,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
782,Triple Oak,7/18/2018,,,,,,6.9,ppb,6.0,,,,,,,0.3,ppm,3.0
783,Triple Oak,7/19/2018,,,,,,11.4,ppb,10.0,,,,,,,0.3,ppm,3.0
784,Triple Oak,7/20/2018,,,,,,12.9,ppb,11.0,,,,,,,0.3,ppm,3.0
785,Triple Oak,7/21/2018,,,,,,7.5,ppb,7.0,,,,,,,0.3,ppm,3.0
786,Triple Oak,7/22/2018,,,,,,9.1,ppb,8.0,,,,,,,0.3,ppm,3.0
787,Triple Oak,7/23/2018,,,,,,13.3,ppb,12.0,,,,,,,0.3,ppm,3.0
788,Triple Oak,7/24/2018,,,,,,11.5,ppb,10.0,,,,,,,,,
789,Triple Oak,7/25/2018,,,,,,16.6,ppb,15.0,,,,,,,0.3,ppm,3.0
790,Triple Oak,7/26/2018,,,,,,14.3,ppb,13.0,,,,,,,0.4,ppm,5.0
791,Triple Oak,7/27/2018,,,,,,14.2,ppb,13.0,,,,,,,0.4,ppm,5.0
792,Triple Oak,7/28/2018,,,,,,10.5,ppb,9.0,,,,,,,0.3,ppm,3.0
793,Triple Oak,7/29/2018,,,,,,5.6,ppb,5.0,,,,,,,0.3,ppm,3.0
794,Triple Oak,7/30/2018,,,,,,14.6,ppb,13.0,,,,,,,0.2,ppm,2.0
795,Triple Oak,7/31/2018,,,,,,13.4,ppb,12.0,,,,,,,,,
796,Triple Oak,8/1/2018,,,,,,11.9,ppb,10.0,,,,,,,,,
797,Triple Oak,8/2/2018,,,,,,11.1,ppb,10.0,,,,,,,,,
798,Triple Oak,8/3/2018,,,,,,12.9,ppb,11.0,,,,,,,,,
799,Triple Oak,8/4/2018,,,,,,7.3,ppb,7.0,,,,,,,,,
800,Triple Oak,8/5/2018,,,,,,7.4,ppb,7.0,,,,,,,,,
801,Triple Oak,8/6/2018,,,,,,12.6,ppb,11.0,,,,,,,,,
802,Triple Oak,8/7/2018,,,,,,13.3,ppb,12.0,,,,,,,0.3,ppm,3.0
803,Triple Oak,8/8/2018,,,,,,14.2,ppb,13.0,,,,,,,0.4,ppm,5.0
804,Triple Oak,8/9/2018,,,,,,12.6,ppb,11.0,,,,,,,0.3,ppm,3.0
805,Triple Oak,8/10/2018,,,,,,20.7,ppb,19.0,,,,,,,0.4,ppm,5.0
806,Triple Oak,8/11/2018,,,,,,19.5,ppb,18.0,,,,,,,0.3,ppm,3.0
807,Triple Oak,8/12/2018,,,,,,8.9,ppb,8.0,,,,,,,0.3,ppm,3.0
808,Triple Oak,8/13/2018,,,,,,14.1,ppb,13.0,,,,,,,0.4,ppm,5.0
809,Triple Oak,8/14/2018,,,,,,14.3,ppb,13.0,,,,,,,0.3,ppm,3.0
810,Triple Oak,8/15/2018,,,,,,23.5,ppb,22.0,,,,,,,0.4,ppm,5.0
811,Triple Oak,8/16/2018,,,,,,17.6,ppb,16.0,,,,,,,0.6,ppm,7.0
812,Triple Oak,8/17/2018,,,,,,13.0,ppb,12.0,,,,,,,0.4,ppm,5.0
813,Triple Oak,8/18/2018,,,,,,8.0,ppb,8.0,,,,,,,0.3,ppm,3.0
814,Triple Oak,8/19/2018,,,,,,9.7,ppb,8.0,,,,,,,0.4,ppm,5.0
815,Triple Oak,8/21/2018,,,,,,13.5,ppb,12.0,,,,,,,0.4,ppm,5.0
816,Triple Oak,8/22/2018,,,,,,17.1,ppb,16.0,,,,,,,0.5,ppm,6.0
817,Triple Oak,8/23/2018,,,,,,6.8,ppb,6.0,,,,,,,0.4,ppm,5.0
818,Triple Oak,8/24/2018,,,,,,11.4,ppb,10.0,,,,,,,0.3,ppm,3.0
819,Triple Oak,8/25/2018,,,,,,14.2,ppb,13.0,,,,,,,0.3,ppm,3.0
820,Triple Oak,8/26/2018,,,,,,12.9,ppb,11.0,,,,,,,0.5,ppm,6.0
821,Triple Oak,8/27/2018,,,,,,16.7,ppb,15.0,,,,,,,0.6,ppm,7.0
822,Triple Oak,8/28/2018,,,,,,15.5,ppb,14.0,,,,,,,0.5,ppm,6.0
823,Triple Oak,8/29/2018,,,,,,18.3,ppb,17.0,,,,,,,0.5,ppm,6.0
824,Triple Oak,8/30/2018,,,,,,15.6,ppb,14.0,,,,,,,0.5,ppm,6.0
825,Triple Oak,8/31/2018,,,,,,12.4,ppb,11.0,,,,,,,0.3,ppm,3.0
826,Triple Oak,9/1/2018,,,,,,6.9,ppb,6.0,,,,,,,0.4,ppm,5.0
827,Triple Oak,9/2/2018,,,,,,7.1,ppb,7.0,,,,,,,0.3,ppm,3.0
828,Triple Oak,9/3/2018,,,,,,10.3,ppb,9.0,,,,,,,0.3,ppm,3.0
829,Triple Oak,9/4/2018,,,,,,9.4,ppb,8.0,,,,,,,0.4,ppm,5.0
830,Triple Oak,9/5/2018,,,,,,10.0,ppb,9.0,,,,,,,0.3,ppm,3.0
831,Triple Oak,9/6/2018,,,,,,13.1,ppb,12.0,,,,,,,0.4,ppm,5.0
832,Triple Oak,9/7/2018,,,,,,15.1,ppb,14.0,,,,,,,0.4,ppm,5.0
833,Triple Oak,9/8/2018,,,,,,9.4,ppb,8.0,,,,,,,0.4,ppm,5.0
834,Triple Oak,9/9/2018,,,,,,3.3,ppb,3.0,,,,,,,0.3,ppm,3.0
835,Triple Oak,9/10/2018,,,,,,12.5,ppb,11.0,,,,,,,0.3,ppm,3.0
