Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/6/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/7/2016,AQS,530330080,2,0.3,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/8/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/9/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/10/2016,AQS,530330080,2,0.1,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/11/2016,AQS,530330080,2,1.8,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/12/2016,AQS,530330080,2,0.3,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/13/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/14/2016,AQS,530330080,2,0.1,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/15/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/16/2016,AQS,530330080,2,0.1,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/17/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/18/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/19/2016,AQS,530330080,2,2.6,ppb,3,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/20/2016,AQS,530330080,2,2.4,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/21/2016,AQS,530330080,2,0.8,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/22/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/23/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/24/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/25/2016,AQS,530330080,2,1.1,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/26/2016,AQS,530330080,2,2.6,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/27/2016,AQS,530330080,2,0.3,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/28/2016,AQS,530330080,2,1.1,ppb,1,SEATTLE - BEACON HILL,20,83,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/29/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/30/2016,AQS,530330080,2,3.2,ppb,4,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/31/2016,AQS,530330080,2,2.9,ppb,3,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/1/2016,AQS,530330080,2,2.6,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/2/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/3/2016,AQS,530330080,2,2.2,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/4/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/5/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/6/2016,AQS,530330080,2,1.4,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/7/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/8/2016,AQS,530330080,2,2.7,ppb,3,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/9/2016,AQS,530330080,2,2.3,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/10/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/11/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/12/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/13/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/14/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/15/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/16/2016,AQS,530330080,2,2,ppb,3,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/17/2016,AQS,530330080,2,1.1,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/18/2016,AQS,530330080,2,4.8,ppb,6,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/19/2016,AQS,530330080,2,4.5,ppb,6,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/20/2016,AQS,530330080,2,2.8,ppb,3,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/21/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/22/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/23/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/24/2016,AQS,530330080,2,0.3,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/25/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/26/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/27/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/28/2016,AQS,530330080,2,0.9,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/29/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
4/30/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/1/2016,AQS,530330080,2,0.8,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/2/2016,AQS,530330080,2,3.5,ppb,4,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/3/2016,AQS,530330080,2,1.2,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/4/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/5/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,22,92,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/6/2016,AQS,530330080,2,0.9,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/7/2016,AQS,530330080,2,4.1,ppb,6,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/8/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/9/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/10/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/11/2016,AQS,530330080,2,1.5,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/12/2016,AQS,530330080,2,1.4,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/13/2016,AQS,530330080,2,1.6,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/14/2016,AQS,530330080,2,1.3,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/15/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/16/2016,AQS,530330080,2,0.9,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/17/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/18/2016,AQS,530330080,2,1.4,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/19/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/20/2016,AQS,530330080,2,1.2,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/21/2016,AQS,530330080,2,1.6,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/22/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/23/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/24/2016,AQS,530330080,2,1.6,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/25/2016,AQS,530330080,2,0.6,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
5/26/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
