DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,Lat,Lng,Date
12,2020,1,4,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/4/2020
15,2020,1,10,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/10/2020
26,2020,1,22,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/22/2020
3,2020,1,28,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/28/2020
15,2020,2,3,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/3/2020
10,2020,2,9,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/9/2020
7,2020,2,15,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/15/2020
7,2020,2,21,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/21/2020
3,2020,2,27,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/27/2020
6,2020,3,4,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,3/4/2020
11,2020,6,8,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/8/2020
6,2020,6,14,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/14/2020
14,2020,6,20,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/20/2020
17,2020,6,26,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/26/2020
18,2020,7,2,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/2/2020
16,2020,7,8,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/8/2020
9,2020,7,14,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/14/2020
13,2020,7,26,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/26/2020
14,2020,8,1,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/1/2020
16,2020,8,7,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/7/2020
15,2020,8,13,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/13/2020
13,2020,8,19,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/19/2020
19,2020,8,25,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/25/2020
5,2020,8,31,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/31/2020
14,2020,9,6,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/6/2020
10,2020,9,12,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/12/2020
13,2020,9,18,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/18/2020
37,2020,9,24,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/24/2020
14,2020,10,6,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/6/2020
4,2020,10,12,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/12/2020
15,2020,10,18,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/18/2020
10,2020,10,24,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/24/2020
3,2020,10,30,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/30/2020
10,2020,11,11,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/11/2020
6,2020,11,17,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/17/2020
7,2020,11,23,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/23/2020
10,2020,11,29,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/29/2020
6,2020,12,5,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/5/2020
23,2020,12,11,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/11/2020
4,2020,12,17,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/17/2020
10,2020,12,23,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/23/2020
6,2020,12,29,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/29/2020
