DMax NO2,Year,Month,Day,NO2-WEIGHT,Flag,Site Name,LAt,Lng,Date
18.3,2018,10,25,23,0,Millbrook School,35.856111,-78.574167,10/25/2018
9.4,2018,10,26,23,0,Millbrook School,35.856111,-78.574167,10/26/2018
9.4,2018,10,26,23,0,Millbrook School,35.856111,-78.574167,10/26/2018
8.4,2018,10,27,23,0,Millbrook School,35.856111,-78.574167,10/27/2018
8.4,2018,10,27,23,0,Millbrook School,35.856111,-78.574167,10/27/2018
7.3,2018,10,28,23,0,Millbrook School,35.856111,-78.574167,10/28/2018
7.3,2018,10,28,23,0,Millbrook School,35.856111,-78.574167,10/28/2018
20,2018,10,29,23,0,Millbrook School,35.856111,-78.574167,10/29/2018
20,2018,10,29,23,0,Millbrook School,35.856111,-78.574167,10/29/2018
31,2018,10,30,19,0,Millbrook School,35.856111,-78.574167,10/30/2018
31,2018,10,30,19,0,Millbrook School,35.856111,-78.574167,10/30/2018
15.5,2018,11,1,23,0,Millbrook School,35.856111,-78.574167,11/1/2018
15.5,2018,11,1,23,0,Millbrook School,35.856111,-78.574167,11/1/2018
8.1,2018,11,2,23,0,Millbrook School,35.856111,-78.574167,11/2/2018
8.1,2018,11,2,23,0,Millbrook School,35.856111,-78.574167,11/2/2018
19.6,2018,11,3,23,0,Millbrook School,35.856111,-78.574167,11/3/2018
19.6,2018,11,3,23,0,Millbrook School,35.856111,-78.574167,11/3/2018
7,2018,11,4,23,0,Millbrook School,35.856111,-78.574167,11/4/2018
7,2018,11,4,23,0,Millbrook School,35.856111,-78.574167,11/4/2018
7.2,2018,11,5,23,0,Millbrook School,35.856111,-78.574167,11/5/2018
7.2,2018,11,5,23,0,Millbrook School,35.856111,-78.574167,11/5/2018
20.2,2018,11,6,23,0,Millbrook School,35.856111,-78.574167,11/6/2018
20.2,2018,11,6,23,0,Millbrook School,35.856111,-78.574167,11/6/2018
27.8,2018,11,7,23,0,Millbrook School,35.856111,-78.574167,11/7/2018
8.2,2018,11,8,23,0,Millbrook School,35.856111,-78.574167,11/8/2018
11.6,2018,11,9,23,0,Millbrook School,35.856111,-78.574167,11/9/2018
11.6,2018,11,9,23,0,Millbrook School,35.856111,-78.574167,11/9/2018
6.6,2018,11,10,23,0,Millbrook School,35.856111,-78.574167,11/10/2018
6.6,2018,11,10,23,0,Millbrook School,35.856111,-78.574167,11/10/2018
17.8,2018,11,11,23,0,Millbrook School,35.856111,-78.574167,11/11/2018
17.8,2018,11,11,23,0,Millbrook School,35.856111,-78.574167,11/11/2018
12,2018,11,12,23,0,Millbrook School,35.856111,-78.574167,11/12/2018
12,2018,11,12,23,0,Millbrook School,35.856111,-78.574167,11/12/2018
11.7,2018,11,13,20,0,Millbrook School,35.856111,-78.574167,11/13/2018
11.7,2018,11,13,20,0,Millbrook School,35.856111,-78.574167,11/13/2018
4.7,2018,11,14,23,0,Millbrook School,35.856111,-78.574167,11/14/2018
4.7,2018,11,14,23,0,Millbrook School,35.856111,-78.574167,11/14/2018
6.5,2018,11,15,23,0,Millbrook School,35.856111,-78.574167,11/15/2018
6.5,2018,11,15,23,0,Millbrook School,35.856111,-78.574167,11/15/2018
25.8,2018,11,16,23,0,Millbrook School,35.856111,-78.574167,11/16/2018
25.8,2018,11,16,23,0,Millbrook School,35.856111,-78.574167,11/16/2018
18.9,2018,11,17,23,0,Millbrook School,35.856111,-78.574167,11/17/2018
18.9,2018,11,17,23,0,Millbrook School,35.856111,-78.574167,11/17/2018
13.3,2018,11,18,23,0,Millbrook School,35.856111,-78.574167,11/18/2018
13.3,2018,11,18,23,0,Millbrook School,35.856111,-78.574167,11/18/2018
24,2018,11,19,23,0,Millbrook School,35.856111,-78.574167,11/19/2018
24,2018,11,19,23,0,Millbrook School,35.856111,-78.574167,11/19/2018
15.6,2018,11,20,23,0,Millbrook School,35.856111,-78.574167,11/20/2018
15.6,2018,11,20,23,0,Millbrook School,35.856111,-78.574167,11/20/2018
29.7,2018,11,21,23,0,Millbrook School,35.856111,-78.574167,11/21/2018
29.7,2018,11,21,23,0,Millbrook School,35.856111,-78.574167,11/21/2018
14.3,2018,11,22,23,0,Millbrook School,35.856111,-78.574167,11/22/2018
14.3,2018,11,22,23,0,Millbrook School,35.856111,-78.574167,11/22/2018
3.3,2018,11,23,23,0,Millbrook School,35.856111,-78.574167,11/23/2018
3.3,2018,11,23,23,0,Millbrook School,35.856111,-78.574167,11/23/2018
7,2018,11,24,23,0,Millbrook School,35.856111,-78.574167,11/24/2018
7,2018,11,24,23,0,Millbrook School,35.856111,-78.574167,11/24/2018
21.2,2018,11,25,23,0,Millbrook School,35.856111,-78.574167,11/25/2018
21.2,2018,11,25,23,0,Millbrook School,35.856111,-78.574167,11/25/2018
12.3,2018,11,26,23,0,Millbrook School,35.856111,-78.574167,11/26/2018
12.3,2018,11,26,23,0,Millbrook School,35.856111,-78.574167,11/26/2018
8.2,2018,11,27,19,0,Millbrook School,35.856111,-78.574167,11/27/2018
8.2,2018,11,27,19,0,Millbrook School,35.856111,-78.574167,11/27/2018
12.6,2018,11,28,23,0,Millbrook School,35.856111,-78.574167,11/28/2018
12.6,2018,11,28,23,0,Millbrook School,35.856111,-78.574167,11/28/2018
30.2,2018,11,29,23,0,Millbrook School,35.856111,-78.574167,11/29/2018
30.2,2018,11,29,23,0,Millbrook School,35.856111,-78.574167,11/29/2018
17.5,2018,11,30,23,0,Millbrook School,35.856111,-78.574167,11/30/2018
17.5,2018,11,30,23,0,Millbrook School,35.856111,-78.574167,11/30/2018
9.4,2018,12,1,23,0,Millbrook School,35.856111,-78.574167,12/1/2018
4,2018,12,2,23,0,Millbrook School,35.856111,-78.574167,12/2/2018
31.7,2018,12,3,23,0,Millbrook School,35.856111,-78.574167,12/3/2018
9.7,2018,12,4,22,0,Millbrook School,35.856111,-78.574167,12/4/2018
8.1,2018,12,5,23,0,Millbrook School,35.856111,-78.574167,12/5/2018
29.3,2018,12,6,23,0,Millbrook School,35.856111,-78.574167,12/6/2018
25.8,2018,12,7,23,0,Millbrook School,35.856111,-78.574167,12/7/2018
19,2018,12,8,23,0,Millbrook School,35.856111,-78.574167,12/8/2018
3.9,2018,12,10,23,0,Millbrook School,35.856111,-78.574167,12/10/2018
32.4,2018,12,11,19,0,Millbrook School,35.856111,-78.574167,12/11/2018
28.1,2018,12,12,23,0,Millbrook School,35.856111,-78.574167,12/12/2018
28.1,2018,12,12,23,0,Millbrook School,35.856111,-78.574167,12/12/2018
25.2,2018,12,13,23,0,Millbrook School,35.856111,-78.574167,12/13/2018
25.2,2018,12,13,23,0,Millbrook School,35.856111,-78.574167,12/13/2018
16.6,2018,12,14,23,0,Millbrook School,35.856111,-78.574167,12/14/2018
16.6,2018,12,14,23,0,Millbrook School,35.856111,-78.574167,12/14/2018
14.1,2018,12,15,23,0,Millbrook School,35.856111,-78.574167,12/15/2018
14.1,2018,12,15,23,0,Millbrook School,35.856111,-78.574167,12/15/2018
8.1,2018,12,16,23,0,Millbrook School,35.856111,-78.574167,12/16/2018
8.1,2018,12,16,23,0,Millbrook School,35.856111,-78.574167,12/16/2018
24.2,2018,12,17,23,0,Millbrook School,35.856111,-78.574167,12/17/2018
24.2,2018,12,17,23,0,Millbrook School,35.856111,-78.574167,12/17/2018
21.9,2018,12,18,23,0,Millbrook School,35.856111,-78.574167,12/18/2018
21.9,2018,12,18,23,0,Millbrook School,35.856111,-78.574167,12/18/2018
12.1,2018,12,20,23,0,Millbrook School,35.856111,-78.574167,12/20/2018
12.1,2018,12,20,23,0,Millbrook School,35.856111,-78.574167,12/20/2018
4.1,2018,12,21,23,0,Millbrook School,35.856111,-78.574167,12/21/2018
4.1,2018,12,21,23,0,Millbrook School,35.856111,-78.574167,12/21/2018
15.8,2018,12,22,23,0,Millbrook School,35.856111,-78.574167,12/22/2018
15.8,2018,12,22,23,0,Millbrook School,35.856111,-78.574167,12/22/2018
18.2,2018,12,23,23,0,Millbrook School,35.856111,-78.574167,12/23/2018
18.2,2018,12,23,23,0,Millbrook School,35.856111,-78.574167,12/23/2018
25.4,2018,12,24,23,0,Millbrook School,35.856111,-78.574167,12/24/2018
25.4,2018,12,24,23,0,Millbrook School,35.856111,-78.574167,12/24/2018
17.4,2018,12,25,23,0,Millbrook School,35.856111,-78.574167,12/25/2018
17.4,2018,12,25,23,0,Millbrook School,35.856111,-78.574167,12/25/2018
23.7,2018,12,26,23,0,Millbrook School,35.856111,-78.574167,12/26/2018
23.7,2018,12,26,23,0,Millbrook School,35.856111,-78.574167,12/26/2018
18.9,2018,12,27,23,0,Millbrook School,35.856111,-78.574167,12/27/2018
18.9,2018,12,27,23,0,Millbrook School,35.856111,-78.574167,12/27/2018
8.5,2018,12,28,23,0,Millbrook School,35.856111,-78.574167,12/28/2018
8.5,2018,12,28,23,0,Millbrook School,35.856111,-78.574167,12/28/2018
22.3,2018,12,29,23,0,Millbrook School,35.856111,-78.574167,12/29/2018
22.3,2018,12,29,23,0,Millbrook School,35.856111,-78.574167,12/29/2018
11.4,2018,12,30,23,0,Millbrook School,35.856111,-78.574167,12/30/2018
11.4,2018,12,30,23,0,Millbrook School,35.856111,-78.574167,12/30/2018
9.2,2018,7,9,23,0,Millbrook School,35.856111,-78.574167,7/9/2018
19,2018,7,10,24,0,Millbrook School,35.856111,-78.574167,7/10/2018
3,2018,7,13,23,0,Millbrook School,35.856111,-78.574167,7/13/2018
7,2018,7,14,23,0,Millbrook School,35.856111,-78.574167,7/14/2018
6.4,2018,7,15,23,0,Millbrook School,35.856111,-78.574167,7/15/2018
9.6,2018,7,26,18,0,Millbrook School,35.856111,-78.574167,7/26/2018
5.5,2018,7,27,23,0,Millbrook School,35.856111,-78.574167,7/27/2018
8,2018,7,28,23,0,Millbrook School,35.856111,-78.574167,7/28/2018
4.8,2018,7,29,23,0,Millbrook School,35.856111,-78.574167,7/29/2018
4.2,2018,7,30,23,0,Millbrook School,35.856111,-78.574167,7/30/2018
5.2,2018,7,31,23,0,Millbrook School,35.856111,-78.574167,7/31/2018
6,2018,8,3,23,0,Millbrook School,35.856111,-78.574167,8/3/2018
6.4,2020,1,21,23,0,Millbrook School,35.856111,-78.574167,1/21/2020
6.4,2020,1,21,23,0,Millbrook School,35.856111,-78.574167,1/21/2020
13.6,2020,1,22,23,0,Millbrook School,35.856111,-78.574167,1/22/2020
13.6,2020,1,22,23,0,Millbrook School,35.856111,-78.574167,1/22/2020
13.8,2020,1,23,23,0,Millbrook School,35.856111,-78.574167,1/23/2020
13.8,2020,1,23,23,0,Millbrook School,35.856111,-78.574167,1/23/2020
5.4,2020,1,24,21,0,Millbrook School,35.856111,-78.574167,1/24/2020
5.4,2020,1,24,21,0,Millbrook School,35.856111,-78.574167,1/24/2020
9.3,2020,1,25,23,0,Millbrook School,35.856111,-78.574167,1/25/2020
9.3,2020,1,25,23,0,Millbrook School,35.856111,-78.574167,1/25/2020
24.3,2020,1,26,23,0,Millbrook School,35.856111,-78.574167,1/26/2020
24.3,2020,1,26,23,0,Millbrook School,35.856111,-78.574167,1/26/2020
18.4,2020,1,27,23,0,Millbrook School,35.856111,-78.574167,1/27/2020
18.4,2020,1,27,23,0,Millbrook School,35.856111,-78.574167,1/27/2020
27.2,2020,1,28,23,0,Millbrook School,35.856111,-78.574167,1/28/2020
27.2,2020,1,28,23,0,Millbrook School,35.856111,-78.574167,1/28/2020
13.9,2020,1,29,19,0,Millbrook School,35.856111,-78.574167,1/29/2020
13.9,2020,1,29,19,0,Millbrook School,35.856111,-78.574167,1/29/2020
23,2020,2,8,23,0,Millbrook School,35.856111,-78.574167,2/8/2020
23,2020,2,8,23,0,Millbrook School,35.856111,-78.574167,2/8/2020
13.2,2020,2,9,23,0,Millbrook School,35.856111,-78.574167,2/9/2020
13.2,2020,2,9,23,0,Millbrook School,35.856111,-78.574167,2/9/2020
18.5,2020,2,10,23,0,Millbrook School,35.856111,-78.574167,2/10/2020
18.5,2020,2,10,23,0,Millbrook School,35.856111,-78.574167,2/10/2020
8.2,2020,2,11,23,0,Millbrook School,35.856111,-78.574167,2/11/2020
8.2,2020,2,11,23,0,Millbrook School,35.856111,-78.574167,2/11/2020
4.3,2020,2,12,20,0,Millbrook School,35.856111,-78.574167,2/12/2020
4.3,2020,2,12,20,0,Millbrook School,35.856111,-78.574167,2/12/2020
9.4,2020,2,13,23,0,Millbrook School,35.856111,-78.574167,2/13/2020
9.4,2020,2,13,23,0,Millbrook School,35.856111,-78.574167,2/13/2020
5.5,2020,2,14,23,0,Millbrook School,35.856111,-78.574167,2/14/2020
5.5,2020,2,14,23,0,Millbrook School,35.856111,-78.574167,2/14/2020
14.9,2020,2,15,23,0,Millbrook School,35.856111,-78.574167,2/15/2020
14.9,2020,2,15,23,0,Millbrook School,35.856111,-78.574167,2/15/2020
16.2,2020,2,16,23,0,Millbrook School,35.856111,-78.574167,2/16/2020
16.2,2020,2,16,23,0,Millbrook School,35.856111,-78.574167,2/16/2020
21.6,2020,2,17,23,0,Millbrook School,35.856111,-78.574167,2/17/2020
21.6,2020,2,17,23,0,Millbrook School,35.856111,-78.574167,2/17/2020
17.9,2020,2,18,23,0,Millbrook School,35.856111,-78.574167,2/18/2020
17.9,2020,2,18,23,0,Millbrook School,35.856111,-78.574167,2/18/2020
18.7,2020,2,19,23,0,Millbrook School,35.856111,-78.574167,2/19/2020
18.7,2020,2,19,23,0,Millbrook School,35.856111,-78.574167,2/19/2020
14.6,2020,2,20,23,0,Millbrook School,35.856111,-78.574167,2/20/2020
14.6,2020,2,20,23,0,Millbrook School,35.856111,-78.574167,2/20/2020
23.2,2020,2,21,23,0,Millbrook School,35.856111,-78.574167,2/21/2020
23.2,2020,2,21,23,0,Millbrook School,35.856111,-78.574167,2/21/2020
29.3,2020,2,22,23,0,Millbrook School,35.856111,-78.574167,2/22/2020
29.3,2020,2,22,23,0,Millbrook School,35.856111,-78.574167,2/22/2020
23.5,2020,2,23,23,0,Millbrook School,35.856111,-78.574167,2/23/2020
23.5,2020,2,23,23,0,Millbrook School,35.856111,-78.574167,2/23/2020
24.1,2020,2,24,23,0,Millbrook School,35.856111,-78.574167,2/24/2020
24.1,2020,2,24,23,0,Millbrook School,35.856111,-78.574167,2/24/2020
15.4,2020,2,25,19,0,Millbrook School,35.856111,-78.574167,2/25/2020
15.4,2020,2,25,19,0,Millbrook School,35.856111,-78.574167,2/25/2020
13.5,2020,2,26,23,0,Millbrook School,35.856111,-78.574167,2/26/2020
13.5,2020,2,26,23,0,Millbrook School,35.856111,-78.574167,2/26/2020
18.3,2020,2,27,23,0,Millbrook School,35.856111,-78.574167,2/27/2020
18.3,2020,2,27,23,0,Millbrook School,35.856111,-78.574167,2/27/2020
23.8,2020,2,28,23,0,Millbrook School,35.856111,-78.574167,2/28/2020
23.8,2020,2,28,23,0,Millbrook School,35.856111,-78.574167,2/28/2020
7.4,2020,2,29,23,0,Millbrook School,35.856111,-78.574167,2/29/2020
7.4,2020,2,29,23,0,Millbrook School,35.856111,-78.574167,2/29/2020
23.6,2020,3,1,23,0,Millbrook School,35.856111,-78.574167,3/1/2020
23.6,2020,3,1,23,0,Millbrook School,35.856111,-78.574167,3/1/2020
17.1,2020,3,2,23,0,Millbrook School,35.856111,-78.574167,3/2/2020
17.1,2020,3,2,23,0,Millbrook School,35.856111,-78.574167,3/2/2020
8.2,2020,3,3,23,0,Millbrook School,35.856111,-78.574167,3/3/2020
8.2,2020,3,3,23,0,Millbrook School,35.856111,-78.574167,3/3/2020
14.6,2020,3,4,23,0,Millbrook School,35.856111,-78.574167,3/4/2020
14.6,2020,3,4,23,0,Millbrook School,35.856111,-78.574167,3/4/2020
16,2020,3,5,23,0,Millbrook School,35.856111,-78.574167,3/5/2020
16,2020,3,5,23,0,Millbrook School,35.856111,-78.574167,3/5/2020
8.9,2020,3,6,23,0,Millbrook School,35.856111,-78.574167,3/6/2020
8.9,2020,3,6,23,0,Millbrook School,35.856111,-78.574167,3/6/2020
10.1,2020,3,7,23,0,Millbrook School,35.856111,-78.574167,3/7/2020
10.1,2020,3,7,23,0,Millbrook School,35.856111,-78.574167,3/7/2020
13.4,2020,3,8,23,0,Millbrook School,35.856111,-78.574167,3/8/2020
13.4,2020,3,8,23,0,Millbrook School,35.856111,-78.574167,3/8/2020
23.3,2020,3,9,23,0,Millbrook School,35.856111,-78.574167,3/9/2020
23.3,2020,3,9,23,0,Millbrook School,35.856111,-78.574167,3/9/2020
9.7,2020,3,10,20,0,Millbrook School,35.856111,-78.574167,3/10/2020
9.7,2020,3,10,20,0,Millbrook School,35.856111,-78.574167,3/10/2020
17.3,2020,3,11,23,0,Millbrook School,35.856111,-78.574167,3/11/2020
17.3,2020,3,11,23,0,Millbrook School,35.856111,-78.574167,3/11/2020
14,2020,3,12,23,0,Millbrook School,35.856111,-78.574167,3/12/2020
14,2020,3,12,23,0,Millbrook School,35.856111,-78.574167,3/12/2020
10.6,2020,3,13,23,0,Millbrook School,35.856111,-78.574167,3/13/2020
10.6,2020,3,13,23,0,Millbrook School,35.856111,-78.574167,3/13/2020
7.6,2020,3,14,23,0,Millbrook School,35.856111,-78.574167,3/14/2020
7.6,2020,3,14,23,0,Millbrook School,35.856111,-78.574167,3/14/2020
2.7,2020,3,15,23,0,Millbrook School,35.856111,-78.574167,3/15/2020
2.7,2020,3,15,23,0,Millbrook School,35.856111,-78.574167,3/15/2020
7,2020,3,16,23,0,Millbrook School,35.856111,-78.574167,3/16/2020
7,2020,3,16,23,0,Millbrook School,35.856111,-78.574167,3/16/2020
13,2020,3,17,23,0,Millbrook School,35.856111,-78.574167,3/17/2020
13,2020,3,17,23,0,Millbrook School,35.856111,-78.574167,3/17/2020
14.1,2020,3,18,23,0,Millbrook School,35.856111,-78.574167,3/18/2020
14.1,2020,3,18,23,0,Millbrook School,35.856111,-78.574167,3/18/2020
7,2020,3,19,20,0,Millbrook School,35.856111,-78.574167,3/19/2020
7,2020,3,19,20,0,Millbrook School,35.856111,-78.574167,3/19/2020
4.5,2020,3,20,23,0,Millbrook School,35.856111,-78.574167,3/20/2020
4.5,2020,3,20,23,0,Millbrook School,35.856111,-78.574167,3/20/2020
7.9,2020,3,21,23,0,Millbrook School,35.856111,-78.574167,3/21/2020
7.9,2020,3,21,23,0,Millbrook School,35.856111,-78.574167,3/21/2020
1,2020,3,22,23,0,Millbrook School,35.856111,-78.574167,3/22/2020
1,2020,3,22,23,0,Millbrook School,35.856111,-78.574167,3/22/2020
5.4,2020,3,23,23,0,Millbrook School,35.856111,-78.574167,3/23/2020
5.4,2020,3,23,23,0,Millbrook School,35.856111,-78.574167,3/23/2020
4.1,2020,3,24,23,0,Millbrook School,35.856111,-78.574167,3/24/2020
4.1,2020,3,24,23,0,Millbrook School,35.856111,-78.574167,3/24/2020
3.1,2020,3,25,23,0,Millbrook School,35.856111,-78.574167,3/25/2020
3.1,2020,3,25,23,0,Millbrook School,35.856111,-78.574167,3/25/2020
9.3,2020,3,26,23,0,Millbrook School,35.856111,-78.574167,3/26/2020
9.3,2020,3,26,23,0,Millbrook School,35.856111,-78.574167,3/26/2020
7.8,2020,3,27,23,0,Millbrook School,35.856111,-78.574167,3/27/2020
7.8,2020,3,27,23,0,Millbrook School,35.856111,-78.574167,3/27/2020
4.8,2020,3,28,23,0,Millbrook School,35.856111,-78.574167,3/28/2020
4.8,2020,3,28,23,0,Millbrook School,35.856111,-78.574167,3/28/2020
2.1,2020,3,29,23,0,Millbrook School,35.856111,-78.574167,3/29/2020
2.1,2020,3,29,23,0,Millbrook School,35.856111,-78.574167,3/29/2020
7.3,2020,4,4,23,0,Millbrook School,35.856111,-78.574167,4/4/2020
7.3,2020,4,4,23,0,Millbrook School,35.856111,-78.574167,4/4/2020
7.2,2020,4,5,23,0,Millbrook School,35.856111,-78.574167,4/5/2020
7.2,2020,4,5,23,0,Millbrook School,35.856111,-78.574167,4/5/2020
13.3,2020,4,6,23,0,Millbrook School,35.856111,-78.574167,4/6/2020
13.3,2020,4,6,23,0,Millbrook School,35.856111,-78.574167,4/6/2020
9.1,2020,4,7,23,0,Millbrook School,35.856111,-78.574167,4/7/2020
9.1,2020,4,7,23,0,Millbrook School,35.856111,-78.574167,4/7/2020
4.7,2020,4,8,23,0,Millbrook School,35.856111,-78.574167,4/8/2020
4.7,2020,4,8,23,0,Millbrook School,35.856111,-78.574167,4/8/2020
5.9,2020,4,9,23,0,Millbrook School,35.856111,-78.574167,4/9/2020
5.9,2020,4,9,23,0,Millbrook School,35.856111,-78.574167,4/9/2020
2.1,2020,4,10,23,0,Millbrook School,35.856111,-78.574167,4/10/2020
2.1,2020,4,10,23,0,Millbrook School,35.856111,-78.574167,4/10/2020
13.8,2020,4,11,23,0,Millbrook School,35.856111,-78.574167,4/11/2020
13.8,2020,4,11,23,0,Millbrook School,35.856111,-78.574167,4/11/2020
4.4,2020,4,12,23,0,Millbrook School,35.856111,-78.574167,4/12/2020
4.4,2020,4,12,23,0,Millbrook School,35.856111,-78.574167,4/12/2020
15.1,2020,4,13,18,0,Millbrook School,35.856111,-78.574167,4/13/2020
15.1,2020,4,13,18,0,Millbrook School,35.856111,-78.574167,4/13/2020
4.6,2020,4,14,23,0,Millbrook School,35.856111,-78.574167,4/14/2020
4.6,2020,4,14,23,0,Millbrook School,35.856111,-78.574167,4/14/2020
9.4,2020,4,15,23,0,Millbrook School,35.856111,-78.574167,4/15/2020
9.4,2020,4,15,23,0,Millbrook School,35.856111,-78.574167,4/15/2020
11.2,2020,4,16,23,0,Millbrook School,35.856111,-78.574167,4/16/2020
11.2,2020,4,16,23,0,Millbrook School,35.856111,-78.574167,4/16/2020
16,2020,4,17,23,0,Millbrook School,35.856111,-78.574167,4/17/2020
16,2020,4,17,23,0,Millbrook School,35.856111,-78.574167,4/17/2020
2.2,2020,4,18,23,0,Millbrook School,35.856111,-78.574167,4/18/2020
2.2,2020,4,18,23,0,Millbrook School,35.856111,-78.574167,4/18/2020
9.6,2020,4,19,23,0,Millbrook School,35.856111,-78.574167,4/19/2020
9.6,2020,4,19,23,0,Millbrook School,35.856111,-78.574167,4/19/2020
7.8,2020,4,20,23,0,Millbrook School,35.856111,-78.574167,4/20/2020
7.8,2020,4,20,23,0,Millbrook School,35.856111,-78.574167,4/20/2020
10.7,2020,4,21,23,0,Millbrook School,35.856111,-78.574167,4/21/2020
10.7,2020,4,21,23,0,Millbrook School,35.856111,-78.574167,4/21/2020
11.7,2020,4,22,23,0,Millbrook School,35.856111,-78.574167,4/22/2020
11.7,2020,4,22,23,0,Millbrook School,35.856111,-78.574167,4/22/2020
6.3,2020,4,23,19,0,Millbrook School,35.856111,-78.574167,4/23/2020
6.3,2020,4,23,19,0,Millbrook School,35.856111,-78.574167,4/23/2020
5,2020,4,24,23,0,Millbrook School,35.856111,-78.574167,4/24/2020
5,2020,4,24,23,0,Millbrook School,35.856111,-78.574167,4/24/2020
2.1,2020,4,25,23,0,Millbrook School,35.856111,-78.574167,4/25/2020
2.1,2020,4,25,23,0,Millbrook School,35.856111,-78.574167,4/25/2020
2.3,2020,4,26,23,0,Millbrook School,35.856111,-78.574167,4/26/2020
2.3,2020,4,26,23,0,Millbrook School,35.856111,-78.574167,4/26/2020
5.5,2020,4,27,23,0,Millbrook School,35.856111,-78.574167,4/27/2020
5.5,2020,4,27,23,0,Millbrook School,35.856111,-78.574167,4/27/2020
14.8,2020,4,28,23,0,Millbrook School,35.856111,-78.574167,4/28/2020
14.8,2020,4,28,23,0,Millbrook School,35.856111,-78.574167,4/28/2020
7.2,2020,4,29,23,0,Millbrook School,35.856111,-78.574167,4/29/2020
7.2,2020,4,29,23,0,Millbrook School,35.856111,-78.574167,4/29/2020
9.2,2020,4,30,23,0,Millbrook School,35.856111,-78.574167,4/30/2020
9.2,2020,4,30,23,0,Millbrook School,35.856111,-78.574167,4/30/2020
2.6,2020,5,1,23,0,Millbrook School,35.856111,-78.574167,5/1/2020
2.6,2020,5,1,23,0,Millbrook School,35.856111,-78.574167,5/1/2020
14.6,2020,5,2,23,0,Millbrook School,35.856111,-78.574167,5/2/2020
14.6,2020,5,2,23,0,Millbrook School,35.856111,-78.574167,5/2/2020
9.3,2020,5,3,23,0,Millbrook School,35.856111,-78.574167,5/3/2020
9.3,2020,5,3,23,0,Millbrook School,35.856111,-78.574167,5/3/2020
17.1,2020,5,4,23,0,Millbrook School,35.856111,-78.574167,5/4/2020
17.1,2020,5,4,23,0,Millbrook School,35.856111,-78.574167,5/4/2020
13.8,2020,5,5,18,0,Millbrook School,35.856111,-78.574167,5/5/2020
13.8,2020,5,5,18,0,Millbrook School,35.856111,-78.574167,5/5/2020
2,2020,5,6,23,0,Millbrook School,35.856111,-78.574167,5/6/2020
12.6,2020,5,7,23,0,Millbrook School,35.856111,-78.574167,5/7/2020
11.8,2020,5,8,18,0,Millbrook School,35.856111,-78.574167,5/8/2020
11.8,2020,5,8,18,0,Millbrook School,35.856111,-78.574167,5/8/2020
7.1,2020,5,9,23,0,Millbrook School,35.856111,-78.574167,5/9/2020
7.1,2020,5,9,23,0,Millbrook School,35.856111,-78.574167,5/9/2020
10.2,2020,5,10,23,0,Millbrook School,35.856111,-78.574167,5/10/2020
10.2,2020,5,10,23,0,Millbrook School,35.856111,-78.574167,5/10/2020
5.6,2020,5,11,23,0,Millbrook School,35.856111,-78.574167,5/11/2020
5.6,2020,5,11,23,0,Millbrook School,35.856111,-78.574167,5/11/2020
18.2,2020,5,12,23,0,Millbrook School,35.856111,-78.574167,5/12/2020
18.2,2020,5,12,23,0,Millbrook School,35.856111,-78.574167,5/12/2020
13.7,2020,5,13,21,0,Millbrook School,35.856111,-78.574167,5/13/2020
13.7,2020,5,13,21,0,Millbrook School,35.856111,-78.574167,5/13/2020
8.9,2020,5,22,23,0,Millbrook School,35.856111,-78.574167,5/22/2020
8.9,2020,5,22,23,0,Millbrook School,35.856111,-78.574167,5/22/2020
13.5,2020,5,23,23,0,Millbrook School,35.856111,-78.574167,5/23/2020
13.5,2020,5,23,23,0,Millbrook School,35.856111,-78.574167,5/23/2020
10.5,2020,5,24,23,0,Millbrook School,35.856111,-78.574167,5/24/2020
10.5,2020,5,24,23,0,Millbrook School,35.856111,-78.574167,5/24/2020
1.9,2020,5,25,23,0,Millbrook School,35.856111,-78.574167,5/25/2020
1.9,2020,5,25,23,0,Millbrook School,35.856111,-78.574167,5/25/2020
2,2020,5,26,23,0,Millbrook School,35.856111,-78.574167,5/26/2020
2,2020,5,26,23,0,Millbrook School,35.856111,-78.574167,5/26/2020
2.5,2020,5,27,23,0,Millbrook School,35.856111,-78.574167,5/27/2020
2.5,2020,5,27,23,0,Millbrook School,35.856111,-78.574167,5/27/2020
6.1,2020,5,29,23,0,Millbrook School,35.856111,-78.574167,5/29/2020
6.1,2020,5,29,23,0,Millbrook School,35.856111,-78.574167,5/29/2020
2.9,2020,5,30,23,0,Millbrook School,35.856111,-78.574167,5/30/2020
2.9,2020,5,30,23,0,Millbrook School,35.856111,-78.574167,5/30/2020
7.4,2020,5,31,23,0,Millbrook School,35.856111,-78.574167,5/31/2020
7.4,2020,5,31,23,0,Millbrook School,35.856111,-78.574167,5/31/2020
6.7,2020,6,1,23,0,Millbrook School,35.856111,-78.574167,6/1/2020
6.7,2020,6,1,23,0,Millbrook School,35.856111,-78.574167,6/1/2020
8,2020,6,2,23,0,Millbrook School,35.856111,-78.574167,6/2/2020
8,2020,6,2,23,0,Millbrook School,35.856111,-78.574167,6/2/2020
4,2020,6,3,23,0,Millbrook School,35.856111,-78.574167,6/3/2020
4,2020,6,3,23,0,Millbrook School,35.856111,-78.574167,6/3/2020
4.4,2020,6,4,18,0,Millbrook School,35.856111,-78.574167,6/4/2020
4.4,2020,6,4,18,0,Millbrook School,35.856111,-78.574167,6/4/2020
