DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,LAt,Lng,Date
7,2016,9,3,1,0,Millbrook School,35.856111,-78.574167,9/3/2016
8,2016,9,3,1,0,Millbrook School,35.856111,-78.574167,9/3/2016
14,2016,9,6,1,0,Millbrook School,35.856111,-78.574167,9/6/2016
23,2016,9,9,1,0,Millbrook School,35.856111,-78.574167,9/9/2016
23,2016,9,9,1,0,Millbrook School,35.856111,-78.574167,9/9/2016
4,2016,9,21,1,0,Millbrook School,35.856111,-78.574167,9/21/2016
3,2016,9,21,1,0,Millbrook School,35.856111,-78.574167,9/21/2016
7,2018,1,1,1,0,Millbrook School,35.856111,-78.574167,1/1/2018
12,2018,1,2,1,0,Millbrook School,35.856111,-78.574167,1/2/2018
20,2018,1,3,1,0,Millbrook School,35.856111,-78.574167,1/3/2018
13,2018,1,4,1,0,Millbrook School,35.856111,-78.574167,1/4/2018
12,2018,1,5,1,0,Millbrook School,35.856111,-78.574167,1/5/2018
8,2018,1,6,1,0,Millbrook School,35.856111,-78.574167,1/6/2018
11,2018,1,7,1,0,Millbrook School,35.856111,-78.574167,1/7/2018
22,2018,1,8,1,0,Millbrook School,35.856111,-78.574167,1/8/2018
21,2018,1,9,1,0,Millbrook School,35.856111,-78.574167,1/9/2018
11,2018,1,10,1,0,Millbrook School,35.856111,-78.574167,1/10/2018
13,2018,1,11,1,0,Millbrook School,35.856111,-78.574167,1/11/2018
2,2018,1,12,1,0,Millbrook School,35.856111,-78.574167,1/12/2018
4,2018,1,13,1,0,Millbrook School,35.856111,-78.574167,1/13/2018
16,2018,1,17,1,0,Millbrook School,35.856111,-78.574167,1/17/2018
12,2018,1,18,1,0,Millbrook School,35.856111,-78.574167,1/18/2018
19,2018,1,19,1,0,Millbrook School,35.856111,-78.574167,1/19/2018
19,2018,1,20,1,0,Millbrook School,35.856111,-78.574167,1/20/2018
18,2018,1,21,1,0,Millbrook School,35.856111,-78.574167,1/21/2018
24,2018,1,22,1,0,Millbrook School,35.856111,-78.574167,1/22/2018
11,2018,1,23,1,0,Millbrook School,35.856111,-78.574167,1/23/2018
5,2018,1,24,1,0,Millbrook School,35.856111,-78.574167,1/24/2018
8,2018,1,25,1,0,Millbrook School,35.856111,-78.574167,1/25/2018
16,2018,1,26,1,0,Millbrook School,35.856111,-78.574167,1/26/2018
11,2018,1,27,1,0,Millbrook School,35.856111,-78.574167,1/27/2018
8,2018,1,28,1,0,Millbrook School,35.856111,-78.574167,1/28/2018
4,2018,1,29,1,0,Millbrook School,35.856111,-78.574167,1/29/2018
5,2018,1,30,1,0,Millbrook School,35.856111,-78.574167,1/30/2018
7,2018,1,31,1,0,Millbrook School,35.856111,-78.574167,1/31/2018
10,2018,2,7,1,0,Millbrook School,35.856111,-78.574167,2/7/2018
8,2018,2,8,1,0,Millbrook School,35.856111,-78.574167,2/8/2018
13,2018,2,9,1,0,Millbrook School,35.856111,-78.574167,2/9/2018
11,2018,2,10,1,0,Millbrook School,35.856111,-78.574167,2/10/2018
11,2018,2,11,1,0,Millbrook School,35.856111,-78.574167,2/11/2018
5,2018,2,12,1,0,Millbrook School,35.856111,-78.574167,2/12/2018
8,2018,2,13,1,0,Millbrook School,35.856111,-78.574167,2/13/2018
13,2018,2,14,1,0,Millbrook School,35.856111,-78.574167,2/14/2018
10,2018,2,15,1,0,Millbrook School,35.856111,-78.574167,2/15/2018
10,2018,2,16,1,0,Millbrook School,35.856111,-78.574167,2/16/2018
8,2018,2,17,1,0,Millbrook School,35.856111,-78.574167,2/17/2018
4,2018,2,18,1,0,Millbrook School,35.856111,-78.574167,2/18/2018
15,2018,2,19,1,0,Millbrook School,35.856111,-78.574167,2/19/2018
23,2018,2,20,1,0,Millbrook School,35.856111,-78.574167,2/20/2018
12,2018,2,21,1,0,Millbrook School,35.856111,-78.574167,2/21/2018
13,2018,2,22,1,0,Millbrook School,35.856111,-78.574167,2/22/2018
16,2018,2,23,1,0,Millbrook School,35.856111,-78.574167,2/23/2018
13,2018,2,24,1,0,Millbrook School,35.856111,-78.574167,2/24/2018
11,2018,2,25,1,0,Millbrook School,35.856111,-78.574167,2/25/2018
7,2018,2,26,1,0,Millbrook School,35.856111,-78.574167,2/26/2018
7,2018,2,27,1,0,Millbrook School,35.856111,-78.574167,2/27/2018
14,2018,2,28,1,0,Millbrook School,35.856111,-78.574167,2/28/2018
10,2018,3,1,1,0,Millbrook School,35.856111,-78.574167,3/1/2018
6,2018,3,2,1,0,Millbrook School,35.856111,-78.574167,3/2/2018
4,2018,3,3,1,0,Millbrook School,35.856111,-78.574167,3/3/2018
5,2018,3,4,1,0,Millbrook School,35.856111,-78.574167,3/4/2018
6,2018,3,5,1,0,Millbrook School,35.856111,-78.574167,3/5/2018
9,2018,3,6,1,0,Millbrook School,35.856111,-78.574167,3/6/2018
8,2018,3,7,1,0,Millbrook School,35.856111,-78.574167,3/7/2018
6,2018,3,8,1,0,Millbrook School,35.856111,-78.574167,3/8/2018
9,2018,3,9,1,0,Millbrook School,35.856111,-78.574167,3/9/2018
23,2018,3,10,1,0,Millbrook School,35.856111,-78.574167,3/10/2018
14,2018,3,11,1,0,Millbrook School,35.856111,-78.574167,3/11/2018
16,2018,3,15,1,0,Millbrook School,35.856111,-78.574167,3/15/2018
17,2018,3,16,1,0,Millbrook School,35.856111,-78.574167,3/16/2018
17,2018,3,17,1,0,Millbrook School,35.856111,-78.574167,3/17/2018
8,2018,3,18,1,0,Millbrook School,35.856111,-78.574167,3/18/2018
15,2018,3,19,1,0,Millbrook School,35.856111,-78.574167,3/19/2018
6,2018,3,20,1,0,Millbrook School,35.856111,-78.574167,3/20/2018
4,2018,3,21,1,0,Millbrook School,35.856111,-78.574167,3/21/2018
5,2018,3,22,1,0,Millbrook School,35.856111,-78.574167,3/22/2018
8,2018,3,23,1,0,Millbrook School,35.856111,-78.574167,3/23/2018
8,2018,3,24,1,0,Millbrook School,35.856111,-78.574167,3/24/2018
6,2018,3,25,1,0,Millbrook School,35.856111,-78.574167,3/25/2018
10,2018,3,26,1,0,Millbrook School,35.856111,-78.574167,3/26/2018
17,2018,3,27,1,0,Millbrook School,35.856111,-78.574167,3/27/2018
21,2018,3,28,1,0,Millbrook School,35.856111,-78.574167,3/28/2018
31,2018,3,29,1,0,Millbrook School,35.856111,-78.574167,3/29/2018
13,2018,3,30,1,0,Millbrook School,35.856111,-78.574167,3/30/2018
7,2018,3,31,1,0,Millbrook School,35.856111,-78.574167,3/31/2018
16,2018,4,1,1,0,Millbrook School,35.856111,-78.574167,4/1/2018
16,2018,4,1,1,0,Millbrook School,35.856111,-78.574167,4/1/2018
28,2018,4,2,1,0,Millbrook School,35.856111,-78.574167,4/2/2018
21,2018,4,2,1,0,Millbrook School,35.856111,-78.574167,4/2/2018
