DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,Lat,Lng,Date
6,2018,4,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/6/2018
14,2018,4,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/7/2018
5,2018,4,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/8/2018
3,2018,4,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/9/2018
8,2018,4,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/10/2018
15,2018,4,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/11/2018
18,2018,4,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/12/2018
7,2018,4,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/13/2018
7,2018,4,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/14/2018
7,2018,4,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/15/2018
16,2018,4,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/16/2018
20,2018,4,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/17/2018
6,2018,4,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/18/2018
31,2018,4,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/19/2018
21,2018,4,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/20/2018
4,2018,4,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/21/2018
9,2018,4,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/22/2018
9,2018,4,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/23/2018
5,2018,4,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/24/2018
11,2018,4,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/25/2018
14,2018,4,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/26/2018
15,2018,4,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/27/2018
21,2018,4,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/28/2018
15,2018,4,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/29/2018
12,2018,4,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/30/2018
6,2018,5,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/1/2018
5,2018,5,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/2/2018
3,2018,5,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/3/2018
12,2018,5,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/4/2018
12,2018,5,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/5/2018
13,2018,5,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/6/2018
15,2018,5,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/7/2018
11,2018,5,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/8/2018
13,2018,5,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/9/2018
15,2018,5,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/10/2018
12,2018,5,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/11/2018
4,2018,5,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/12/2018
3,2018,5,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/13/2018
6,2018,5,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/14/2018
6,2018,5,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/15/2018
12,2018,5,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/16/2018
18,2018,5,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/17/2018
12,2018,5,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/18/2018
1,2018,5,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/19/2018
6,2018,5,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/20/2018
8,2018,5,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/21/2018
12,2018,5,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/22/2018
9,2018,5,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/23/2018
10,2018,5,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/24/2018
10,2018,5,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/25/2018
17,2018,5,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/26/2018
18,2018,5,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/27/2018
5,2018,5,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/28/2018
5,2018,5,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/29/2018
6,2018,5,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/30/2018
12,2018,5,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/31/2018
14,2018,6,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/1/2018
11,2018,6,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/2/2018
21,2018,6,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/3/2018
18,2018,6,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/4/2018
15,2018,6,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/5/2018
24,2018,6,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/6/2018
25,2018,6,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/7/2018
27,2018,6,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/8/2018
25,2018,6,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/9/2018
21,2018,6,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/10/2018
22,2018,6,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/11/2018
32,2018,6,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/15/2018
18,2018,6,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/16/2018
3,2018,6,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/17/2018
6,2018,6,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/18/2018
8,2018,6,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/19/2018
9,2018,6,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/20/2018
7,2018,6,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/21/2018
16,2018,6,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/22/2018
12,2018,6,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/23/2018
6,2018,6,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/24/2018
6,2018,6,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/25/2018
28,2018,6,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/27/2018
26,2018,6,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/28/2018
35,2018,6,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/29/2018
10,2018,6,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/30/2018
8,2018,7,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/1/2018
17,2018,7,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/2/2018
27,2018,7,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/3/2018
24,2018,7,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/4/2018
23,2018,7,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/5/2018
19,2018,7,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/6/2018
22,2018,7,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/7/2018
18,2018,7,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/8/2018
23,2018,7,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/9/2018
21,2018,7,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/10/2018
27,2018,7,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/11/2018
17,2018,7,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/12/2018
18,2018,7,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/13/2018
18,2018,7,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/14/2018
13,2018,7,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/15/2018
14,2018,7,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/16/2018
9,2018,7,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/17/2018
13,2018,7,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/18/2018
27,2018,7,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/20/2018
14,2018,7,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/22/2018
19,2018,7,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/23/2018
14,2018,7,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/24/2018
12,2018,7,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/25/2018
9,2018,7,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/26/2018
10,2018,7,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/27/2018
10,2018,7,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/28/2018
10,2018,7,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/29/2018
11,2018,7,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/30/2018
12,2018,7,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/31/2018
14,2018,8,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/1/2018
24,2018,8,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/2/2018
16,2018,8,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/3/2018
18,2018,8,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/4/2018
16,2018,8,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/5/2018
13,2018,8,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/6/2018
20,2018,8,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/7/2018
17,2018,8,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/8/2018
18,2018,8,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/9/2018
18,2018,8,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/10/2018
19,2018,8,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/11/2018
29,2018,8,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/12/2018
31,2018,8,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/13/2018
16,2018,8,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/14/2018
20,2018,8,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/15/2018
26,2018,8,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/16/2018
28,2018,8,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/17/2018
15,2018,8,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/18/2018
27,2018,8,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/19/2018
59,2018,8,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/20/2018
27,2018,8,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/21/2018
17,2018,8,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/22/2018
39,2018,8,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/23/2018
44,2018,8,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/24/2018
15,2018,8,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/25/2018
10,2018,8,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/26/2018
22,2018,8,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/27/2018
17,2018,8,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/28/2018
28,2018,8,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/29/2018
17,2018,8,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/30/2018
14,2018,8,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/31/2018
13,2018,9,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/1/2018
17,2018,9,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/2/2018
13,2018,9,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/3/2018
13,2018,9,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/6/2018
13,2018,9,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/7/2018
15,2018,9,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/8/2018
23,2018,9,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/9/2018
33,2018,9,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/10/2018
26,2018,9,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/11/2018
19,2018,9,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/12/2018
27,2018,9,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/13/2018
30,2018,9,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/14/2018
26,2018,9,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/15/2018
24,2018,9,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/16/2018
21,2018,9,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/17/2018
24,2018,9,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/18/2018
19,2018,9,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/19/2018
14,2018,9,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/20/2018
17,2018,9,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/21/2018
20,2018,9,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/22/2018
21,2018,9,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/23/2018
15,2018,9,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/24/2018
11,2018,9,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/25/2018
22,2018,9,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/26/2018
22,2018,9,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/27/2018
9,2018,9,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/28/2018
10,2018,9,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/29/2018
7,2018,9,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/30/2018
21,2018,10,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/1/2018
10,2018,10,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/17/2018
10,2018,10,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/18/2018
26,2018,10,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/23/2018
7,2018,10,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/24/2018
9,2018,10,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/25/2018
10,2018,10,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/26/2018
7,2018,10,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/30/2018
12,2018,10,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/31/2018
10,2018,11,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/1/2018
8,2018,11,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/2/2018
2,2018,11,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/3/2018
5,2018,11,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/4/2018
4,2018,11,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/5/2018
4,2018,11,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/6/2018
12,2018,11,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/7/2018
7,2018,11,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/8/2018
18,2018,11,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/9/2018
11,2018,11,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/10/2018
6,2018,11,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/11/2018
5,2018,11,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/12/2018
5,2018,11,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/13/2018
4,2018,11,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/14/2018
10,2018,11,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/15/2018
7,2018,11,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/16/2018
4,2018,11,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/17/2018
4,2018,11,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/18/2018
7,2018,11,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/19/2018
9,2018,11,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/20/2018
7,2018,11,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/21/2018
5,2018,11,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/22/2018
10,2018,11,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/23/2018
8,2018,11,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/24/2018
5,2018,11,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/25/2018
8,2018,11,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/26/2018
4,2018,11,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/27/2018
5,2018,11,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/28/2018
9,2018,11,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/29/2018
5,2018,12,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/1/2018
2,2018,12,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/2/2018
7,2018,12,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/3/2018
8,2018,12,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/4/2018
6,2018,12,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/5/2018
10,2018,12,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/6/2018
20,2018,12,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/7/2018
9,2018,12,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/8/2018
6,2018,12,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/9/2018
11,2018,12,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/10/2018
6,2018,12,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/11/2018
5,2018,12,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/12/2018
8,2018,12,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/13/2018
18,2018,12,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/14/2018
6,2018,12,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/15/2018
7,2018,12,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/16/2018
8,2018,12,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/17/2018
7,2018,12,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/18/2018
6,2018,12,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/19/2018
10,2018,12,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/20/2018
10,2018,12,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/21/2018
6,2018,12,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/22/2018
7,2018,12,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/23/2018
2,2018,12,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/24/2018
10,2018,12,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/25/2018
5,2018,12,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/26/2018
3,2018,12,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/27/2018
9,2018,12,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/28/2018
11,2018,12,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/29/2018
5,2018,12,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/30/2018
4,2020,1,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/1/2020
0,2020,1,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/2/2020
3,2020,1,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/3/2020
5,2020,1,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/4/2020
6,2020,1,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/9/2020
4,2020,1,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/10/2020
5,2020,1,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/11/2020
0,2020,1,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/12/2020
3,2020,1,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/13/2020
6,2020,1,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/14/2020
11,2020,1,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/15/2020
17,2020,1,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/17/2020
7,2020,1,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/18/2020
5,2020,1,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/19/2020
20,2020,1,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/20/2020
14,2020,1,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/21/2020
6,2020,1,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/22/2020
3,2020,1,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/23/2020
4,2020,1,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/24/2020
2,2020,1,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/25/2020
5,2020,1,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/26/2020
4,2020,1,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/28/2020
4,2020,1,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/29/2020
2,2020,1,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/30/2020
5,2020,1,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,1/31/2020
5,2020,2,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/1/2020
5,2020,2,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/2/2020
2,2020,2,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/3/2020
3,2020,2,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/6/2020
1,2020,2,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/7/2020
1,2020,2,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/8/2020
1,2020,2,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/9/2020
3,2020,2,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/10/2020
11,2020,2,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/20/2020
8,2020,2,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/21/2020
8,2020,2,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/22/2020
6,2020,2,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/23/2020
5,2020,2,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/24/2020
6,2020,2,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/25/2020
6,2020,2,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/26/2020
4,2020,2,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/27/2020
5,2020,2,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/28/2020
6,2020,2,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,2/29/2020
2,2020,3,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/1/2020
4,2020,3,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/2/2020
2,2020,3,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/3/2020
5,2020,3,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/4/2020
14,2020,3,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/5/2020
13,2020,3,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/6/2020
13,2020,3,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/7/2020
0,2020,3,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/14/2020
9,2020,3,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/15/2020
5,2020,3,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/16/2020
7,2020,3,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/17/2020
4,2020,3,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/18/2020
3,2020,3,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/19/2020
8,2020,3,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/20/2020
6,2020,3,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/21/2020
3,2020,3,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/22/2020
1,2020,3,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/24/2020
2,2020,3,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/25/2020
10,2020,3,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/26/2020
2,2020,3,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/27/2020
2,2020,3,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/28/2020
2,2020,3,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/29/2020
4,2020,3,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/30/2020
5,2020,3,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,3/31/2020
8,2020,4,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/1/2020
2,2020,4,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/2/2020
11,2020,4,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/3/2020
11,2020,4,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/4/2020
10,2020,4,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/5/2020
8,2020,4,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/6/2020
9,2020,4,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/7/2020
15,2020,4,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/9/2020
13,2020,4,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/10/2020
7,2020,4,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/11/2020
2,2020,4,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/12/2020
4,2020,4,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/13/2020
9,2020,4,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/14/2020
5,2020,4,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/15/2020
6,2020,4,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/16/2020
6,2020,4,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/17/2020
5,2020,4,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/18/2020
5,2020,4,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/19/2020
6,2020,4,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/20/2020
