Site Num,SO2 1st Max Value,Address,State Code,N,O3 1st Max Hour,O3 Units,County,City,State,O3 1st Max Value,SO2 Units,Date Local,CO 1st Max Value,CO Units,SO2 1st Max Hour,SO2 Mean,NO2 AQI,CO Mean,NO2 1st Max Value,NO2 1st Max Hour,SO2 AQI,CO 1st Max Hour,County Code,O3 AQI,NO2 Mean,O3 Mean,CO AQI,NO2 Units
80,1.1,4103 BEACON HILL S,53,123490,13,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/13/2015,0.151,Parts per million,10,0.6125,10,0.119739,11.3,10,1,8,33,26,5.715,0.021417,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123491,13,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/13/2015,0.2,Parts per million,10,0.6125,10,0.120833,11.3,10,1,0,33,26,5.715,0.021417,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123492,13,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/13/2015,0.151,Parts per million,11,0.575,10,0.119739,11.3,10,,8,33,26,5.715,0.021417,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123493,13,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/13/2015,0.2,Parts per million,11,0.575,10,0.120833,11.3,10,,0,33,26,5.715,0.021417,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123494,11,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/14/2015,0.196,Parts per million,9,0.570833,14,0.125875,15.4,9,0,9,33,29,4.841667,0.025917,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123495,11,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/14/2015,0.1,Parts per million,9,0.570833,14,0.1,15.4,9,0,0,33,29,4.841667,0.025917,1,Parts per billion
80,0.7,4103 BEACON HILL S,53,123496,11,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/14/2015,0.196,Parts per million,11,0.55,14,0.125875,15.4,9,,9,33,29,4.841667,0.025917,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123497,11,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/14/2015,0.1,Parts per million,11,0.55,14,0.1,15.4,9,,0,33,29,4.841667,0.025917,1,Parts per billion
80,2.3,4103 BEACON HILL S,53,123498,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/15/2015,0.224,Parts per million,11,0.75,17,0.134583,18.9,11,3,11,33,29,6.391667,0.02375,,Parts per billion
80,2.3,4103 BEACON HILL S,53,123499,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/15/2015,0.2,Parts per million,11,0.75,17,0.129167,18.9,11,3,10,33,29,6.391667,0.02375,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123500,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/15/2015,0.224,Parts per million,11,0.725,17,0.134583,18.9,11,,11,33,29,6.391667,0.02375,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123501,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/15/2015,0.2,Parts per million,11,0.725,17,0.129167,18.9,11,,10,33,29,6.391667,0.02375,2,Parts per billion
80,2.4,4103 BEACON HILL S,53,123502,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,7/16/2015,0.224,Parts per million,10,0.8125,18,0.1495,19.7,9,3,20,33,35,7.009091,0.022917,,Parts per billion
80,2.4,4103 BEACON HILL S,53,123503,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,7/16/2015,0.2,Parts per million,10,0.8125,18,0.145833,19.7,9,3,9,33,35,7.009091,0.022917,2,Parts per billion
80,2,4103 BEACON HILL S,53,123504,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,7/16/2015,0.224,Parts per million,11,0.7875,18,0.1495,19.7,9,,20,33,35,7.009091,0.022917,,Parts per billion
80,2,4103 BEACON HILL S,53,123505,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,7/16/2015,0.2,Parts per million,11,0.7875,18,0.145833,19.7,9,,9,33,35,7.009091,0.022917,2,Parts per billion
80,2.3,4103 BEACON HILL S,53,123506,12,Parts per million,King,Seattle,Washington,0.033,Parts per billion,7/17/2015,0.333,Parts per million,7,0.970833,25,0.18725,26.2,1,3,7,33,31,11.258333,0.021,,Parts per billion
80,2.3,4103 BEACON HILL S,53,123507,12,Parts per million,King,Seattle,Washington,0.033,Parts per billion,7/17/2015,0.3,Parts per million,7,0.970833,25,0.2,26.2,1,3,11,33,31,11.258333,0.021,3,Parts per billion
80,2.1,4103 BEACON HILL S,53,123508,12,Parts per million,King,Seattle,Washington,0.033,Parts per billion,7/17/2015,0.333,Parts per million,8,0.9375,25,0.18725,26.2,1,,7,33,31,11.258333,0.021,,Parts per billion
80,2.1,4103 BEACON HILL S,53,123509,12,Parts per million,King,Seattle,Washington,0.033,Parts per billion,7/17/2015,0.3,Parts per million,8,0.9375,25,0.2,26.2,1,,11,33,31,11.258333,0.021,3,Parts per billion
80,3.4,4103 BEACON HILL S,53,123510,11,Parts per million,King,Seattle,Washington,0.035,Parts per billion,7/18/2015,0.363,Parts per million,22,1.468182,25,0.201875,26,22,4,20,33,32,12.279167,0.021833,,Parts per billion
80,3.4,4103 BEACON HILL S,53,123511,11,Parts per million,King,Seattle,Washington,0.035,Parts per billion,7/18/2015,0.2,Parts per million,22,1.468182,25,0.2,26,22,4,0,33,32,12.279167,0.021833,2,Parts per billion
80,2.5,4103 BEACON HILL S,53,123512,11,Parts per million,King,Seattle,Washington,0.035,Parts per billion,7/18/2015,0.363,Parts per million,8,1.471429,25,0.201875,26,22,,20,33,32,12.279167,0.021833,,Parts per billion
80,2.5,4103 BEACON HILL S,53,123513,11,Parts per million,King,Seattle,Washington,0.035,Parts per billion,7/18/2015,0.2,Parts per million,8,1.471429,25,0.2,26,22,,0,33,32,12.279167,0.021833,2,Parts per billion
80,4.7,4103 BEACON HILL S,53,123514,10,Parts per million,King,Seattle,Washington,0.037,Parts per billion,7/19/2015,0.366,Parts per million,9,1.1375,33,0.209667,35.4,9,6,9,33,34,11.1,0.023042,,Parts per billion
80,4.7,4103 BEACON HILL S,53,123515,10,Parts per million,King,Seattle,Washington,0.037,Parts per billion,7/19/2015,0.3,Parts per million,9,1.1375,33,0.229167,35.4,9,6,2,33,34,11.1,0.023042,3,Parts per billion
80,3.1,4103 BEACON HILL S,53,123516,10,Parts per million,King,Seattle,Washington,0.037,Parts per billion,7/19/2015,0.366,Parts per million,11,1.1,33,0.209667,35.4,9,,9,33,34,11.1,0.023042,,Parts per billion
80,3.1,4103 BEACON HILL S,53,123517,10,Parts per million,King,Seattle,Washington,0.037,Parts per billion,7/19/2015,0.3,Parts per million,11,1.1,33,0.229167,35.4,9,,2,33,34,11.1,0.023042,3,Parts per billion
80,0.8,4103 BEACON HILL S,53,123518,8,Parts per million,King,Seattle,Washington,0.025,Parts per billion,7/20/2015,0.159,Parts per million,17,0.575,10,0.112696,11.2,18,0,19,33,23,3.654167,0.01975,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123519,8,Parts per million,King,Seattle,Washington,0.025,Parts per billion,7/20/2015,0.1,Parts per million,17,0.575,10,0.1,11.2,18,0,0,33,23,3.654167,0.01975,1,Parts per billion
80,0.7,4103 BEACON HILL S,53,123520,8,Parts per million,King,Seattle,Washington,0.025,Parts per billion,7/20/2015,0.159,Parts per million,17,0.55,10,0.112696,11.2,18,,19,33,23,3.654167,0.01975,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123521,8,Parts per million,King,Seattle,Washington,0.025,Parts per billion,7/20/2015,0.1,Parts per million,17,0.55,10,0.1,11.2,18,,0,33,23,3.654167,0.01975,1,Parts per billion
80,1.4,4103 BEACON HILL S,53,123522,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/21/2015,0.195,Parts per million,6,0.75,15,0.133048,16,10,1,17,33,24,5.854167,0.019167,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123523,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/21/2015,0.2,Parts per million,6,0.75,15,0.133333,16,10,1,12,33,24,5.854167,0.019167,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123524,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/21/2015,0.195,Parts per million,8,0.725,15,0.133048,16,10,,17,33,24,5.854167,0.019167,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123525,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/21/2015,0.2,Parts per million,8,0.725,15,0.133333,16,10,,12,33,24,5.854167,0.019167,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123526,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/22/2015,0.188,Parts per million,10,0.645833,9,0.141958,10.6,5,0,10,33,28,4.868182,0.022583,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123527,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/22/2015,0.2,Parts per million,10,0.645833,9,0.125,10.6,5,0,11,33,28,4.868182,0.022583,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123528,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/22/2015,0.188,Parts per million,11,0.6,9,0.141958,10.6,5,,10,33,28,4.868182,0.022583,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123529,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/22/2015,0.2,Parts per million,11,0.6,9,0.125,10.6,5,,11,33,28,4.868182,0.022583,2,Parts per billion
80,1,4103 BEACON HILL S,53,123530,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/23/2015,0.222,Parts per million,11,0.708333,19,0.156083,20.9,19,1,20,33,29,5.808333,0.022292,,Parts per billion
80,1,4103 BEACON HILL S,53,123531,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/23/2015,0.2,Parts per million,11,0.708333,19,0.15,20.9,19,1,9,33,29,5.808333,0.022292,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123532,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/23/2015,0.222,Parts per million,11,0.6625,19,0.156083,20.9,19,,20,33,29,5.808333,0.022292,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123533,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,7/23/2015,0.2,Parts per million,11,0.6625,19,0.15,20.9,19,,9,33,29,5.808333,0.022292,2,Parts per billion
80,1,4103 BEACON HILL S,53,123534,8,Parts per million,King,Seattle,Washington,0.027,Parts per billion,7/24/2015,0.242,Parts per million,6,0.595833,16,0.130583,17.2,6,1,5,33,25,4.875,0.019708,,Parts per billion
80,1,4103 BEACON HILL S,53,123535,8,Parts per million,King,Seattle,Washington,0.027,Parts per billion,7/24/2015,0.2,Parts per million,6,0.595833,16,0.158333,17.2,6,1,0,33,25,4.875,0.019708,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123536,8,Parts per million,King,Seattle,Washington,0.027,Parts per billion,7/24/2015,0.242,Parts per million,8,0.575,16,0.130583,17.2,6,,5,33,25,4.875,0.019708,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123537,8,Parts per million,King,Seattle,Washington,0.027,Parts per billion,7/24/2015,0.2,Parts per million,8,0.575,16,0.158333,17.2,6,,0,33,25,4.875,0.019708,2,Parts per billion
80,0.6,4103 BEACON HILL S,53,123538,10,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/25/2015,0.161,Parts per million,3,0.509091,13,0.136625,14.8,23,0,22,33,26,3.65,0.021708,,Parts per billion
80,0.6,4103 BEACON HILL S,53,123539,10,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/25/2015,0.1,Parts per million,3,0.509091,13,0.1,14.8,23,0,0,33,26,3.65,0.021708,1,Parts per billion
80,0.5,4103 BEACON HILL S,53,123540,10,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/25/2015,0.161,Parts per million,5,0.5,13,0.136625,14.8,23,,22,33,26,3.65,0.021708,,Parts per billion
80,0.5,4103 BEACON HILL S,53,123541,10,Parts per million,King,Seattle,Washington,0.028,Parts per billion,7/25/2015,0.1,Parts per million,5,0.5,13,0.1,14.8,23,,0,33,26,3.65,0.021708,1,Parts per billion
80,4.5,4103 BEACON HILL S,53,123542,6,Parts per million,King,Seattle,Washington,0.021,Parts per billion,7/26/2015,0.3,Parts per million,15,0.916667,22,0.166208,23.1,21,6,20,33,19,7.679167,0.012125,,Parts per billion
80,4.5,4103 BEACON HILL S,53,123543,6,Parts per million,King,Seattle,Washington,0.021,Parts per billion,7/26/2015,0.2,Parts per million,15,0.916667,22,0.133333,23.1,21,6,6,33,19,7.679167,0.012125,2,Parts per billion
80,2.1,4103 BEACON HILL S,53,123544,6,Parts per million,King,Seattle,Washington,0.021,Parts per billion,7/26/2015,0.3,Parts per million,17,0.9,22,0.166208,23.1,21,,20,33,19,7.679167,0.012125,,Parts per billion
80,2.1,4103 BEACON HILL S,53,123545,6,Parts per million,King,Seattle,Washington,0.021,Parts per billion,7/26/2015,0.2,Parts per million,17,0.9,22,0.133333,23.1,21,,6,33,19,7.679167,0.012125,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123546,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/27/2015,0.294,Parts per million,0,0.845833,19,0.18913,20.4,20,1,7,33,24,9.120833,0.015958,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123547,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/27/2015,0.2,Parts per million,0,0.845833,19,0.1875,20.4,20,1,0,33,24,9.120833,0.015958,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123548,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/27/2015,0.294,Parts per million,2,0.8125,19,0.18913,20.4,20,,7,33,24,9.120833,0.015958,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123549,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,7/27/2015,0.2,Parts per million,2,0.8125,19,0.1875,20.4,20,,0,33,24,9.120833,0.015958,2,Parts per billion
80,3.6,4103 BEACON HILL S,53,123550,11,Parts per million,King,Seattle,Washington,0.023,Parts per billion,7/28/2015,0.23,Parts per million,19,0.9375,25,0.160792,26.9,22,4,22,33,21,8.8125,0.015583,,Parts per billion
80,3.6,4103 BEACON HILL S,53,123551,11,Parts per million,King,Seattle,Washington,0.023,Parts per billion,7/28/2015,0.2,Parts per million,19,0.9375,25,0.175,26.9,22,4,0,33,21,8.8125,0.015583,2,Parts per billion
80,1.9,4103 BEACON HILL S,53,123552,11,Parts per million,King,Seattle,Washington,0.023,Parts per billion,7/28/2015,0.23,Parts per million,20,0.9125,25,0.160792,26.9,22,,22,33,21,8.8125,0.015583,,Parts per billion
80,1.9,4103 BEACON HILL S,53,123553,11,Parts per million,King,Seattle,Washington,0.023,Parts per billion,7/28/2015,0.2,Parts per million,20,0.9125,25,0.175,26.9,22,,0,33,21,8.8125,0.015583,2,Parts per billion
80,3.6,4103 BEACON HILL S,53,123554,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/29/2015,0.276,Parts per million,15,0.966667,15,0.170875,16.7,8,4,8,33,28,8.02381,0.021833,,Parts per billion
80,3.6,4103 BEACON HILL S,53,123555,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/29/2015,0.2,Parts per million,15,0.966667,15,0.2,16.7,8,4,0,33,28,8.02381,0.021833,2,Parts per billion
80,1.8,4103 BEACON HILL S,53,123556,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/29/2015,0.276,Parts per million,17,0.9375,15,0.170875,16.7,8,,8,33,28,8.02381,0.021833,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123557,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,7/29/2015,0.2,Parts per million,17,0.9375,15,0.2,16.7,8,,0,33,28,8.02381,0.021833,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123558,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/30/2015,0.389,Parts per million,11,0.995833,41,0.196625,43.5,21,1,21,33,31,13.833333,0.024875,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123559,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/30/2015,0.2,Parts per million,11,0.995833,41,0.1875,43.5,21,1,0,33,31,13.833333,0.024875,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123560,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/30/2015,0.389,Parts per million,14,0.9625,41,0.196625,43.5,21,,21,33,31,13.833333,0.024875,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123561,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/30/2015,0.2,Parts per million,14,0.9625,41,0.1875,43.5,21,,0,33,31,13.833333,0.024875,2,Parts per billion
80,4.6,4103 BEACON HILL S,53,123562,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/31/2015,0.441,Parts per million,7,1.2,27,0.2005,29.1,9,6,7,33,31,14.029167,0.023375,,Parts per billion
80,4.6,4103 BEACON HILL S,53,123563,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/31/2015,0.3,Parts per million,7,1.2,27,0.220833,29.1,9,6,9,33,31,14.029167,0.023375,3,Parts per billion
80,2.5,4103 BEACON HILL S,53,123564,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/31/2015,0.441,Parts per million,8,1.175,27,0.2005,29.1,9,,7,33,31,14.029167,0.023375,,Parts per billion
80,2.5,4103 BEACON HILL S,53,123565,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,7/31/2015,0.3,Parts per million,8,1.175,27,0.220833,29.1,9,,9,33,31,14.029167,0.023375,3,Parts per billion
80,2.9,4103 BEACON HILL S,53,123566,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/1/2015,0.226,Parts per million,8,1.154545,18,0.164917,19.6,7,3,7,33,28,10.1375,0.020875,,Parts per billion
80,2.9,4103 BEACON HILL S,53,123567,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/1/2015,0.2,Parts per million,8,1.154545,18,0.1875,19.6,7,3,0,33,28,10.1375,0.020875,2,Parts per billion
80,2.1,4103 BEACON HILL S,53,123568,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/1/2015,0.226,Parts per million,8,1.142857,18,0.164917,19.6,7,,7,33,28,10.1375,0.020875,,Parts per billion
80,2.1,4103 BEACON HILL S,53,123569,11,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/1/2015,0.2,Parts per million,8,1.142857,18,0.1875,19.6,7,,0,33,28,10.1375,0.020875,2,Parts per billion
80,6.6,4103 BEACON HILL S,53,123570,9,Parts per million,King,Seattle,Washington,0.021,Parts per billion,8/2/2015,0.431,Parts per million,8,2.479167,36,0.195792,38.6,18,9,20,33,19,15.833333,0.013292,,Parts per billion
80,6.6,4103 BEACON HILL S,53,123571,9,Parts per million,King,Seattle,Washington,0.021,Parts per billion,8/2/2015,0.3,Parts per million,8,2.479167,36,0.1875,38.6,18,9,21,33,19,15.833333,0.013292,3,Parts per billion
80,5.1,4103 BEACON HILL S,53,123572,9,Parts per million,King,Seattle,Washington,0.021,Parts per billion,8/2/2015,0.431,Parts per million,8,2.4375,36,0.195792,38.6,18,,20,33,19,15.833333,0.013292,,Parts per billion
80,5.1,4103 BEACON HILL S,53,123573,9,Parts per million,King,Seattle,Washington,0.021,Parts per billion,8/2/2015,0.3,Parts per million,8,2.4375,36,0.1875,38.6,18,,21,33,19,15.833333,0.013292,3,Parts per billion
80,2.5,4103 BEACON HILL S,53,123574,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/3/2015,0.331,Parts per million,6,1.045,33,0.172522,35.7,19,3,6,33,29,11.029167,0.018333,,Parts per billion
80,2.5,4103 BEACON HILL S,53,123575,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/3/2015,0.2,Parts per million,6,1.045,33,0.191667,35.7,19,3,0,33,29,11.029167,0.018333,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123576,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/3/2015,0.331,Parts per million,8,1,33,0.172522,35.7,19,,6,33,29,11.029167,0.018333,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123577,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/3/2015,0.2,Parts per million,8,1,33,0.191667,35.7,19,,0,33,29,11.029167,0.018333,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123578,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/4/2015,0.21,Parts per million,17,0.741667,21,0.140833,22.7,19,1,19,33,25,6.495833,0.019208,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123579,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/4/2015,0.2,Parts per million,17,0.741667,21,0.120833,22.7,19,1,0,33,25,6.495833,0.019208,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123580,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/4/2015,0.21,Parts per million,17,0.7125,21,0.140833,22.7,19,,19,33,25,6.495833,0.019208,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123581,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/4/2015,0.2,Parts per million,17,0.7125,21,0.120833,22.7,19,,0,33,25,6.495833,0.019208,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123582,13,Parts per million,King,Seattle,Washington,0.024,Parts per billion,8/5/2015,0.202,Parts per million,12,0.708333,9,0.156625,10.8,8,1,5,33,22,4.920833,0.019625,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123583,13,Parts per million,King,Seattle,Washington,0.024,Parts per billion,8/5/2015,0.2,Parts per million,12,0.708333,9,0.175,10.8,8,1,0,33,22,4.920833,0.019625,2,Parts per billion
80,1,4103 BEACON HILL S,53,123584,13,Parts per million,King,Seattle,Washington,0.024,Parts per billion,8/5/2015,0.202,Parts per million,14,0.675,9,0.156625,10.8,8,,5,33,22,4.920833,0.019625,,Parts per billion
80,1,4103 BEACON HILL S,53,123585,13,Parts per million,King,Seattle,Washington,0.024,Parts per billion,8/5/2015,0.2,Parts per million,14,0.675,9,0.175,10.8,8,,0,33,22,4.920833,0.019625,2,Parts per billion
80,1.9,4103 BEACON HILL S,53,123586,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/6/2015,0.253,Parts per million,11,0.7125,17,0.173625,18.1,21,1,11,33,30,5.741667,0.0225,,Parts per billion
80,1.9,4103 BEACON HILL S,53,123587,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/6/2015,0.2,Parts per million,11,0.7125,17,0.158333,18.1,21,1,10,33,30,5.741667,0.0225,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123588,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/6/2015,0.253,Parts per million,11,0.7,17,0.173625,18.1,21,,11,33,30,5.741667,0.0225,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123589,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/6/2015,0.2,Parts per million,11,0.7,17,0.158333,18.1,21,,10,33,30,5.741667,0.0225,2,Parts per billion
80,1.8,4103 BEACON HILL S,53,123590,11,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/7/2015,0.273,Parts per million,9,0.820833,14,0.158208,15.7,9,1,9,33,24,5.740909,0.015958,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123591,11,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/7/2015,0.2,Parts per million,9,0.820833,14,0.183333,15.7,9,1,0,33,24,5.740909,0.015958,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123592,11,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/7/2015,0.273,Parts per million,11,0.8,14,0.158208,15.7,9,,9,33,24,5.740909,0.015958,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123593,11,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/7/2015,0.2,Parts per million,11,0.8,14,0.183333,15.7,9,,0,33,24,5.740909,0.015958,2,Parts per billion
80,1.2,4103 BEACON HILL S,53,123594,10,Parts per million,King,Seattle,Washington,0.019,Parts per billion,8/8/2015,0.161,Parts per million,3,0.745455,15,0.117042,16.1,2,1,1,33,18,4.329167,0.014125,,Parts per billion
80,1.2,4103 BEACON HILL S,53,123595,10,Parts per million,King,Seattle,Washington,0.019,Parts per billion,8/8/2015,0.1,Parts per million,3,0.745455,15,0.1,16.1,2,1,0,33,18,4.329167,0.014125,1,Parts per billion
80,0.9,4103 BEACON HILL S,53,123596,10,Parts per million,King,Seattle,Washington,0.019,Parts per billion,8/8/2015,0.161,Parts per million,5,0.714286,15,0.117042,16.1,2,,1,33,18,4.329167,0.014125,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123597,10,Parts per million,King,Seattle,Washington,0.019,Parts per billion,8/8/2015,0.1,Parts per million,5,0.714286,15,0.1,16.1,2,,0,33,18,4.329167,0.014125,1,Parts per billion
80,1.7,4103 BEACON HILL S,53,123598,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/9/2015,0.224,Parts per million,18,0.945833,25,0.161625,27.5,23,1,19,33,29,8.4125,0.017792,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123599,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/9/2015,0.2,Parts per million,18,0.945833,25,0.154167,27.5,23,1,11,33,29,8.4125,0.017792,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123600,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/9/2015,0.224,Parts per million,20,0.9,25,0.161625,27.5,23,,19,33,29,8.4125,0.017792,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123601,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/9/2015,0.2,Parts per million,20,0.9,25,0.154167,27.5,23,,11,33,29,8.4125,0.017792,2,Parts per billion
80,3.1,4103 BEACON HILL S,53,123602,11,Parts per million,King,Seattle,Washington,0.037,Parts per billion,8/10/2015,0.282,Parts per million,15,1.283333,33,0.202304,35.2,21,4,5,33,34,18.554545,0.022042,,Parts per billion
80,3.1,4103 BEACON HILL S,53,123603,11,Parts per million,King,Seattle,Washington,0.037,Parts per billion,8/10/2015,0.2,Parts per million,15,1.283333,33,0.2,35.2,21,4,0,33,34,18.554545,0.022042,2,Parts per billion
80,2,4103 BEACON HILL S,53,123604,11,Parts per million,King,Seattle,Washington,0.037,Parts per billion,8/10/2015,0.282,Parts per million,5,1.25,33,0.202304,35.2,21,,5,33,34,18.554545,0.022042,,Parts per billion
80,2,4103 BEACON HILL S,53,123605,11,Parts per million,King,Seattle,Washington,0.037,Parts per billion,8/10/2015,0.2,Parts per million,5,1.25,33,0.2,35.2,21,,0,33,34,18.554545,0.022042,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123606,11,Parts per million,King,Seattle,Washington,0.048,Parts per billion,8/11/2015,0.254,Parts per million,13,0.8875,19,0.175208,20,14,1,14,33,44,6.095455,0.033333,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123607,11,Parts per million,King,Seattle,Washington,0.048,Parts per billion,8/11/2015,0.2,Parts per million,13,0.8875,19,0.179167,20,14,1,0,33,44,6.095455,0.033333,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123608,11,Parts per million,King,Seattle,Washington,0.048,Parts per billion,8/11/2015,0.254,Parts per million,14,0.85,19,0.175208,20,14,,14,33,44,6.095455,0.033333,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123609,11,Parts per million,King,Seattle,Washington,0.048,Parts per billion,8/11/2015,0.2,Parts per million,14,0.85,19,0.179167,20,14,,0,33,44,6.095455,0.033333,2,Parts per billion
