Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/2/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/3/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/4/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/5/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/6/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/7/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/8/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/9/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/10/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/11/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/12/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/13/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/14/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/15/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/16/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/17/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/18/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/19/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/20/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/21/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/22/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/23/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/24/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/25/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/26/2018,AQS,560210100,1,0.2,ppm,2,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/27/2018,AQS,560210100,1,0.1,ppm,1,Cheyenne NCore,24,100,42101,Carbon monoxide,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
