,Site Name,Date,DMean PM10,PM_UNITS,PM10 AQI,PM-WEIGHT,NYt,Lng,DMax NO2,NO2 Units,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone Units,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 Units,SO2 AQI,SO2-WEIGHT,DMax CO,CO Units,CO AQI,CO-WEIGHT
1553,Jersey City,9/16/2020,,,,,,,34.6,ppb,32.0,24.0,,,,,2.5,ppb,3.0,23.0,0.0,ppm,0.0,24.0
1554,Jersey City,9/17/2020,,,,,,,32.0,ppb,30.0,24.0,,,,,0.0,ppb,0.0,24.0,0.2,ppm,2.0,24.0
1555,Jersey City,9/18/2020,,,,,,,20.0,ppb,19.0,24.0,,,,,0.0,ppb,0.0,24.0,0.1,ppm,1.0,24.0
1556,Jersey City,9/19/2020,,,,,,,24.5,ppb,23.0,24.0,,,,,0.0,ppb,0.0,24.0,0.0,ppm,0.0,24.0
1557,Jersey City,9/20/2020,,,,,,,24.0,ppb,23.0,21.0,,,,,0.0,ppb,0.0,24.0,0.0,ppm,0.0,24.0
1558,Jersey City,9/21/2020,,,,,,,38.7,ppb,36.0,23.0,,,,,1.1,ppb,1.0,21.0,0.1,ppm,1.0,24.0
1559,Jersey City,9/22/2020,,,,,,,28.2,ppb,26.0,24.0,,,,,1.2,ppb,1.0,24.0,0.1,ppm,1.0,24.0
1560,Jersey City,9/23/2020,,,,,,,62.0,ppb,60.0,24.0,,,,,2.3,ppb,3.0,24.0,0.5,ppm,6.0,24.0
1561,Jersey City,9/24/2020,,,,,,,56.5,ppb,53.0,24.0,,,,,3.5,ppb,4.0,22.0,0.6,ppm,7.0,24.0
1562,Jersey City,9/25/2020,,,,,,,43.9,ppb,41.0,24.0,,,,,2.4,ppb,3.0,24.0,0.7,ppm,8.0,24.0
1563,Jersey City,9/26/2020,,,,,,,31.7,ppb,29.0,24.0,,,,,2.2,ppb,3.0,24.0,0.5,ppm,6.0,24.0
1564,Jersey City,9/27/2020,,,,,,,18.5,ppb,17.0,21.0,,,,,2.0,ppb,3.0,24.0,0.5,ppm,6.0,24.0
1565,Jersey City,9/28/2020,,,,,,,18.9,ppb,17.0,24.0,,,,,2.0,ppb,3.0,23.0,0.5,ppm,6.0,24.0
1566,Jersey City,9/29/2020,,,,,,,26.4,ppb,25.0,24.0,,,,,2.2,ppb,3.0,24.0,0.7,ppm,8.0,24.0
1567,Jersey City,9/30/2020,,,,,,,23.4,ppb,22.0,24.0,,,,,2.0,ppb,3.0,24.0,0.4,ppm,5.0,24.0
1568,Jersey City,10/1/2020,,,,,,,29.2,ppb,27.0,24.0,,,,,2.4,ppb,3.0,24.0,0.5,ppm,6.0,24.0
1569,Jersey City,10/2/2020,,,,,,,32.7,ppb,30.0,24.0,,,,,1.9,ppb,1.0,24.0,0.5,ppm,6.0,23.0
1570,Jersey City,10/3/2020,,,,,,,20.1,ppb,19.0,24.0,,,,,1.3,ppb,1.0,24.0,0.2,ppm,2.0,24.0
1571,Jersey City,10/4/2020,,,,,,,24.0,ppb,23.0,21.0,,,,,1.3,ppb,1.0,24.0,0.3,ppm,3.0,24.0
1572,Jersey City,10/5/2020,,,,,,,23.9,ppb,22.0,24.0,,,,,1.4,ppb,1.0,23.0,0.4,ppm,5.0,24.0
1573,Jersey City,10/6/2020,,,,,,,21.9,ppb,20.0,24.0,,,,,2.5,ppb,3.0,24.0,0.5,ppm,6.0,24.0
1574,Jersey City,10/7/2020,,,,,,,17.5,ppb,16.0,24.0,,,,,1.9,ppb,1.0,24.0,0.4,ppm,5.0,24.0
1575,Jersey City,10/8/2020,,,,,,,17.5,ppb,16.0,24.0,,,,,1.5,ppb,1.0,24.0,0.1,ppm,1.0,24.0
1576,Jersey City,10/9/2020,,,,,,,26.5,ppb,25.0,24.0,,,,,3.2,ppb,4.0,24.0,0.5,ppm,6.0,24.0
1577,Jersey City,10/10/2020,,,,,,,17.7,ppb,16.0,24.0,,,,,1.5,ppb,1.0,24.0,0.6,ppm,7.0,24.0
1578,Jersey City,10/11/2020,,,,,,,12.9,ppb,11.0,21.0,,,,,1.4,ppb,1.0,24.0,0.5,ppm,6.0,24.0
1579,Jersey City,10/12/2020,,,,,,,15.4,ppb,14.0,24.0,,,,,0.9,ppb,0.0,23.0,0.3,ppm,3.0,24.0
1580,Jersey City,10/13/2020,,,,,,,15.3,ppb,14.0,24.0,,,,,0.7,ppb,0.0,24.0,0.4,ppm,5.0,24.0
1581,Jersey City,10/14/2020,,,,,,,26.0,ppb,25.0,24.0,,,,,1.8,ppb,1.0,24.0,0.7,ppm,8.0,24.0
1582,Jersey City,10/15/2020,,,,,,,22.7,ppb,21.0,23.0,,,,,1.5,ppb,1.0,24.0,0.7,ppm,8.0,24.0
1583,Jersey City,10/17/2020,,,,,,,40.3,ppb,38.0,24.0,,,,,1.8,ppb,1.0,24.0,0.7,ppm,8.0,24.0
1584,Jersey City,10/18/2020,,,,,,,34.4,ppb,32.0,21.0,,,,,2.1,ppb,3.0,24.0,1.0,ppm,11.0,24.0
1585,Jersey City,10/19/2020,,,,,,,38.6,ppb,36.0,24.0,,,,,2.9,ppb,3.0,23.0,0.9,ppm,10.0,24.0
1586,Jersey City,10/20/2020,,,,,,,36.4,ppb,34.0,22.0,,,,,2.2,ppb,3.0,23.0,0.7,ppm,8.0,24.0
1587,Jersey City,10/22/2020,,,,,,,39.8,ppb,37.0,24.0,,,,,2.3,ppb,3.0,24.0,0.9,ppm,10.0,24.0
1588,Jersey City,10/23/2020,,,,,,,32.8,ppb,30.0,24.0,,,,,0.9,ppb,0.0,24.0,0.8,ppm,9.0,24.0
1589,Jersey City,10/24/2020,,,,,,,19.1,ppb,18.0,24.0,,,,,1.0,ppb,1.0,24.0,0.6,ppm,7.0,24.0
1590,Jersey City,10/25/2020,,,,,,,20.2,ppb,19.0,21.0,,,,,0.1,ppb,0.0,24.0,0.5,ppm,6.0,24.0
1591,Jersey City,10/26/2020,,,,,,,31.4,ppb,29.0,24.0,,,,,0.8,ppb,0.0,23.0,0.9,ppm,10.0,24.0
1592,Jersey City,10/27/2020,,,,,,,26.5,ppb,25.0,24.0,,,,,1.0,ppb,1.0,24.0,0.9,ppm,10.0,24.0
1593,Jersey City,10/28/2020,,,,,,,28.2,ppb,26.0,24.0,,,,,1.1,ppb,1.0,24.0,0.8,ppm,9.0,24.0
1594,Jersey City,10/29/2020,,,,,,,23.6,ppb,22.0,24.0,,,,,0.6,ppb,0.0,24.0,0.8,ppm,9.0,24.0
1595,Jersey City,10/30/2020,,,,,,,23.7,ppb,22.0,24.0,,,,,0.0,ppb,0.0,24.0,0.7,ppm,8.0,24.0
1596,Rutgers University,1/1/2020,,,,,,,18.2,ppb,17.0,24.0,0.03,ppm,28.0,17.0,,,,,,,,
1597,Rutgers University,1/2/2020,,,,,,,27.2,ppb,25.0,24.0,0.027,ppm,25.0,17.0,,,,,,,,
1598,Rutgers University,1/3/2020,,,,,,,17.3,ppb,16.0,24.0,0.011,ppm,10.0,17.0,,,,,,,,
1599,Rutgers University,1/4/2020,,,,,,,21.5,ppb,20.0,23.0,0.027,ppm,25.0,17.0,,,,,,,,
1600,Rutgers University,1/5/2020,,,,,,,12.8,ppb,11.0,24.0,0.034,ppm,31.0,17.0,,,,,,,,
1601,Rutgers University,1/6/2020,,,,,,,19.3,ppb,18.0,24.0,0.026,ppm,24.0,17.0,,,,,,,,
1602,Rutgers University,1/7/2020,,,,,,,30.7,ppb,28.0,23.0,0.019,ppm,18.0,17.0,,,,,,,,
1603,Rutgers University,1/8/2020,,,,,,,15.4,ppb,14.0,24.0,0.034,ppm,31.0,17.0,,,,,,,,
1604,Rutgers University,1/9/2020,,,,,,,28.3,ppb,26.0,24.0,0.027,ppm,25.0,17.0,,,,,,,,
1605,Rutgers University,1/10/2020,,,,,,,27.1,ppb,25.0,24.0,0.025,ppm,23.0,17.0,,,,,,,,
1606,Rutgers University,1/11/2020,,,,,,,14.6,ppb,13.0,23.0,0.037,ppm,34.0,17.0,,,,,,,,
1607,Rutgers University,1/12/2020,,,,,,,12.5,ppb,11.0,24.0,0.035,ppm,32.0,17.0,,,,,,,,
1608,Rutgers University,1/13/2020,,,,,,,30.6,ppb,28.0,24.0,0.005,ppm,5.0,17.0,,,,,,,,
1609,Rutgers University,1/14/2020,,,,,,,27.4,ppb,25.0,24.0,0.013,ppm,12.0,17.0,,,,,,,,
1610,Rutgers University,1/15/2020,,,,,,,25.7,ppb,24.0,24.0,0.024,ppm,22.0,17.0,,,,,,,,
1611,Rutgers University,1/16/2020,,,,,,,16.1,ppb,15.0,23.0,,,,,,,,,,,,
1612,Rutgers University,1/17/2020,,,,,,,7.1,ppb,7.0,24.0,0.036,ppm,33.0,17.0,,,,,,,,
1613,Rutgers University,1/18/2020,,,,,,,13.8,ppb,12.0,23.0,0.028,ppm,26.0,17.0,,,,,,,,
1614,Rutgers University,1/19/2020,,,,,,,6.9,ppb,6.0,24.0,0.031,ppm,29.0,17.0,,,,,,,,
1615,Rutgers University,1/20/2020,,,,,,,7.0,ppb,7.0,24.0,0.039,ppm,36.0,17.0,,,,,,,,
1616,Rutgers University,1/21/2020,,,,,,,26.8,ppb,25.0,22.0,0.035,ppm,32.0,17.0,,,,,,,,
1617,Rutgers University,1/22/2020,,,,,,,31.4,ppb,29.0,24.0,0.031,ppm,29.0,17.0,,,,,,,,
1618,Rutgers University,1/23/2020,,,,,,,34.1,ppb,32.0,24.0,0.017,ppm,16.0,17.0,,,,,,,,
1619,Rutgers University,1/24/2020,,,,,,,57.1,ppb,54.0,24.0,0.022,ppm,20.0,17.0,,,,,,,,
1620,Rutgers University,1/25/2020,,,,,,,18.8,ppb,17.0,23.0,0.033,ppm,31.0,17.0,,,,,,,,
1621,Rutgers University,1/26/2020,,,,,,,14.6,ppb,13.0,24.0,0.023,ppm,21.0,17.0,,,,,,,,
1622,Rutgers University,1/27/2020,,,,,,,9.6,ppb,8.0,24.0,0.022,ppm,20.0,17.0,,,,,,,,
1623,Rutgers University,1/28/2020,,,,,,,15.8,ppb,14.0,22.0,0.033,ppm,31.0,17.0,,,,,,,,
1624,Rutgers University,1/29/2020,,,,,,,22.8,ppb,21.0,24.0,0.036,ppm,33.0,17.0,,,,,,,,
1625,Rutgers University,1/30/2020,,,,,,,31.4,ppb,29.0,24.0,0.022,ppm,20.0,17.0,,,,,,,,
1626,Rutgers University,1/31/2020,,,,,,,48.8,ppb,45.0,24.0,0.03,ppm,28.0,17.0,,,,,,,,
1627,Rutgers University,2/1/2020,,,,,,,16.0,ppb,15.0,24.0,0.026,ppm,24.0,17.0,,,,,,,,
1628,Rutgers University,2/2/2020,,,,,,,15.5,ppb,14.0,24.0,0.026,ppm,24.0,19.0,,,,,,,,
1629,Rutgers University,2/4/2020,,,,,,,36.5,ppb,34.0,22.0,0.019,ppm,18.0,17.0,,,,,,,,
1630,Rutgers University,2/5/2020,,,,,,,24.0,ppb,23.0,24.0,0.028,ppm,26.0,17.0,,,,,,,,
1631,Rutgers University,2/6/2020,,,,,,,40.6,ppb,38.0,24.0,0.004,ppm,4.0,17.0,,,,,,,,
1632,Rutgers University,2/7/2020,,,,,,,24.8,ppb,23.0,24.0,0.031,ppm,29.0,17.0,,,,,,,,
1633,Rutgers University,2/8/2020,,,,,,,28.8,ppb,26.0,23.0,0.036,ppm,33.0,17.0,,,,,,,,
1634,Rutgers University,2/9/2020,,,,,,,35.2,ppb,33.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
1635,Rutgers University,2/10/2020,,,,,,,24.1,ppb,23.0,22.0,0.026,ppm,24.0,17.0,,,,,,,,
1636,Rutgers University,2/11/2020,,,,,,,32.5,ppb,30.0,24.0,0.022,ppm,20.0,17.0,,,,,,,,
1637,Rutgers University,2/12/2020,,,,,,,22.1,ppb,21.0,24.0,0.034,ppm,31.0,17.0,,,,,,,,
1638,Rutgers University,2/13/2020,,,,,,,29.5,ppb,27.0,24.0,0.027,ppm,25.0,17.0,,,,,,,,
1639,Rutgers University,2/14/2020,,,,,,,11.9,ppb,10.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
1640,Rutgers University,2/15/2020,,,,,,,13.2,ppb,12.0,23.0,0.031,ppm,29.0,17.0,,,,,,,,
1641,Rutgers University,2/16/2020,,,,,,,25.6,ppb,24.0,24.0,0.028,ppm,26.0,17.0,,,,,,,,
1642,Rutgers University,2/17/2020,,,,,,,38.9,ppb,36.0,24.0,0.038,ppm,35.0,17.0,,,,,,,,
1643,Rutgers University,2/18/2020,,,,,,,41.8,ppb,39.0,22.0,0.035,ppm,32.0,17.0,,,,,,,,
1644,Rutgers University,2/19/2020,,,,,,,20.9,ppb,19.0,19.0,,,,,,,,,,,,
1645,Rutgers University,2/20/2020,,,,,,,14.0,ppb,13.0,24.0,0.036,ppm,33.0,17.0,,,,,,,,
1646,Rutgers University,2/21/2020,,,,,,,14.2,ppb,13.0,24.0,0.037,ppm,34.0,17.0,,,,,,,,
1647,Rutgers University,2/22/2020,,,,,,,22.0,ppb,21.0,23.0,0.038,ppm,35.0,17.0,,,,,,,,
1648,Rutgers University,2/23/2020,,,,,,,33.6,ppb,31.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1649,Rutgers University,2/24/2020,,,,,,,32.7,ppb,30.0,24.0,0.035,ppm,32.0,17.0,,,,,,,,
1650,Rutgers University,2/25/2020,,,,,,,25.5,ppb,24.0,24.0,0.028,ppm,26.0,17.0,,,,,,,,
1651,Rutgers University,2/26/2020,,,,,,,32.3,ppb,30.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1652,Rutgers University,2/29/2020,,,,,,,5.1,ppb,5.0,23.0,0.036,ppm,33.0,17.0,,,,,,,,
1653,Rutgers University,3/1/2020,,,,,,,28.3,ppb,26.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1654,Rutgers University,3/2/2020,,,,,,,32.8,ppb,30.0,22.0,0.047,ppm,44.0,17.0,,,,,,,,
1655,Rutgers University,3/3/2020,,,,,,,14.3,ppb,13.0,24.0,0.037,ppm,34.0,17.0,,,,,,,,
1656,Rutgers University,3/4/2020,,,,,,,10.1,ppb,9.0,24.0,0.04,ppm,37.0,17.0,,,,,,,,
1657,Rutgers University,3/5/2020,,,,,,,28.4,ppb,26.0,24.0,0.039,ppm,36.0,17.0,,,,,,,,
1658,Rutgers University,3/6/2020,,,,,,,36.8,ppb,34.0,24.0,0.03,ppm,28.0,17.0,,,,,,,,
1659,Rutgers University,3/7/2020,,,,,,,10.1,ppb,9.0,23.0,0.04,ppm,37.0,17.0,,,,,,,,
1660,Rutgers University,3/8/2020,,,,,,,24.5,ppb,23.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1661,Rutgers University,3/9/2020,,,,,,,23.0,ppb,22.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
1662,Rutgers University,3/10/2020,,,,,,,12.0,ppb,11.0,23.0,0.038,ppm,35.0,17.0,,,,,,,,
1663,Rutgers University,3/11/2020,,,,,,,28.3,ppb,26.0,24.0,0.03,ppm,28.0,17.0,,,,,,,,
1664,Rutgers University,3/12/2020,,,,,,,31.5,ppb,29.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
1665,Rutgers University,3/13/2020,,,,,,,15.3,ppb,14.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
1666,Rutgers University,3/14/2020,,,,,,,6.4,ppb,6.0,23.0,0.04,ppm,37.0,17.0,,,,,,,,
1667,Rutgers University,3/15/2020,,,,,,,15.3,ppb,14.0,24.0,0.039,ppm,36.0,17.0,,,,,,,,
1668,Rutgers University,3/16/2020,,,,,,,36.0,ppb,34.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1669,Rutgers University,3/17/2020,,,,,,,19.7,ppb,18.0,24.0,0.034,ppm,31.0,17.0,,,,,,,,
1670,Rutgers University,3/18/2020,,,,,,,21.6,ppb,20.0,24.0,0.04,ppm,37.0,17.0,,,,,,,,
1671,Rutgers University,3/19/2020,,,,,,,31.5,ppb,29.0,24.0,0.027,ppm,25.0,17.0,,,,,,,,
1672,Rutgers University,3/20/2020,,,,,,,19.9,ppb,18.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1673,Rutgers University,3/21/2020,,,,,,,14.2,ppb,13.0,23.0,0.04,ppm,37.0,17.0,,,,,,,,
1674,Rutgers University,3/22/2020,,,,,,,7.4,ppb,7.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1675,Rutgers University,3/23/2020,,,,,,,11.8,ppb,10.0,24.0,0.037,ppm,34.0,17.0,,,,,,,,
1676,Rutgers University,3/24/2020,,,,,,,22.5,ppb,21.0,24.0,0.038,ppm,35.0,17.0,,,,,,,,
1677,Rutgers University,3/25/2020,,,,,,,17.5,ppb,16.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
1678,Rutgers University,3/26/2020,,,,,,,21.8,ppb,20.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1679,Rutgers University,3/27/2020,,,,,,,19.1,ppb,18.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
1680,Rutgers University,3/28/2020,,,,,,,23.3,ppb,22.0,23.0,0.036,ppm,33.0,17.0,,,,,,,,
1681,Rutgers University,3/29/2020,,,,,,,13.8,ppb,12.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
1682,Rutgers University,3/30/2020,,,,,,,17.6,ppb,16.0,24.0,0.026,ppm,24.0,17.0,,,,,,,,
1683,Rutgers University,3/31/2020,,,,,,,12.0,ppb,11.0,24.0,0.038,ppm,35.0,17.0,,,,,,,,
1684,Rutgers University,4/1/2020,,,,,,,12.0,ppb,11.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1685,Rutgers University,4/2/2020,,,,,,,5.3,ppb,5.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1686,Rutgers University,4/3/2020,,,,,,,4.2,ppb,4.0,24.0,0.032,ppm,30.0,17.0,,,,,,,,
1687,Rutgers University,4/4/2020,,,,,,,8.2,ppb,8.0,23.0,0.037,ppm,34.0,17.0,,,,,,,,
1688,Rutgers University,4/5/2020,,,,,,,8.6,ppb,8.0,24.0,0.039,ppm,36.0,17.0,,,,,,,,
1689,Rutgers University,4/6/2020,,,,,,,11.6,ppb,10.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1690,Rutgers University,4/7/2020,,,,,,,18.4,ppb,17.0,22.0,0.051,ppm,47.0,17.0,,,,,,,,
1691,Rutgers University,4/8/2020,,,,,,,10.2,ppb,9.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
1692,Rutgers University,4/9/2020,,,,,,,11.8,ppb,10.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1693,Rutgers University,4/10/2020,,,,,,,1.9,ppb,1.0,24.0,0.037,ppm,34.0,17.0,,,,,,,,
1694,Rutgers University,4/11/2020,,,,,,,12.2,ppb,11.0,23.0,0.044,ppm,41.0,17.0,,,,,,,,
1695,Rutgers University,4/12/2020,,,,,,,23.0,ppb,22.0,24.0,0.05,ppm,46.0,17.0,,,,,,,,
1696,Rutgers University,4/13/2020,,,,,,,2.9,ppb,2.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1697,Rutgers University,4/14/2020,,,,,,,5.0,ppb,5.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
1698,Rutgers University,4/15/2020,,,,,,,6.1,ppb,6.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1699,Rutgers University,4/16/2020,,,,,,,6.3,ppb,6.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1700,Rutgers University,4/17/2020,,,,,,,20.6,ppb,19.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
1701,Rutgers University,4/18/2020,,,,,,,18.9,ppb,17.0,23.0,0.038,ppm,35.0,17.0,,,,,,,,
1702,Rutgers University,4/19/2020,,,,,,,15.4,ppb,14.0,24.0,0.052,ppm,48.0,17.0,,,,,,,,
1703,Rutgers University,4/20/2020,,,,,,,13.7,ppb,12.0,22.0,0.039,ppm,36.0,17.0,,,,,,,,
1704,Rutgers University,4/21/2020,,,,,,,12.4,ppb,11.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1705,Rutgers University,4/22/2020,,,,,,,13.1,ppb,12.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1706,Rutgers University,4/23/2020,,,,,,,33.7,ppb,31.0,24.0,0.037,ppm,34.0,17.0,,,,,,,,
1707,Rutgers University,4/24/2020,,,,,,,27.4,ppb,25.0,24.0,0.03,ppm,28.0,17.0,,,,,,,,
1708,Rutgers University,4/25/2020,,,,,,,14.3,ppb,13.0,23.0,0.048,ppm,44.0,17.0,,,,,,,,
1709,Rutgers University,4/26/2020,,,,,,,8.4,ppb,8.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1710,Rutgers University,4/27/2020,,,,,,,5.2,ppb,5.0,24.0,0.038,ppm,35.0,17.0,,,,,,,,
1711,Rutgers University,4/28/2020,,,,,,,17.3,ppb,16.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
1712,Rutgers University,4/29/2020,,,,,,,31.2,ppb,29.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1713,Rutgers University,4/30/2020,,,,,,,8.6,ppb,8.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1714,Rutgers University,5/1/2020,,,,,,,7.0,ppb,7.0,24.0,0.045,ppm,42.0,17.0,,,,,,,,
1715,Rutgers University,5/2/2020,,,,,,,4.0,ppb,4.0,23.0,0.042,ppm,39.0,17.0,,,,,,,,
1716,Rutgers University,5/3/2020,,,,,,,10.6,ppb,9.0,24.0,0.051,ppm,47.0,17.0,,,,,,,,
1717,Rutgers University,5/4/2020,,,,,,,9.8,ppb,8.0,23.0,0.041,ppm,38.0,17.0,,,,,,,,
1718,Rutgers University,5/5/2020,,,,,,,7.2,ppb,7.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
1719,Rutgers University,5/6/2020,,,,,,,22.1,ppb,21.0,23.0,0.037,ppm,34.0,17.0,,,,,,,,
1720,Rutgers University,5/7/2020,,,,,,,10.8,ppb,9.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
1721,Rutgers University,5/8/2020,,,,,,,15.7,ppb,14.0,24.0,0.031,ppm,29.0,17.0,,,,,,,,
1722,Rutgers University,5/9/2020,,,,,,,1.8,ppb,1.0,23.0,0.032,ppm,30.0,17.0,,,,,,,,
1723,Rutgers University,5/10/2020,,,,,,,5.3,ppb,5.0,24.0,0.047,ppm,44.0,17.0,,,,,,,,
1724,Rutgers University,5/11/2020,,,,,,,14.3,ppb,13.0,24.0,0.037,ppm,34.0,17.0,,,,,,,,
1725,Rutgers University,5/12/2020,,,,,,,6.6,ppb,6.0,24.0,0.04,ppm,37.0,17.0,,,,,,,,
1726,Rutgers University,5/13/2020,,,,,,,16.7,ppb,15.0,22.0,0.048,ppm,44.0,17.0,,,,,,,,
1727,Rutgers University,5/14/2020,,,,,,,34.8,ppb,32.0,24.0,0.049,ppm,45.0,17.0,,,,,,,,
1728,Rutgers University,5/15/2020,,,,,,,7.9,ppb,7.0,24.0,0.059,ppm,64.0,17.0,,,,,,,,
1729,Rutgers University,5/16/2020,,,,,,,4.3,ppb,4.0,23.0,0.044,ppm,41.0,17.0,,,,,,,,
1730,Rutgers University,5/17/2020,,,,,,,3.5,ppb,3.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
1731,Rutgers University,5/18/2020,,,,,,,7.4,ppb,7.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
1732,Rutgers University,5/19/2020,,,,,,,15.3,ppb,14.0,24.0,0.041,ppm,38.0,17.0,,,,,,,,
1733,Rutgers University,5/20/2020,,,,,,,10.7,ppb,9.0,24.0,0.04,ppm,37.0,17.0,,,,,,,,
1734,Rutgers University,5/21/2020,,,,,,,23.1,ppb,22.0,22.0,0.038,ppm,35.0,17.0,,,,,,,,
1735,Rutgers University,5/22/2020,,,,,,,25.6,ppb,24.0,24.0,0.035,ppm,32.0,17.0,,,,,,,,
1736,Rutgers University,5/23/2020,,,,,,,16.6,ppb,15.0,23.0,0.033,ppm,31.0,17.0,,,,,,,,
1737,Rutgers University,5/24/2020,,,,,,,6.5,ppb,6.0,24.0,0.039,ppm,36.0,17.0,,,,,,,,
1738,Rutgers University,5/25/2020,,,,,,,7.8,ppb,7.0,24.0,0.039,ppm,36.0,17.0,,,,,,,,
1739,Rutgers University,5/26/2020,,,,,,,8.6,ppb,8.0,22.0,0.032,ppm,30.0,17.0,,,,,,,,
1740,Rutgers University,5/27/2020,,,,,,,13.9,ppb,12.0,24.0,0.032,ppm,30.0,17.0,,,,,,,,
1741,Rutgers University,5/28/2020,,,,,,,13.9,ppb,12.0,24.0,0.018,ppm,17.0,17.0,,,,,,,,
1742,Rutgers University,5/29/2020,,,,,,,7.7,ppb,7.0,24.0,0.032,ppm,30.0,17.0,,,,,,,,
1743,Rutgers University,5/30/2020,,,,,,,4.0,ppb,4.0,23.0,0.046,ppm,43.0,17.0,,,,,,,,
1744,Rutgers University,5/31/2020,,,,,,,1.7,ppb,1.0,24.0,0.036,ppm,33.0,17.0,,,,,,,,
1745,Rutgers University,6/1/2020,,,,,,,16.0,ppb,15.0,22.0,0.043,ppm,40.0,17.0,,,,,,,,
1746,Rutgers University,6/2/2020,,,,,,,10.7,ppb,9.0,24.0,0.05,ppm,46.0,17.0,,,,,,,,
1747,Rutgers University,6/3/2020,,,,,,,8.9,ppb,8.0,24.0,0.049,ppm,45.0,17.0,,,,,,,,
1748,Rutgers University,6/4/2020,,,,,,,8.9,ppb,8.0,24.0,0.069,ppm,97.0,17.0,,,,,,,,
1749,Rutgers University,6/5/2020,,,,,,,10.9,ppb,9.0,24.0,,,,,,,,,,,,
1750,Rutgers University,6/6/2020,,,,,,,6.4,ppb,6.0,23.0,,,,,,,,,,,,
1751,Rutgers University,6/7/2020,,,,,,,4.5,ppb,4.0,24.0,,,,,,,,,,,,
1752,Rutgers University,6/8/2020,,,,,,,9.0,ppb,8.0,24.0,0.038,ppm,35.0,16.0,,,,,,,,
1753,Rutgers University,6/9/2020,,,,,,,7.4,ppb,7.0,24.0,0.074,ppm,112.0,17.0,,,,,,,,
1754,Rutgers University,6/10/2020,,,,,,,23.0,ppb,22.0,24.0,0.048,ppm,44.0,17.0,,,,,,,,
1755,Rutgers University,6/11/2020,,,,,,,7.6,ppb,7.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
1756,Rutgers University,6/12/2020,,,,,,,10.8,ppb,9.0,24.0,0.055,ppm,51.0,17.0,,,,,,,,
1757,Rutgers University,6/13/2020,,,,,,,2.8,ppb,2.0,23.0,0.038,ppm,35.0,17.0,,,,,,,,
1758,Rutgers University,6/14/2020,,,,,,,6.1,ppb,6.0,24.0,0.047,ppm,44.0,17.0,,,,,,,,
1759,Rutgers University,6/15/2020,,,,,,,13.7,ppb,12.0,22.0,0.043,ppm,40.0,17.0,,,,,,,,
1760,Rutgers University,6/16/2020,,,,,,,16.6,ppb,15.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1761,Rutgers University,6/17/2020,,,,,,,23.0,ppb,22.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
1762,Rutgers University,6/18/2020,,,,,,,8.1,ppb,8.0,24.0,0.017,ppm,16.0,17.0,,,,,,,,
1763,Rutgers University,6/19/2020,,,,,,,8.7,ppb,8.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
1764,Rutgers University,6/20/2020,,,,,,,9.3,ppb,8.0,23.0,0.044,ppm,41.0,17.0,,,,,,,,
