Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/18/2018,AQS,481410037,1,8.7,ppb,8,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/19/2018,AQS,481410037,1,20.2,ppb,19,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/20/2018,AQS,481410037,1,54.4,ppb,51,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/21/2018,AQS,481410037,1,50.9,ppb,47,El Paso UTEP,23,96,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/22/2018,AQS,481410037,1,34.3,ppb,32,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/23/2018,AQS,481410037,1,34.8,ppb,32,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/24/2018,AQS,481410037,1,21.5,ppb,20,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/25/2018,AQS,481410037,1,11.1,ppb,10,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/26/2018,AQS,481410037,1,33.4,ppb,31,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/27/2018,AQS,481410037,1,33.5,ppb,31,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/28/2018,AQS,481410037,1,17.8,ppb,16,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/29/2018,AQS,481410037,1,36.9,ppb,34,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/30/2018,AQS,481410037,1,35.2,ppb,33,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/31/2018,AQS,481410037,1,33.6,ppb,31,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/1/2018,AQS,481410037,1,19.6,ppb,18,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/2/2018,AQS,481410037,1,16.8,ppb,15,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/3/2018,AQS,481410037,1,41.3,ppb,39,El Paso UTEP,23,96,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/4/2018,AQS,481410037,1,61.7,ppb,58,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
