Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/10/2018,AQS,481410029,1,6,ug/m3 SC,6,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/16/2018,AQS,481410029,1,18,ug/m3 SC,17,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/22/2018,AQS,481410029,1,14,ug/m3 SC,13,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/28/2018,AQS,481410029,1,3,ug/m3 SC,3,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
1/2/2018,AQS,481410038,1,18,ug/m3 SC,17,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/8/2018,AQS,481410038,1,46,ug/m3 SC,43,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/14/2018,AQS,481410038,1,24,ug/m3 SC,22,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/20/2018,AQS,481410038,1,47,ug/m3 SC,44,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/26/2018,AQS,481410038,1,29,ug/m3 SC,27,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/1/2018,AQS,481410038,1,37,ug/m3 SC,34,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/7/2018,AQS,481410038,1,22,ug/m3 SC,20,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/13/2018,AQS,481410038,1,36,ug/m3 SC,33,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/19/2018,AQS,481410038,1,22,ug/m3 SC,20,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/25/2018,AQS,481410038,1,11,ug/m3 SC,10,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/3/2018,AQS,481410038,1,32,ug/m3 SC,30,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/9/2018,AQS,481410038,1,24,ug/m3 SC,22,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/15/2018,AQS,481410038,1,69,ug/m3 SC,58,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/21/2018,AQS,481410038,1,33,ug/m3 SC,31,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/27/2018,AQS,481410038,1,17,ug/m3 SC,16,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
4/2/2018,AQS,481410038,1,25,ug/m3 SC,23,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
