Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/22/2018,AQS,340030006,1,0.029,ppm,27,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/23/2018,AQS,340030006,1,0.042,ppm,39,Leonia,14,82,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/24/2018,AQS,340030006,1,0.065,ppm,84,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/25/2018,AQS,340030006,1,0.065,ppm,84,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/26/2018,AQS,340030006,1,0.065,ppm,84,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/27/2018,AQS,340030006,1,0.041,ppm,38,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/28/2018,AQS,340030006,1,0.025,ppm,23,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/29/2018,AQS,340030006,1,0.074,ppm,112,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/30/2018,AQS,340030006,1,0.037,ppm,34,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/31/2018,AQS,340030006,1,0.017,ppm,16,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/1/2018,AQS,340030006,1,0.028,ppm,26,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/2/2018,AQS,340030006,1,0.049,ppm,45,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/3/2018,AQS,340030006,1,0.026,ppm,24,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/4/2018,AQS,340030006,1,0.034,ppm,31,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/5/2018,AQS,340030006,1,0.044,ppm,41,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/6/2018,AQS,340030006,1,0.031,ppm,29,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/7/2018,AQS,340030006,1,0.031,ppm,29,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/8/2018,AQS,340030006,1,0.056,ppm,54,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/9/2018,AQS,340030006,1,0.052,ppm,48,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/10/2018,AQS,340030006,1,0.032,ppm,30,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/11/2018,AQS,340030006,1,0.045,ppm,42,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/12/2018,AQS,340030006,1,0.042,ppm,39,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/13/2018,AQS,340030006,1,0.037,ppm,34,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/14/2018,AQS,340030006,1,0.047,ppm,44,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/15/2018,AQS,340030006,1,0.034,ppm,31,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/16/2018,AQS,340030006,1,0.045,ppm,42,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/17/2018,AQS,340030006,1,0.074,ppm,112,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/18/2018,AQS,340030006,1,0.075,ppm,115,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/19/2018,AQS,340030006,1,0.043,ppm,40,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/20/2018,AQS,340030006,1,0.057,ppm,58,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/21/2018,AQS,340030006,1,0.048,ppm,44,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/22/2018,AQS,340030006,1,0.044,ppm,41,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/23/2018,AQS,340030006,1,0.032,ppm,30,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/24/2018,AQS,340030006,1,0.048,ppm,44,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/25/2018,AQS,340030006,1,0.037,ppm,34,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/26/2018,AQS,340030006,1,0.039,ppm,36,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/27/2018,AQS,340030006,1,0.036,ppm,33,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/28/2018,AQS,340030006,1,0.049,ppm,45,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/29/2018,AQS,340030006,1,0.056,ppm,54,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
6/30/2018,AQS,340030006,1,0.077,ppm,122,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/1/2018,AQS,340030006,1,0.09,ppm,161,Leonia,14,82,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/2/2018,AQS,340030006,1,0.091,ppm,164,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/3/2018,AQS,340030006,1,0.061,ppm,71,Leonia,15,88,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/5/2018,AQS,340030006,1,0.032,ppm,30,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/6/2018,AQS,340030006,1,0.032,ppm,30,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/7/2018,AQS,340030006,1,0.044,ppm,41,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/8/2018,AQS,340030006,1,0.058,ppm,61,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/9/2018,AQS,340030006,1,0.079,ppm,129,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/10/2018,AQS,340030006,1,0.081,ppm,136,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/11/2018,AQS,340030006,1,0.048,ppm,44,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/12/2018,AQS,340030006,1,0.056,ppm,54,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/13/2018,AQS,340030006,1,0.066,ppm,87,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/14/2018,AQS,340030006,1,0.063,ppm,77,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/15/2018,AQS,340030006,1,0.054,ppm,50,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/16/2018,AQS,340030006,1,0.078,ppm,126,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/17/2018,AQS,340030006,1,0.058,ppm,61,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/18/2018,AQS,340030006,1,0.031,ppm,29,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/19/2018,AQS,340030006,1,0.063,ppm,77,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
7/20/2018,AQS,340030006,1,0.052,ppm,48,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
