Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/25/2016,AQS,481410055,1,0.006,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
3/31/2016,AQS,481410055,1,0.006,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
4/6/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
4/12/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
4/18/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
4/24/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
4/30/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
5/6/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
5/12/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
5/18/2016,AQS,481410055,1,0.001,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
5/24/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
5/30/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
6/5/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
6/11/2016,AQS,481410055,1,0.005,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
