Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/26/2020,AQS,530330010,1,0.04,ppm,37,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/27/2020,AQS,530330010,1,0.019,ppm,18,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/28/2020,AQS,530330010,1,0.024,ppm,22,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/29/2020,AQS,530330010,1,0.021,ppm,19,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/30/2020,AQS,530330010,1,0.025,ppm,23,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/1/2020,AQS,530330010,1,0.021,ppm,19,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/2/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/3/2020,AQS,530330010,1,0.028,ppm,26,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/4/2020,AQS,530330010,1,0.032,ppm,30,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/5/2020,AQS,530330010,1,0.037,ppm,34,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/6/2020,AQS,530330010,1,0.033,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/7/2020,AQS,530330010,1,0.018,ppm,17,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/8/2020,AQS,530330010,1,0.029,ppm,27,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/9/2020,AQS,530330010,1,0.016,ppm,15,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/10/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/11/2020,AQS,530330010,1,0.023,ppm,21,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/12/2020,AQS,530330010,1,0.035,ppm,32,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/13/2020,AQS,530330010,1,0.034,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/14/2020,AirNow,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),18,75,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/16/2020,AQS,530330010,1,0.027,ppm,25,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/17/2020,AQS,530330010,1,0.016,ppm,15,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/18/2020,AQS,530330010,1,0.031,ppm,29,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/19/2020,AQS,530330010,1,0.032,ppm,30,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/20/2020,AQS,530330010,1,0.042,ppm,39,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/21/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/22/2020,AQS,530330010,1,0.015,ppm,14,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/23/2020,AQS,530330010,1,0.015,ppm,14,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/24/2020,AQS,530330010,1,0.023,ppm,21,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/25/2020,AQS,530330010,1,0.034,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/26/2020,AQS,530330010,1,0.042,ppm,39,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/27/2020,AQS,530330010,1,0.063,ppm,77,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/28/2020,AQS,530330010,1,0.034,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/29/2020,AQS,530330010,1,0.054,ppm,50,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/30/2020,AQS,530330010,1,0.063,ppm,77,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
7/31/2020,AQS,530330010,1,0.033,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/1/2020,AQS,530330010,1,0.024,ppm,22,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/2/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/3/2020,AQS,530330010,1,0.031,ppm,29,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/4/2020,AQS,530330010,1,0.038,ppm,35,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/5/2020,AQS,530330010,1,0.037,ppm,34,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/6/2020,AQS,530330010,1,0.019,ppm,18,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/7/2020,AQS,530330010,1,0.033,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/8/2020,AQS,530330010,1,0.023,ppm,21,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/9/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/10/2020,AQS,530330010,1,0.032,ppm,30,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/11/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/12/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/13/2020,AQS,530330010,1,0.045,ppm,42,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/14/2020,AQS,530330010,1,0.042,ppm,39,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/15/2020,AQS,530330010,1,0.041,ppm,38,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/16/2020,AQS,530330010,1,0.06,ppm,67,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/17/2020,AQS,530330010,1,0.039,ppm,36,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/18/2020,AQS,530330010,1,0.035,ppm,32,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/19/2020,AQS,530330010,1,0.035,ppm,32,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/20/2020,AQS,530330010,1,0.027,ppm,25,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/21/2020,AQS,530330010,1,0.02,ppm,19,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/22/2020,AQS,530330010,1,0.033,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/23/2020,AQS,530330010,1,0.039,ppm,36,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/24/2020,AQS,530330010,1,0.033,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/25/2020,AQS,530330010,1,0.031,ppm,29,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/26/2020,AQS,530330010,1,0.033,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/27/2020,AQS,530330010,1,0.034,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/28/2020,AQS,530330010,1,0.035,ppm,32,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/29/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
8/30/2020,AQS,530330010,1,0.032,ppm,30,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
