ozone,year,month,day,weight,flag,station-name
0.031,2015,12,15,9,0,SPNG
0.031,2015,12,15,9,0,SPNG
0.017,2015,12,16,9,0,SPNG
0.017,2015,12,16,9,0,SPNG
0.017,2015,12,16,9,0,SPNG
0.017,2015,12,16,9,0,SPNG
0.007,2015,12,17,0,0,SPNG
0.007,2015,12,17,0,0,SPNG
0.007,2015,12,17,0,0,SPNG
0.007,2015,12,17,0,0,SPNG
0.029,2015,12,18,20,0,SPNG
0.029,2015,12,18,20,0,SPNG
0.029,2015,12,18,20,0,SPNG
0.029,2015,12,18,20,0,SPNG
0.033,2015,12,19,9,0,SPNG
0.033,2015,12,19,9,0,SPNG
0.033,2015,12,19,9,0,SPNG
0.033,2015,12,19,9,0,SPNG
0.032,2015,12,20,9,0,SPNG
0.032,2015,12,20,9,0,SPNG
0.032,2015,12,20,9,0,SPNG
0.032,2015,12,20,9,0,SPNG
0.006,2015,12,21,8,0,SPNG
0.006,2015,12,21,8,0,SPNG
0.006,2015,12,21,8,0,SPNG
0.006,2015,12,21,8,0,SPNG
0.019,2015,12,22,10,0,SPNG
0.019,2015,12,22,10,0,SPNG
0.019,2015,12,22,10,0,SPNG
0.019,2015,12,22,10,0,SPNG
0.024,2015,12,23,21,0,SPNG
0.024,2015,12,23,21,0,SPNG
0.024,2015,12,23,21,0,SPNG
0.024,2015,12,23,21,0,SPNG
0.022,2015,12,24,0,0,SPNG
0.022,2015,12,24,0,0,SPNG
0.022,2015,12,24,0,0,SPNG
0.022,2015,12,24,0,0,SPNG
0.018,2015,12,25,9,0,SPNG
0.018,2015,12,25,9,0,SPNG
0.018,2015,12,25,9,0,SPNG
0.018,2015,12,25,9,0,SPNG
0.013,2015,12,26,10,0,SPNG
0.013,2015,12,26,10,0,SPNG
0.013,2015,12,26,10,0,SPNG
0.013,2015,12,26,10,0,SPNG
0.026,2015,12,27,9,0,SPNG
0.026,2015,12,27,9,0,SPNG
0.026,2015,12,27,9,0,SPNG
0.026,2015,12,27,9,0,SPNG
0.021,2015,12,28,18,0,SPNG
0.021,2015,12,28,18,0,SPNG
0.021,2015,12,28,18,0,SPNG
0.021,2015,12,28,18,0,SPNG
0.022,2015,12,29,10,0,SPNG
0.022,2015,12,29,10,0,SPNG
0.022,2015,12,29,10,0,SPNG
0.022,2015,12,29,10,0,SPNG
0.024,2015,12,30,20,0,SPNG
0.024,2015,12,30,20,0,SPNG
0.024,2015,12,30,20,0,SPNG
0.024,2015,12,30,20,0,SPNG
0.02,2015,12,31,0,0,SPNG
0.02,2015,12,31,0,0,SPNG
0.02,2015,12,31,0,0,SPNG
0.02,2015,12,31,0,0,SPNG
0.027,2016,1,1,9,0,SPNG
0.027,2016,1,1,9,0,SPNG
0.027,2016,1,1,9,0,SPNG
0.027,2016,1,1,9,0,SPNG
0.033,2016,1,2,8,0,SPNG
0.033,2016,1,2,8,0,SPNG
0.033,2016,1,2,8,0,SPNG
0.033,2016,1,2,8,0,SPNG
0.028,2016,1,3,9,0,SPNG
0.028,2016,1,3,9,0,SPNG
0.028,2016,1,3,9,0,SPNG
0.028,2016,1,3,9,0,SPNG
0.03,2016,1,4,19,0,SPNG
0.03,2016,1,4,19,0,SPNG
0.03,2016,1,4,19,0,SPNG
0.03,2016,1,4,19,0,SPNG
0.033,2016,1,5,9,0,SPNG
0.033,2016,1,5,9,0,SPNG
0.033,2016,1,5,9,0,SPNG
0.033,2016,1,5,9,0,SPNG
0.031,2016,1,6,10,0,SPNG
0.031,2016,1,6,10,0,SPNG
0.031,2016,1,6,10,0,SPNG
0.031,2016,1,6,10,0,SPNG
0.023,2016,1,7,0,0,SPNG
0.023,2016,1,7,0,0,SPNG
0.023,2016,1,7,0,0,SPNG
0.023,2016,1,7,0,0,SPNG
0.013,2016,1,8,12,0,SPNG
0.013,2016,1,8,12,0,SPNG
0.013,2016,1,8,12,0,SPNG
0.013,2016,1,8,12,0,SPNG
0.03,2016,1,9,21,0,SPNG
0.03,2016,1,9,21,0,SPNG
0.03,2016,1,9,21,0,SPNG
0.03,2016,1,9,21,0,SPNG
0.032,2016,1,10,8,0,SPNG
0.032,2016,1,10,8,0,SPNG
0.032,2016,1,10,8,0,SPNG
0.032,2016,1,10,8,0,SPNG
0.032,2016,1,11,9,0,SPNG
0.032,2016,1,11,9,0,SPNG
0.032,2016,1,11,9,0,SPNG
0.032,2016,1,11,9,0,SPNG
0.035,2016,1,12,12,0,SPNG
0.035,2016,1,12,12,0,SPNG
0.035,2016,1,12,12,0,SPNG
0.035,2016,1,12,12,0,SPNG
0.037,2016,1,13,8,0,SPNG
0.037,2016,1,13,8,0,SPNG
0.037,2016,1,13,8,0,SPNG
0.037,2016,1,13,8,0,SPNG
0.034,2016,1,14,9,0,SPNG
0.034,2016,1,14,9,0,SPNG
0.034,2016,1,14,9,0,SPNG
0.034,2016,1,14,9,0,SPNG
0.031,2016,1,15,19,0,SPNG
0.031,2016,1,15,19,0,SPNG
0.031,2016,1,15,19,0,SPNG
0.031,2016,1,15,19,0,SPNG
0.031,2016,1,16,9,0,SPNG
0.031,2016,1,16,9,0,SPNG
0.031,2016,1,16,9,0,SPNG
0.031,2016,1,16,9,0,SPNG
0.024,2016,1,17,0,0,SPNG
0.024,2016,1,17,0,0,SPNG
0.024,2016,1,17,0,0,SPNG
0.024,2016,1,17,0,0,SPNG
0.034,2016,1,18,9,0,SPNG
0.034,2016,1,18,9,0,SPNG
0.034,2016,1,18,9,0,SPNG
0.034,2016,1,18,9,0,SPNG
0.033,2016,1,19,9,0,SPNG
0.033,2016,1,19,9,0,SPNG
0.033,2016,1,19,9,0,SPNG
0.033,2016,1,19,9,0,SPNG
0.026,2016,1,20,19,0,SPNG
0.026,2016,1,20,19,0,SPNG
0.026,2016,1,20,19,0,SPNG
0.026,2016,1,20,19,0,SPNG
0.034,2016,1,21,9,0,SPNG
0.034,2016,1,21,9,0,SPNG
0.034,2016,1,21,9,0,SPNG
0.034,2016,1,21,9,0,SPNG
0.031,2016,1,22,16,0,SPNG
0.031,2016,1,22,16,0,SPNG
0.031,2016,1,22,16,0,SPNG
0.031,2016,1,22,16,0,SPNG
0.038,2016,1,23,10,0,SPNG
0.038,2016,1,23,10,0,SPNG
0.038,2016,1,23,10,0,SPNG
0.038,2016,1,23,10,0,SPNG
0.038,2016,1,24,9,0,SPNG
0.038,2016,1,24,9,0,SPNG
0.038,2016,1,24,9,0,SPNG
0.038,2016,1,24,9,0,SPNG
0.027,2016,1,25,10,0,SPNG
0.027,2016,1,25,10,0,SPNG
0.027,2016,1,25,10,0,SPNG
0.027,2016,1,25,10,0,SPNG
0.033,2016,1,26,10,0,SPNG
0.033,2016,1,26,10,0,SPNG
0.033,2016,1,26,10,0,SPNG
0.033,2016,1,26,10,0,SPNG
0.027,2016,1,27,9,0,SPNG
0.027,2016,1,27,9,0,SPNG
0.027,2016,1,27,9,0,SPNG
0.027,2016,1,27,9,0,SPNG
0.023,2016,1,28,9,0,SPNG
0.023,2016,1,28,9,0,SPNG
0.023,2016,1,28,9,0,SPNG
0.023,2016,1,28,9,0,SPNG
0.037,2016,1,29,11,0,SPNG
0.037,2016,1,29,11,0,SPNG
0.037,2016,1,29,11,0,SPNG
0.037,2016,1,29,11,0,SPNG
0.037,2016,1,30,10,0,SPNG
0.037,2016,1,30,10,0,SPNG
0.037,2016,1,30,10,0,SPNG
0.037,2016,1,30,10,0,SPNG
0.047,2016,1,31,10,0,SPNG
0.047,2016,1,31,10,0,SPNG
0.047,2016,1,31,10,0,SPNG
0.047,2016,1,31,10,0,SPNG
0.04,2016,2,1,9,0,SPNG
0.04,2016,2,1,9,0,SPNG
0.04,2016,2,1,9,0,SPNG
0.04,2016,2,1,9,0,SPNG
0.036,2016,2,2,14,0,SPNG
0.036,2016,2,2,14,0,SPNG
0.036,2016,2,2,14,0,SPNG
0.036,2016,2,2,14,0,SPNG
0.033,2016,2,3,10,0,SPNG
0.033,2016,2,3,10,0,SPNG
0.033,2016,2,3,10,0,SPNG
0.033,2016,2,3,10,0,SPNG
0.026,2016,2,4,21,0,SPNG
0.026,2016,2,4,21,0,SPNG
0.026,2016,2,4,21,0,SPNG
0.026,2016,2,4,21,0,SPNG
0.035,2016,2,5,10,0,SPNG
0.035,2016,2,5,10,0,SPNG
0.035,2016,2,5,10,0,SPNG
0.035,2016,2,5,10,0,SPNG
0.037,2016,2,6,10,0,SPNG
0.037,2016,2,6,10,0,SPNG
0.037,2016,2,6,10,0,SPNG
0.037,2016,2,6,10,0,SPNG
0.038,2016,2,7,13,0,SPNG
0.038,2016,2,7,13,0,SPNG
0.038,2016,2,7,13,0,SPNG
0.038,2016,2,7,13,0,SPNG
0.041,2016,2,8,11,0,SPNG
0.041,2016,2,8,11,0,SPNG
0.041,2016,2,8,11,0,SPNG
0.041,2016,2,8,11,0,SPNG
0.026,2016,2,9,20,0,SPNG
0.026,2016,2,9,20,0,SPNG
0.026,2016,2,9,20,0,SPNG
0.026,2016,2,9,20,0,SPNG
0.034,2016,2,10,20,0,SPNG
0.034,2016,2,10,20,0,SPNG
0.034,2016,2,10,20,0,SPNG
0.034,2016,2,10,20,0,SPNG
0.04,2016,2,11,10,0,SPNG
0.04,2016,2,11,10,0,SPNG
0.04,2016,2,11,10,0,SPNG
0.04,2016,2,11,10,0,SPNG
0.031,2016,2,12,8,0,SPNG
0.031,2016,2,12,8,0,SPNG
0.031,2016,2,12,8,0,SPNG
0.031,2016,2,12,8,0,SPNG
0.042,2016,2,13,11,0,SPNG
0.042,2016,2,13,11,0,SPNG
0.042,2016,2,13,11,0,SPNG
0.042,2016,2,13,11,0,SPNG
0.04,2016,2,14,9,0,SPNG
0.04,2016,2,14,9,0,SPNG
0.04,2016,2,14,9,0,SPNG
0.04,2016,2,14,9,0,SPNG
0.035,2016,2,15,0,0,SPNG
0.035,2016,2,15,0,0,SPNG
0.035,2016,2,15,0,0,SPNG
0.035,2016,2,15,0,0,SPNG
0.037,2016,2,16,10,0,SPNG
0.037,2016,2,16,10,0,SPNG
0.037,2016,2,16,10,0,SPNG
0.037,2016,2,16,10,0,SPNG
0.039,2016,2,17,10,0,SPNG
0.039,2016,2,17,10,0,SPNG
0.039,2016,2,17,10,0,SPNG
0.039,2016,2,17,10,0,SPNG
0.038,2016,2,18,10,0,SPNG
0.038,2016,2,18,10,0,SPNG
0.038,2016,2,18,10,0,SPNG
0.038,2016,2,18,10,0,SPNG
0.04,2016,2,19,10,0,SPNG
0.04,2016,2,19,10,0,SPNG
0.04,2016,2,19,10,0,SPNG
0.04,2016,2,19,10,0,SPNG
0.042,2016,2,20,10,0,SPNG
0.042,2016,2,20,10,0,SPNG
0.042,2016,2,20,10,0,SPNG
0.042,2016,2,20,10,0,SPNG
0.033,2016,2,21,10,0,SPNG
0.033,2016,2,21,10,0,SPNG
0.033,2016,2,21,10,0,SPNG
0.033,2016,2,21,10,0,SPNG
0.032,2016,2,22,17,0,SPNG
0.032,2016,2,22,17,0,SPNG
0.032,2016,2,22,17,0,SPNG
0.032,2016,2,22,17,0,SPNG
0.028,2016,2,23,0,0,SPNG
0.028,2016,2,23,0,0,SPNG
0.028,2016,2,23,0,0,SPNG
0.028,2016,2,23,0,0,SPNG
0.036,2016,2,24,15,0,SPNG
0.036,2016,2,24,15,0,SPNG
0.036,2016,2,24,15,0,SPNG
0.036,2016,2,24,15,0,SPNG
0.04,2016,2,25,12,0,SPNG
0.04,2016,2,25,12,0,SPNG
0.04,2016,2,25,12,0,SPNG
0.04,2016,2,25,12,0,SPNG
0.038,2016,2,26,9,0,SPNG
0.038,2016,2,26,9,0,SPNG
0.038,2016,2,26,9,0,SPNG
0.038,2016,2,26,9,0,SPNG
0.04,2016,2,27,10,0,SPNG
0.04,2016,2,27,10,0,SPNG
0.04,2016,2,27,10,0,SPNG
0.04,2016,2,27,10,0,SPNG
0.048,2016,2,28,11,0,SPNG
0.048,2016,2,28,11,0,SPNG
0.048,2016,2,28,11,0,SPNG
0.048,2016,2,28,11,0,SPNG
0.053,2016,2,29,10,0,SPNG
0.053,2016,2,29,10,0,SPNG
0.053,2016,2,29,10,0,SPNG
0.053,2016,2,29,10,0,SPNG
0.053,2016,3,1,11,0,SPNG
0.053,2016,3,1,11,0,SPNG
0.053,2016,3,1,11,0,SPNG
0.053,2016,3,1,11,0,SPNG
0.042,2016,3,2,0,0,SPNG
0.042,2016,3,2,0,0,SPNG
0.042,2016,3,2,0,0,SPNG
0.042,2016,3,2,0,0,SPNG
0.038,2016,3,3,11,0,SPNG
0.038,2016,3,3,11,0,SPNG
0.038,2016,3,3,11,0,SPNG
0.038,2016,3,3,11,0,SPNG
0.034,2016,3,4,10,0,SPNG
0.034,2016,3,4,10,0,SPNG
0.034,2016,3,4,10,0,SPNG
0.034,2016,3,4,10,0,SPNG
0.038,2016,3,5,11,0,SPNG
0.038,2016,3,5,11,0,SPNG
0.038,2016,3,5,11,0,SPNG
0.038,2016,3,5,11,0,SPNG
0.037,2016,3,6,10,0,SPNG
0.037,2016,3,6,10,0,SPNG
0.037,2016,3,6,10,0,SPNG
0.037,2016,3,6,10,0,SPNG
0.042,2016,3,7,10,0,SPNG
0.042,2016,3,7,10,0,SPNG
0.042,2016,3,7,10,0,SPNG
0.042,2016,3,7,10,0,SPNG
0.052,2016,3,8,10,0,SPNG
0.052,2016,3,8,10,0,SPNG
0.052,2016,3,8,10,0,SPNG
0.052,2016,3,8,10,0,SPNG
0.043,2016,3,9,9,0,SPNG
0.043,2016,3,9,9,0,SPNG
0.043,2016,3,9,9,0,SPNG
0.043,2016,3,9,9,0,SPNG
0.045,2016,3,10,10,0,SPNG
0.045,2016,3,10,10,0,SPNG
0.045,2016,3,10,10,0,SPNG
0.045,2016,3,10,10,0,SPNG
0.044,2016,3,11,11,0,SPNG
0.044,2016,3,11,11,0,SPNG
0.044,2016,3,11,11,0,SPNG
0.044,2016,3,11,11,0,SPNG
0.046,2016,3,12,9,0,SPNG
0.046,2016,3,12,9,0,SPNG
0.046,2016,3,12,9,0,SPNG
0.046,2016,3,12,9,0,SPNG
0.037,2016,3,13,9,0,SPNG
0.037,2016,3,13,9,0,SPNG
0.037,2016,3,13,9,0,SPNG
0.037,2016,3,13,9,0,SPNG
0.035,2016,3,14,10,0,SPNG
0.035,2016,3,14,10,0,SPNG
0.035,2016,3,14,10,0,SPNG
0.035,2016,3,14,10,0,SPNG
0.045,2016,3,15,10,0,SPNG
0.045,2016,3,15,10,0,SPNG
0.045,2016,3,15,10,0,SPNG
0.045,2016,3,15,10,0,SPNG
0.056,2016,3,16,10,0,SPNG
0.056,2016,3,16,10,0,SPNG
0.056,2016,3,16,10,0,SPNG
0.056,2016,3,16,10,0,SPNG
0.053,2016,3,17,10,0,SPNG
0.053,2016,3,17,10,0,SPNG
0.053,2016,3,17,10,0,SPNG
0.053,2016,3,17,10,0,SPNG
0.055,2016,3,18,10,0,SPNG
0.055,2016,3,18,10,0,SPNG
0.055,2016,3,18,10,0,SPNG
0.055,2016,3,18,10,0,SPNG
0.035,2016,3,19,13,0,SPNG
0.035,2016,3,19,13,0,SPNG
0.035,2016,3,19,13,0,SPNG
0.035,2016,3,19,13,0,SPNG
0.027,2016,3,20,0,0,SPNG
0.027,2016,3,20,0,0,SPNG
0.027,2016,3,20,0,0,SPNG
0.027,2016,3,20,0,0,SPNG
0.048,2016,3,21,10,0,SPNG
0.048,2016,3,21,10,0,SPNG
0.048,2016,3,21,10,0,SPNG
0.048,2016,3,21,10,0,SPNG
0.049,2016,3,22,10,0,SPNG
0.049,2016,3,22,10,0,SPNG
0.049,2016,3,22,10,0,SPNG
0.049,2016,3,22,10,0,SPNG
0.053,2016,3,23,11,0,SPNG
0.053,2016,3,23,11,0,SPNG
0.053,2016,3,23,11,0,SPNG
0.053,2016,3,23,11,0,SPNG
0.053,2016,3,24,10,0,SPNG
0.053,2016,3,24,10,0,SPNG
0.053,2016,3,24,10,0,SPNG
0.053,2016,3,24,10,0,SPNG
0.043,2016,3,25,10,0,SPNG
0.043,2016,3,25,10,0,SPNG
0.043,2016,3,25,10,0,SPNG
0.043,2016,3,25,10,0,SPNG
0.036,2016,3,26,10,0,SPNG
0.036,2016,3,26,10,0,SPNG
0.036,2016,3,26,10,0,SPNG
0.036,2016,3,26,10,0,SPNG
0.025,2016,3,27,0,0,SPNG
0.025,2016,3,27,0,0,SPNG
0.025,2016,3,27,0,0,SPNG
0.025,2016,3,27,0,0,SPNG
0.049,2016,3,28,12,0,SPNG
0.049,2016,3,28,12,0,SPNG
0.049,2016,3,28,12,0,SPNG
0.049,2016,3,28,12,0,SPNG
0.047,2016,3,29,10,0,SPNG
0.047,2016,3,29,10,0,SPNG
0.047,2016,3,29,10,0,SPNG
0.047,2016,3,29,10,0,SPNG
0.053,2016,3,30,10,0,SPNG
0.053,2016,3,30,10,0,SPNG
0.053,2016,3,30,10,0,SPNG
0.053,2016,3,30,10,0,SPNG
0.047,2016,3,31,9,0,SPNG
0.047,2016,3,31,9,0,SPNG
0.047,2016,3,31,9,0,SPNG
0.047,2016,3,31,9,0,SPNG
