PM10 AQI,DMean PM10,PM-WEIGHT,Year,Month,Day,Site Name,LAt,Lng,Date
10,11,1,2018,11,16,Millbrook School,35.856111,-78.574167,11/16/2018
17,18,1,2018,11,17,Millbrook School,35.856111,-78.574167,11/17/2018
17,18,1,2018,11,17,Millbrook School,35.856111,-78.574167,11/17/2018
19,21,1,2018,11,18,Millbrook School,35.856111,-78.574167,11/18/2018
24,26,1,2018,11,18,Millbrook School,35.856111,-78.574167,11/18/2018
19,21,1,2018,11,19,Millbrook School,35.856111,-78.574167,11/19/2018
23,25,1,2018,11,19,Millbrook School,35.856111,-78.574167,11/19/2018
15,16,1,2018,11,20,Millbrook School,35.856111,-78.574167,11/20/2018
17,18,1,2018,11,20,Millbrook School,35.856111,-78.574167,11/20/2018
10,11,1,2018,11,21,Millbrook School,35.856111,-78.574167,11/21/2018
12,13,1,2018,11,21,Millbrook School,35.856111,-78.574167,11/21/2018
14,15,1,2018,11,22,Millbrook School,35.856111,-78.574167,11/22/2018
16,17,1,2018,11,22,Millbrook School,35.856111,-78.574167,11/22/2018
10,11,1,2018,11,23,Millbrook School,35.856111,-78.574167,11/23/2018
10,11,1,2018,11,23,Millbrook School,35.856111,-78.574167,11/23/2018
9,10,1,2018,11,24,Millbrook School,35.856111,-78.574167,11/24/2018
8,9,1,2018,11,24,Millbrook School,35.856111,-78.574167,11/24/2018
14,15,1,2018,11,25,Millbrook School,35.856111,-78.574167,11/25/2018
18,19,1,2018,11,25,Millbrook School,35.856111,-78.574167,11/25/2018
13,14,1,2018,11,26,Millbrook School,35.856111,-78.574167,11/26/2018
12,13,1,2018,11,26,Millbrook School,35.856111,-78.574167,11/26/2018
6,7,1,2018,11,27,Millbrook School,35.856111,-78.574167,11/27/2018
6,6,1,2018,11,27,Millbrook School,35.856111,-78.574167,11/27/2018
10,11,1,2018,11,28,Millbrook School,35.856111,-78.574167,11/28/2018
10,11,1,2018,11,28,Millbrook School,35.856111,-78.574167,11/28/2018
14,15,1,2018,11,29,Millbrook School,35.856111,-78.574167,11/29/2018
15,16,1,2018,11,29,Millbrook School,35.856111,-78.574167,11/29/2018
17,18,1,2018,11,30,Millbrook School,35.856111,-78.574167,11/30/2018
17,18,1,2018,11,30,Millbrook School,35.856111,-78.574167,11/30/2018
17,18,1,2018,12,1,Millbrook School,35.856111,-78.574167,12/1/2018
9,10,1,2018,12,2,Millbrook School,35.856111,-78.574167,12/2/2018
24,26,1,2018,12,3,Millbrook School,35.856111,-78.574167,12/3/2018
6,7,1,2018,12,4,Millbrook School,35.856111,-78.574167,12/4/2018
8,9,1,2018,12,5,Millbrook School,35.856111,-78.574167,12/5/2018
11,12,1,2018,12,6,Millbrook School,35.856111,-78.574167,12/6/2018
16,17,1,2018,12,7,Millbrook School,35.856111,-78.574167,12/7/2018
16,17,1,2018,12,8,Millbrook School,35.856111,-78.574167,12/8/2018
10,11,1,2018,12,10,Millbrook School,35.856111,-78.574167,12/10/2018
19,21,1,2018,12,11,Millbrook School,35.856111,-78.574167,12/11/2018
19,21,1,2018,12,12,Millbrook School,35.856111,-78.574167,12/12/2018
18,19,1,2018,12,12,Millbrook School,35.856111,-78.574167,12/12/2018
23,25,1,2018,12,13,Millbrook School,35.856111,-78.574167,12/13/2018
23,25,1,2018,12,13,Millbrook School,35.856111,-78.574167,12/13/2018
14,15,1,2018,12,14,Millbrook School,35.856111,-78.574167,12/14/2018
15,16,1,2018,12,14,Millbrook School,35.856111,-78.574167,12/14/2018
8,9,1,2018,12,15,Millbrook School,35.856111,-78.574167,12/15/2018
9,10,1,2018,12,15,Millbrook School,35.856111,-78.574167,12/15/2018
8,9,1,2018,12,16,Millbrook School,35.856111,-78.574167,12/16/2018
9,10,1,2018,12,16,Millbrook School,35.856111,-78.574167,12/16/2018
8,9,1,2018,12,17,Millbrook School,35.856111,-78.574167,12/17/2018
6,7,1,2018,12,17,Millbrook School,35.856111,-78.574167,12/17/2018
13,14,1,2018,12,18,Millbrook School,35.856111,-78.574167,12/18/2018
14,15,1,2018,12,18,Millbrook School,35.856111,-78.574167,12/18/2018
13,14,1,2018,12,20,Millbrook School,35.856111,-78.574167,12/20/2018
14,15,1,2018,12,20,Millbrook School,35.856111,-78.574167,12/20/2018
10,11,1,2018,12,21,Millbrook School,35.856111,-78.574167,12/21/2018
10,11,1,2018,12,21,Millbrook School,35.856111,-78.574167,12/21/2018
6,6,1,2018,12,22,Millbrook School,35.856111,-78.574167,12/22/2018
4,4,1,2018,12,22,Millbrook School,35.856111,-78.574167,12/22/2018
10,11,1,2018,12,23,Millbrook School,35.856111,-78.574167,12/23/2018
10,11,1,2018,12,23,Millbrook School,35.856111,-78.574167,12/23/2018
11,12,1,2018,12,24,Millbrook School,35.856111,-78.574167,12/24/2018
11,12,1,2018,12,24,Millbrook School,35.856111,-78.574167,12/24/2018
15,16,1,2018,12,25,Millbrook School,35.856111,-78.574167,12/25/2018
15,16,1,2018,12,25,Millbrook School,35.856111,-78.574167,12/25/2018
18,19,1,2018,12,26,Millbrook School,35.856111,-78.574167,12/26/2018
19,20,1,2018,12,26,Millbrook School,35.856111,-78.574167,12/26/2018
15,16,1,2018,12,27,Millbrook School,35.856111,-78.574167,12/27/2018
14,15,1,2018,12,27,Millbrook School,35.856111,-78.574167,12/27/2018
10,11,1,2018,12,28,Millbrook School,35.856111,-78.574167,12/28/2018
11,12,1,2018,12,28,Millbrook School,35.856111,-78.574167,12/28/2018
11,12,1,2018,12,29,Millbrook School,35.856111,-78.574167,12/29/2018
11,12,1,2018,12,29,Millbrook School,35.856111,-78.574167,12/29/2018
16,17,1,2018,12,30,Millbrook School,35.856111,-78.574167,12/30/2018
18,19,1,2018,12,30,Millbrook School,35.856111,-78.574167,12/30/2018
10,11,1,2018,7,9,Millbrook School,35.856111,-78.574167,7/9/2018
18,19,1,2018,7,10,Millbrook School,35.856111,-78.574167,7/10/2018
19,20,1,2018,7,13,Millbrook School,35.856111,-78.574167,7/13/2018
14,15,1,2018,7,14,Millbrook School,35.856111,-78.574167,7/14/2018
18,19,1,2018,7,15,Millbrook School,35.856111,-78.574167,7/15/2018
15,16,1,2018,7,26,Millbrook School,35.856111,-78.574167,7/26/2018
17,18,1,2018,7,27,Millbrook School,35.856111,-78.574167,7/27/2018
17,18,1,2018,7,28,Millbrook School,35.856111,-78.574167,7/28/2018
15,16,1,2018,7,29,Millbrook School,35.856111,-78.574167,7/29/2018
11,12,1,2018,7,30,Millbrook School,35.856111,-78.574167,7/30/2018
15,16,1,2018,7,31,Millbrook School,35.856111,-78.574167,7/31/2018
12,13,1,2018,8,3,Millbrook School,35.856111,-78.574167,8/3/2018
6,6,1,2020,1,21,Millbrook School,35.856111,-78.574167,1/21/2020
6,7,1,2020,1,21,Millbrook School,35.856111,-78.574167,1/21/2020
9,10,1,2020,1,22,Millbrook School,35.856111,-78.574167,1/22/2020
11,12,1,2020,1,22,Millbrook School,35.856111,-78.574167,1/22/2020
13,14,1,2020,1,23,Millbrook School,35.856111,-78.574167,1/23/2020
13,14,1,2020,1,23,Millbrook School,35.856111,-78.574167,1/23/2020
11,12,1,2020,1,24,Millbrook School,35.856111,-78.574167,1/24/2020
12,13,1,2020,1,24,Millbrook School,35.856111,-78.574167,1/24/2020
5,5,1,2020,1,25,Millbrook School,35.856111,-78.574167,1/25/2020
6,6,1,2020,1,25,Millbrook School,35.856111,-78.574167,1/25/2020
6,6,1,2020,1,26,Millbrook School,35.856111,-78.574167,1/26/2020
7,8,1,2020,1,26,Millbrook School,35.856111,-78.574167,1/26/2020
12,13,1,2020,1,27,Millbrook School,35.856111,-78.574167,1/27/2020
14,15,1,2020,1,27,Millbrook School,35.856111,-78.574167,1/27/2020
6,7,1,2020,1,28,Millbrook School,35.856111,-78.574167,1/28/2020
6,7,1,2020,1,28,Millbrook School,35.856111,-78.574167,1/28/2020
9,10,1,2020,1,29,Millbrook School,35.856111,-78.574167,1/29/2020
10,11,1,2020,1,29,Millbrook School,35.856111,-78.574167,1/29/2020
9,10,1,2020,2,8,Millbrook School,35.856111,-78.574167,2/8/2020
6,7,1,2020,2,8,Millbrook School,35.856111,-78.574167,2/8/2020
11,12,1,2020,2,9,Millbrook School,35.856111,-78.574167,2/9/2020
10,11,1,2020,2,9,Millbrook School,35.856111,-78.574167,2/9/2020
16,17,1,2020,2,10,Millbrook School,35.856111,-78.574167,2/10/2020
14,15,1,2020,2,10,Millbrook School,35.856111,-78.574167,2/10/2020
13,14,1,2020,2,11,Millbrook School,35.856111,-78.574167,2/11/2020
12,13,1,2020,2,11,Millbrook School,35.856111,-78.574167,2/11/2020
8,9,1,2020,2,12,Millbrook School,35.856111,-78.574167,2/12/2020
7,8,1,2020,2,12,Millbrook School,35.856111,-78.574167,2/12/2020
13,14,1,2020,2,13,Millbrook School,35.856111,-78.574167,2/13/2020
10,11,1,2020,2,13,Millbrook School,35.856111,-78.574167,2/13/2020
6,7,1,2020,2,14,Millbrook School,35.856111,-78.574167,2/14/2020
6,6,1,2020,2,14,Millbrook School,35.856111,-78.574167,2/14/2020
10,11,1,2020,2,15,Millbrook School,35.856111,-78.574167,2/15/2020
10,11,1,2020,2,15,Millbrook School,35.856111,-78.574167,2/15/2020
15,16,1,2020,2,16,Millbrook School,35.856111,-78.574167,2/16/2020
18,19,1,2020,2,16,Millbrook School,35.856111,-78.574167,2/16/2020
17,18,1,2020,2,17,Millbrook School,35.856111,-78.574167,2/17/2020
18,19,1,2020,2,17,Millbrook School,35.856111,-78.574167,2/17/2020
15,16,1,2020,2,18,Millbrook School,35.856111,-78.574167,2/18/2020
19,20,1,2020,2,18,Millbrook School,35.856111,-78.574167,2/18/2020
10,11,1,2020,2,19,Millbrook School,35.856111,-78.574167,2/19/2020
10,11,1,2020,2,19,Millbrook School,35.856111,-78.574167,2/19/2020
8,9,1,2020,2,20,Millbrook School,35.856111,-78.574167,2/20/2020
8,9,1,2020,2,20,Millbrook School,35.856111,-78.574167,2/20/2020
9,10,1,2020,2,21,Millbrook School,35.856111,-78.574167,2/21/2020
10,11,1,2020,2,21,Millbrook School,35.856111,-78.574167,2/21/2020
18,19,1,2020,2,22,Millbrook School,35.856111,-78.574167,2/22/2020
18,19,1,2020,2,22,Millbrook School,35.856111,-78.574167,2/22/2020
17,18,1,2020,2,23,Millbrook School,35.856111,-78.574167,2/23/2020
19,20,1,2020,2,23,Millbrook School,35.856111,-78.574167,2/23/2020
16,17,1,2020,2,24,Millbrook School,35.856111,-78.574167,2/24/2020
18,19,1,2020,2,24,Millbrook School,35.856111,-78.574167,2/24/2020
10,11,1,2020,2,25,Millbrook School,35.856111,-78.574167,2/25/2020
12,13,1,2020,2,25,Millbrook School,35.856111,-78.574167,2/25/2020
11,12,1,2020,2,26,Millbrook School,35.856111,-78.574167,2/26/2020
11,12,1,2020,2,26,Millbrook School,35.856111,-78.574167,2/26/2020
6,7,1,2020,2,27,Millbrook School,35.856111,-78.574167,2/27/2020
6,6,1,2020,2,27,Millbrook School,35.856111,-78.574167,2/27/2020
9,10,1,2020,2,28,Millbrook School,35.856111,-78.574167,2/28/2020
9,10,1,2020,2,28,Millbrook School,35.856111,-78.574167,2/28/2020
6,7,1,2020,2,29,Millbrook School,35.856111,-78.574167,2/29/2020
7,8,1,2020,2,29,Millbrook School,35.856111,-78.574167,2/29/2020
8,9,1,2020,3,1,Millbrook School,35.856111,-78.574167,3/1/2020
10,11,1,2020,3,1,Millbrook School,35.856111,-78.574167,3/1/2020
15,16,1,2020,3,2,Millbrook School,35.856111,-78.574167,3/2/2020
16,17,1,2020,3,2,Millbrook School,35.856111,-78.574167,3/2/2020
11,12,1,2020,3,3,Millbrook School,35.856111,-78.574167,3/3/2020
12,13,1,2020,3,3,Millbrook School,35.856111,-78.574167,3/3/2020
8,9,1,2020,3,4,Millbrook School,35.856111,-78.574167,3/4/2020
9,10,1,2020,3,4,Millbrook School,35.856111,-78.574167,3/4/2020
11,12,1,2020,3,5,Millbrook School,35.856111,-78.574167,3/5/2020
12,13,1,2020,3,5,Millbrook School,35.856111,-78.574167,3/5/2020
10,11,1,2020,3,6,Millbrook School,35.856111,-78.574167,3/6/2020
10,11,1,2020,3,6,Millbrook School,35.856111,-78.574167,3/6/2020
6,6,1,2020,3,7,Millbrook School,35.856111,-78.574167,3/7/2020
5,5,1,2020,3,7,Millbrook School,35.856111,-78.574167,3/7/2020
9,10,1,2020,3,8,Millbrook School,35.856111,-78.574167,3/8/2020
10,11,1,2020,3,8,Millbrook School,35.856111,-78.574167,3/8/2020
14,15,1,2020,3,9,Millbrook School,35.856111,-78.574167,3/9/2020
12,13,1,2020,3,9,Millbrook School,35.856111,-78.574167,3/9/2020
14,15,1,2020,3,10,Millbrook School,35.856111,-78.574167,3/10/2020
14,15,1,2020,3,10,Millbrook School,35.856111,-78.574167,3/10/2020
15,16,1,2020,3,11,Millbrook School,35.856111,-78.574167,3/11/2020
17,18,1,2020,3,11,Millbrook School,35.856111,-78.574167,3/11/2020
19,20,1,2020,3,12,Millbrook School,35.856111,-78.574167,3/12/2020
22,24,1,2020,3,12,Millbrook School,35.856111,-78.574167,3/12/2020
19,20,1,2020,3,13,Millbrook School,35.856111,-78.574167,3/13/2020
18,19,1,2020,3,13,Millbrook School,35.856111,-78.574167,3/13/2020
13,14,1,2020,3,14,Millbrook School,35.856111,-78.574167,3/14/2020
16,17,1,2020,3,14,Millbrook School,35.856111,-78.574167,3/14/2020
12,13,1,2020,3,15,Millbrook School,35.856111,-78.574167,3/15/2020
13,14,1,2020,3,15,Millbrook School,35.856111,-78.574167,3/15/2020
10,11,1,2020,3,16,Millbrook School,35.856111,-78.574167,3/16/2020
11,12,1,2020,3,16,Millbrook School,35.856111,-78.574167,3/16/2020
15,16,1,2020,3,17,Millbrook School,35.856111,-78.574167,3/17/2020
18,19,1,2020,3,17,Millbrook School,35.856111,-78.574167,3/17/2020
18,19,1,2020,3,18,Millbrook School,35.856111,-78.574167,3/18/2020
22,24,1,2020,3,18,Millbrook School,35.856111,-78.574167,3/18/2020
19,21,1,2020,3,19,Millbrook School,35.856111,-78.574167,3/19/2020
19,21,1,2020,3,19,Millbrook School,35.856111,-78.574167,3/19/2020
26,28,1,2020,3,20,Millbrook School,35.856111,-78.574167,3/20/2020
24,26,1,2020,3,20,Millbrook School,35.856111,-78.574167,3/20/2020
9,10,1,2020,3,21,Millbrook School,35.856111,-78.574167,3/21/2020
9,10,1,2020,3,21,Millbrook School,35.856111,-78.574167,3/21/2020
10,11,1,2020,3,22,Millbrook School,35.856111,-78.574167,3/22/2020
11,12,1,2020,3,22,Millbrook School,35.856111,-78.574167,3/22/2020
6,7,1,2020,3,23,Millbrook School,35.856111,-78.574167,3/23/2020
6,7,1,2020,3,23,Millbrook School,35.856111,-78.574167,3/23/2020
10,11,1,2020,3,24,Millbrook School,35.856111,-78.574167,3/24/2020
12,13,1,2020,3,24,Millbrook School,35.856111,-78.574167,3/24/2020
5,5,1,2020,3,25,Millbrook School,35.856111,-78.574167,3/25/2020
4,4,1,2020,3,25,Millbrook School,35.856111,-78.574167,3/25/2020
7,8,1,2020,3,26,Millbrook School,35.856111,-78.574167,3/26/2020
8,9,1,2020,3,26,Millbrook School,35.856111,-78.574167,3/26/2020
18,19,1,2020,3,27,Millbrook School,35.856111,-78.574167,3/27/2020
19,21,1,2020,3,27,Millbrook School,35.856111,-78.574167,3/27/2020
31,33,1,2020,3,28,Millbrook School,35.856111,-78.574167,3/28/2020
32,35,1,2020,3,28,Millbrook School,35.856111,-78.574167,3/28/2020
27,29,1,2020,3,29,Millbrook School,35.856111,-78.574167,3/29/2020
26,28,1,2020,3,29,Millbrook School,35.856111,-78.574167,3/29/2020
7,8,1,2020,4,4,Millbrook School,35.856111,-78.574167,4/4/2020
9,10,1,2020,4,4,Millbrook School,35.856111,-78.574167,4/4/2020
7,8,1,2020,4,5,Millbrook School,35.856111,-78.574167,4/5/2020
11,12,1,2020,4,5,Millbrook School,35.856111,-78.574167,4/5/2020
13,14,1,2020,4,6,Millbrook School,35.856111,-78.574167,4/6/2020
17,18,1,2020,4,6,Millbrook School,35.856111,-78.574167,4/6/2020
15,16,1,2020,4,7,Millbrook School,35.856111,-78.574167,4/7/2020
20,22,1,2020,4,7,Millbrook School,35.856111,-78.574167,4/7/2020
16,17,1,2020,4,8,Millbrook School,35.856111,-78.574167,4/8/2020
19,21,1,2020,4,8,Millbrook School,35.856111,-78.574167,4/8/2020
12,13,1,2020,4,9,Millbrook School,35.856111,-78.574167,4/9/2020
15,16,1,2020,4,9,Millbrook School,35.856111,-78.574167,4/9/2020
8,9,1,2020,4,10,Millbrook School,35.856111,-78.574167,4/10/2020
10,11,1,2020,4,10,Millbrook School,35.856111,-78.574167,4/10/2020
8,9,1,2020,4,11,Millbrook School,35.856111,-78.574167,4/11/2020
13,14,1,2020,4,11,Millbrook School,35.856111,-78.574167,4/11/2020
12,13,1,2020,4,12,Millbrook School,35.856111,-78.574167,4/12/2020
15,16,1,2020,4,12,Millbrook School,35.856111,-78.574167,4/12/2020
13,14,1,2020,4,13,Millbrook School,35.856111,-78.574167,4/13/2020
16,17,1,2020,4,13,Millbrook School,35.856111,-78.574167,4/13/2020
7,8,1,2020,4,14,Millbrook School,35.856111,-78.574167,4/14/2020
12,13,1,2020,4,14,Millbrook School,35.856111,-78.574167,4/14/2020
7,8,1,2020,4,15,Millbrook School,35.856111,-78.574167,4/15/2020
11,12,1,2020,4,15,Millbrook School,35.856111,-78.574167,4/15/2020
10,11,1,2020,4,16,Millbrook School,35.856111,-78.574167,4/16/2020
14,15,1,2020,4,16,Millbrook School,35.856111,-78.574167,4/16/2020
12,13,1,2020,4,17,Millbrook School,35.856111,-78.574167,4/17/2020
17,18,1,2020,4,17,Millbrook School,35.856111,-78.574167,4/17/2020
7,8,1,2020,4,18,Millbrook School,35.856111,-78.574167,4/18/2020
9,10,1,2020,4,18,Millbrook School,35.856111,-78.574167,4/18/2020
9,10,1,2020,4,19,Millbrook School,35.856111,-78.574167,4/19/2020
9,10,1,2020,4,19,Millbrook School,35.856111,-78.574167,4/19/2020
7,8,1,2020,4,20,Millbrook School,35.856111,-78.574167,4/20/2020
9,10,1,2020,4,20,Millbrook School,35.856111,-78.574167,4/20/2020
8,9,1,2020,4,21,Millbrook School,35.856111,-78.574167,4/21/2020
9,10,1,2020,4,21,Millbrook School,35.856111,-78.574167,4/21/2020
9,10,1,2020,4,22,Millbrook School,35.856111,-78.574167,4/22/2020
10,11,1,2020,4,22,Millbrook School,35.856111,-78.574167,4/22/2020
10,11,1,2020,4,23,Millbrook School,35.856111,-78.574167,4/23/2020
9,10,1,2020,4,23,Millbrook School,35.856111,-78.574167,4/23/2020
6,7,1,2020,4,24,Millbrook School,35.856111,-78.574167,4/24/2020
9,10,1,2020,4,24,Millbrook School,35.856111,-78.574167,4/24/2020
8,9,1,2020,4,25,Millbrook School,35.856111,-78.574167,4/25/2020
9,10,1,2020,4,25,Millbrook School,35.856111,-78.574167,4/25/2020
8,9,1,2020,4,26,Millbrook School,35.856111,-78.574167,4/26/2020
10,11,1,2020,4,26,Millbrook School,35.856111,-78.574167,4/26/2020
3,3,1,2020,4,27,Millbrook School,35.856111,-78.574167,4/27/2020
4,4,1,2020,4,27,Millbrook School,35.856111,-78.574167,4/27/2020
9,10,1,2020,4,28,Millbrook School,35.856111,-78.574167,4/28/2020
10,11,1,2020,4,28,Millbrook School,35.856111,-78.574167,4/28/2020
14,15,1,2020,4,29,Millbrook School,35.856111,-78.574167,4/29/2020
13,14,1,2020,4,29,Millbrook School,35.856111,-78.574167,4/29/2020
8,9,1,2020,4,30,Millbrook School,35.856111,-78.574167,4/30/2020
10,11,1,2020,4,30,Millbrook School,35.856111,-78.574167,4/30/2020
2,2,1,2020,5,1,Millbrook School,35.856111,-78.574167,5/1/2020
5,5,1,2020,5,1,Millbrook School,35.856111,-78.574167,5/1/2020
5,5,1,2020,5,2,Millbrook School,35.856111,-78.574167,5/2/2020
9,10,1,2020,5,2,Millbrook School,35.856111,-78.574167,5/2/2020
14,15,1,2020,5,3,Millbrook School,35.856111,-78.574167,5/3/2020
19,20,1,2020,5,3,Millbrook School,35.856111,-78.574167,5/3/2020
11,12,1,2020,5,4,Millbrook School,35.856111,-78.574167,5/4/2020
15,16,1,2020,5,4,Millbrook School,35.856111,-78.574167,5/4/2020
7,8,1,2020,5,5,Millbrook School,35.856111,-78.574167,5/5/2020
11,12,1,2020,5,5,Millbrook School,35.856111,-78.574167,5/5/2020
6,7,1,2020,5,6,Millbrook School,35.856111,-78.574167,5/6/2020
7,8,1,2020,5,7,Millbrook School,35.856111,-78.574167,5/7/2020
10,11,1,2020,5,8,Millbrook School,35.856111,-78.574167,5/8/2020
16,17,1,2020,5,8,Millbrook School,35.856111,-78.574167,5/8/2020
6,7,1,2020,5,9,Millbrook School,35.856111,-78.574167,5/9/2020
11,12,1,2020,5,9,Millbrook School,35.856111,-78.574167,5/9/2020
8,9,1,2020,5,10,Millbrook School,35.856111,-78.574167,5/10/2020
15,16,1,2020,5,10,Millbrook School,35.856111,-78.574167,5/10/2020
6,7,1,2020,5,11,Millbrook School,35.856111,-78.574167,5/11/2020
11,12,1,2020,5,11,Millbrook School,35.856111,-78.574167,5/11/2020
5,5,1,2020,5,12,Millbrook School,35.856111,-78.574167,5/12/2020
11,12,1,2020,5,12,Millbrook School,35.856111,-78.574167,5/12/2020
12,13,1,2020,5,13,Millbrook School,35.856111,-78.574167,5/13/2020
21,23,1,2020,5,13,Millbrook School,35.856111,-78.574167,5/13/2020
7,8,1,2020,5,22,Millbrook School,35.856111,-78.574167,5/22/2020
14,15,1,2020,5,22,Millbrook School,35.856111,-78.574167,5/22/2020
9,10,1,2020,5,23,Millbrook School,35.856111,-78.574167,5/23/2020
18,19,1,2020,5,23,Millbrook School,35.856111,-78.574167,5/23/2020
10,11,1,2020,5,24,Millbrook School,35.856111,-78.574167,5/24/2020
19,21,1,2020,5,24,Millbrook School,35.856111,-78.574167,5/24/2020
6,7,1,2020,5,25,Millbrook School,35.856111,-78.574167,5/25/2020
13,14,1,2020,5,25,Millbrook School,35.856111,-78.574167,5/25/2020
6,7,1,2020,5,26,Millbrook School,35.856111,-78.574167,5/26/2020
13,14,1,2020,5,26,Millbrook School,35.856111,-78.574167,5/26/2020
6,6,1,2020,5,27,Millbrook School,35.856111,-78.574167,5/27/2020
12,13,1,2020,5,27,Millbrook School,35.856111,-78.574167,5/27/2020
12,13,1,2020,5,29,Millbrook School,35.856111,-78.574167,5/29/2020
17,18,1,2020,5,29,Millbrook School,35.856111,-78.574167,5/29/2020
8,9,1,2020,5,30,Millbrook School,35.856111,-78.574167,5/30/2020
15,16,1,2020,5,30,Millbrook School,35.856111,-78.574167,5/30/2020
10,11,1,2020,5,31,Millbrook School,35.856111,-78.574167,5/31/2020
19,21,1,2020,5,31,Millbrook School,35.856111,-78.574167,5/31/2020
7,8,1,2020,6,1,Millbrook School,35.856111,-78.574167,6/1/2020
15,16,1,2020,6,1,Millbrook School,35.856111,-78.574167,6/1/2020
16,17,1,2020,6,2,Millbrook School,35.856111,-78.574167,6/2/2020
24,26,1,2020,6,2,Millbrook School,35.856111,-78.574167,6/2/2020
19,20,1,2020,6,3,Millbrook School,35.856111,-78.574167,6/3/2020
32,35,1,2020,6,3,Millbrook School,35.856111,-78.574167,6/3/2020
23,25,1,2020,6,4,Millbrook School,35.856111,-78.574167,6/4/2020
37,40,1,2020,6,4,Millbrook School,35.856111,-78.574167,6/4/2020
11,12,1,2020,6,5,Millbrook School,35.856111,-78.574167,6/5/2020
19,20,1,2020,6,5,Millbrook School,35.856111,-78.574167,6/5/2020
10,11,1,2020,6,6,Millbrook School,35.856111,-78.574167,6/6/2020
19,20,1,2020,6,6,Millbrook School,35.856111,-78.574167,6/6/2020
14,15,1,2020,6,7,Millbrook School,35.856111,-78.574167,6/7/2020
24,26,1,2020,6,7,Millbrook School,35.856111,-78.574167,6/7/2020
16,17,1,2020,6,8,Millbrook School,35.856111,-78.574167,6/8/2020
27,29,1,2020,6,8,Millbrook School,35.856111,-78.574167,6/8/2020
11,12,1,2020,6,10,Millbrook School,35.856111,-78.574167,6/10/2020
19,21,1,2020,6,10,Millbrook School,35.856111,-78.574167,6/10/2020
8,9,1,2020,6,11,Millbrook School,35.856111,-78.574167,6/11/2020
15,16,1,2020,6,11,Millbrook School,35.856111,-78.574167,6/11/2020
10,11,1,2020,6,12,Millbrook School,35.856111,-78.574167,6/12/2020
10,11,1,2020,6,13,Millbrook School,35.856111,-78.574167,6/13/2020
9,10,1,2020,6,14,Millbrook School,35.856111,-78.574167,6/14/2020
5,5,1,2020,6,15,Millbrook School,35.856111,-78.574167,6/15/2020
3,3,1,2020,6,16,Millbrook School,35.856111,-78.574167,6/16/2020
3,3,1,2020,6,17,Millbrook School,35.856111,-78.574167,6/17/2020
13,14,1,2020,6,26,Millbrook School,35.856111,-78.574167,6/26/2020
17,18,1,2020,6,26,Millbrook School,35.856111,-78.574167,6/26/2020
25,27,1,2020,6,27,Millbrook School,35.856111,-78.574167,6/27/2020
39,42,1,2020,6,27,Millbrook School,35.856111,-78.574167,6/27/2020
59,71,1,2020,6,28,Millbrook School,35.856111,-78.574167,6/28/2020
69,91,1,2020,6,28,Millbrook School,35.856111,-78.574167,6/28/2020
19,20,1,2020,6,29,Millbrook School,35.856111,-78.574167,6/29/2020
25,27,1,2020,6,29,Millbrook School,35.856111,-78.574167,6/29/2020
16,17,1,2020,6,30,Millbrook School,35.856111,-78.574167,6/30/2020
22,24,1,2020,6,30,Millbrook School,35.856111,-78.574167,6/30/2020
12,13,1,2020,7,1,Millbrook School,35.856111,-78.574167,7/1/2020
17,18,1,2020,7,1,Millbrook School,35.856111,-78.574167,7/1/2020
10,11,1,2020,7,2,Millbrook School,35.856111,-78.574167,7/2/2020
14,15,1,2020,7,2,Millbrook School,35.856111,-78.574167,7/2/2020
14,15,1,2020,7,3,Millbrook School,35.856111,-78.574167,7/3/2020
18,19,1,2020,7,3,Millbrook School,35.856111,-78.574167,7/3/2020
26,28,1,2020,7,4,Millbrook School,35.856111,-78.574167,7/4/2020
28,30,1,2020,7,4,Millbrook School,35.856111,-78.574167,7/4/2020
19,21,1,2020,7,5,Millbrook School,35.856111,-78.574167,7/5/2020
22,24,1,2020,7,5,Millbrook School,35.856111,-78.574167,7/5/2020
14,15,1,2020,7,6,Millbrook School,35.856111,-78.574167,7/6/2020
19,21,1,2020,7,6,Millbrook School,35.856111,-78.574167,7/6/2020
11,12,1,2020,7,7,Millbrook School,35.856111,-78.574167,7/7/2020
18,19,1,2020,7,7,Millbrook School,35.856111,-78.574167,7/7/2020
6,7,1,2020,7,8,Millbrook School,35.856111,-78.574167,7/8/2020
13,14,1,2020,7,8,Millbrook School,35.856111,-78.574167,7/8/2020
5,5,1,2020,7,9,Millbrook School,35.856111,-78.574167,7/9/2020
12,13,1,2020,7,9,Millbrook School,35.856111,-78.574167,7/9/2020
6,7,1,2020,7,10,Millbrook School,35.856111,-78.574167,7/10/2020
12,13,1,2020,7,10,Millbrook School,35.856111,-78.574167,7/10/2020
7,8,1,2020,7,11,Millbrook School,35.856111,-78.574167,7/11/2020
12,13,1,2020,7,11,Millbrook School,35.856111,-78.574167,7/11/2020
10,11,1,2020,7,12,Millbrook School,35.856111,-78.574167,7/12/2020
15,16,1,2020,7,12,Millbrook School,35.856111,-78.574167,7/12/2020
9,10,1,2020,7,13,Millbrook School,35.856111,-78.574167,7/13/2020
14,15,1,2020,7,13,Millbrook School,35.856111,-78.574167,7/13/2020
15,16,1,2020,7,14,Millbrook School,35.856111,-78.574167,7/14/2020
19,21,1,2020,7,14,Millbrook School,35.856111,-78.574167,7/14/2020
