Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/16/2020,AQS,420770004,7,6.9,ug/m3 LC,29,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/17/2020,AQS,420770004,7,9.8,ug/m3 LC,41,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/18/2020,AQS,420770004,7,7.8,ug/m3 LC,33,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/19/2020,AQS,420770004,7,4.3,ug/m3 LC,18,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/20/2020,AQS,420770004,7,5.1,ug/m3 LC,21,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/21/2020,AQS,420770004,7,5.6,ug/m3 LC,23,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/22/2020,AQS,420770004,7,6.2,ug/m3 LC,26,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/23/2020,AQS,420770004,7,9.4,ug/m3 LC,39,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/24/2020,AQS,420770004,7,16,ug/m3 LC,59,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/25/2020,AQS,420770004,7,17.8,ug/m3 LC,63,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/26/2020,AQS,420770004,7,9.8,ug/m3 LC,41,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/29/2020,AQS,420770004,7,7.3,ug/m3 LC,30,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
9/30/2020,AQS,420770004,7,4.2,ug/m3 LC,18,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/1/2020,AQS,420770004,7,5.3,ug/m3 LC,22,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/2/2020,AQS,420770004,7,5.8,ug/m3 LC,24,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/3/2020,AQS,420770004,7,6.2,ug/m3 LC,26,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/4/2020,AQS,420770004,7,8.1,ug/m3 LC,34,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/5/2020,AQS,420770004,7,8.3,ug/m3 LC,35,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/6/2020,AQS,420770004,7,10.9,ug/m3 LC,45,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/7/2020,AQS,420770004,7,10.1,ug/m3 LC,42,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/8/2020,AQS,420770004,7,4.1,ug/m3 LC,17,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/9/2020,AQS,420770004,7,6.2,ug/m3 LC,26,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/10/2020,AQS,420770004,7,9.6,ug/m3 LC,40,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/11/2020,AQS,420770004,7,11.3,ug/m3 LC,47,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/12/2020,AQS,420770004,7,3.4,ug/m3 LC,14,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/13/2020,AQS,420770004,7,3.2,ug/m3 LC,13,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/14/2020,AQS,420770004,7,5.3,ug/m3 LC,22,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/15/2020,AQS,420770004,7,7,ug/m3 LC,29,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/16/2020,AQS,420770004,7,4.5,ug/m3 LC,19,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/17/2020,AQS,420770004,7,6.6,ug/m3 LC,28,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/18/2020,AQS,420770004,7,10.2,ug/m3 LC,43,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/19/2020,AQS,420770004,7,7.2,ug/m3 LC,30,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/20/2020,AQS,420770004,7,7.8,ug/m3 LC,33,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/21/2020,AQS,420770004,7,7.9,ug/m3 LC,33,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/22/2020,AQS,420770004,7,11.5,ug/m3 LC,48,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/23/2020,AQS,420770004,7,8.2,ug/m3 LC,34,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/24/2020,AQS,420770004,7,5.5,ug/m3 LC,23,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/25/2020,AQS,420770004,7,3.8,ug/m3 LC,16,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/26/2020,AQS,420770004,7,5.7,ug/m3 LC,24,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/27/2020,AQS,420770004,7,5.4,ug/m3 LC,23,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/28/2020,AQS,420770004,7,9.3,ug/m3 LC,39,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/29/2020,AQS,420770004,7,4.3,ug/m3 LC,18,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/30/2020,AQS,420770004,7,2.6,ug/m3 LC,11,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10/31/2020,AQS,420770004,7,8.4,ug/m3 LC,35,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/1/2020,AQS,420770004,7,7.5,ug/m3 LC,31,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/2/2020,AQS,420770004,7,2.7,ug/m3 LC,11,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/3/2020,AQS,420770004,7,7.4,ug/m3 LC,31,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/4/2020,AQS,420770004,7,10.8,ug/m3 LC,45,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/5/2020,AQS,420770004,7,10.7,ug/m3 LC,45,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/6/2020,AQS,420770004,7,17.2,ug/m3 LC,62,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/7/2020,AQS,420770004,7,26.5,ug/m3 LC,81,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/8/2020,AQS,420770004,7,28.3,ug/m3 LC,85,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/9/2020,AQS,420770004,7,21.1,ug/m3 LC,70,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/10/2020,AQS,420770004,7,12.6,ug/m3 LC,52,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/11/2020,AQS,420770004,7,4.4,ug/m3 LC,18,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/12/2020,AQS,420770004,7,5.7,ug/m3 LC,24,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/13/2020,AQS,420770004,7,8.1,ug/m3 LC,34,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/14/2020,AQS,420770004,7,11.9,ug/m3 LC,50,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/15/2020,AQS,420770004,7,12.2,ug/m3 LC,51,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/16/2020,AQS,420770004,7,4.3,ug/m3 LC,18,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/17/2020,AQS,420770004,7,5,ug/m3 LC,21,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/18/2020,AQS,420770004,7,4.1,ug/m3 LC,17,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/19/2020,AQS,420770004,7,10.5,ug/m3 LC,44,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/20/2020,AQS,420770004,7,15.5,ug/m3 LC,58,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/21/2020,AQS,420770004,7,17.9,ug/m3 LC,63,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/22/2020,AQS,420770004,7,7.8,ug/m3 LC,33,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/23/2020,AirNow,420770004,7,6.9,ug/m3 LC,29,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/24/2020,AirNow,420770004,7,5.6,ug/m3 LC,23,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/25/2020,AirNow,420770004,7,11,ug/m3 LC,46,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/26/2020,AirNow,420770004,7,10,ug/m3 LC,42,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/27/2020,AirNow,420770004,7,5.7,ug/m3 LC,24,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/28/2020,AirNow,420770004,7,9.9,ug/m3 LC,41,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/29/2020,AirNow,420770004,7,11.2,ug/m3 LC,47,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
11/30/2020,AirNow,420770004,7,6.5,ug/m3 LC,27,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/1/2020,AirNow,420770004,7,4.5,ug/m3 LC,19,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/2/2020,AirNow,420770004,7,5,ug/m3 LC,21,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/3/2020,AirNow,420770004,7,10.4,ug/m3 LC,43,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/4/2020,AirNow,420770004,7,12.7,ug/m3 LC,52,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/5/2020,AirNow,420770004,7,8.6,ug/m3 LC,36,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/6/2020,AirNow,420770004,7,3.9,ug/m3 LC,16,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/7/2020,AirNow,420770004,7,5.4,ug/m3 LC,23,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/8/2020,AirNow,420770004,7,5.3,ug/m3 LC,22,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/9/2020,AirNow,420770004,7,17,ug/m3 LC,61,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/10/2020,AirNow,420770004,7,8.7,ug/m3 LC,36,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/11/2020,AirNow,420770004,7,28.3,ug/m3 LC,85,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/12/2020,AirNow,420770004,7,42.9,ug/m3 LC,119,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/15/2020,AirNow,420770004,7,4.6,ug/m3 LC,19,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/16/2020,AirNow,420770004,7,5.3,ug/m3 LC,22,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/17/2020,AirNow,420770004,7,4.5,ug/m3 LC,19,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/18/2020,AirNow,420770004,7,10.1,ug/m3 LC,42,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/19/2020,AirNow,420770004,7,21.3,ug/m3 LC,70,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/20/2020,AirNow,420770004,7,30.9,ug/m3 LC,91,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/21/2020,AirNow,420770004,7,36.5,ug/m3 LC,103,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/22/2020,AirNow,420770004,7,21.3,ug/m3 LC,70,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/24/2020,AirNow,420770004,7,7.2,ug/m3 LC,30,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/25/2020,AQS,420770004,7,4.7,ug/m3 LC,20,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/26/2020,AQS,420770004,7,8.1,ug/m3 LC,34,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/27/2020,AQS,420770004,7,13.4,ug/m3 LC,54,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/28/2020,AQS,420770004,7,13,ug/m3 LC,53,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
12/29/2020,AQS,420770004,7,3.7,ug/m3 LC,15,A420770004LAT/LONG POINT IS OF SAMPLING INLET,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
