Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/9/2020,AQS,481410057,1,43,ug/m3 SC,40,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
5/15/2020,AQS,481410057,1,24,ug/m3 SC,22,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
5/21/2020,AQS,481410057,1,27,ug/m3 SC,25,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
5/27/2020,AQS,481410057,1,29,ug/m3 SC,27,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
6/2/2020,AQS,481410057,1,26,ug/m3 SC,24,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
6/8/2020,AQS,481410057,1,46,ug/m3 SC,43,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
6/14/2020,AQS,481410057,1,29,ug/m3 SC,27,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
6/20/2020,AQS,481410057,1,53,ug/m3 SC,49,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
6/26/2020,AQS,481410057,1,47,ug/m3 SC,44,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
7/2/2020,AQS,481410057,1,27,ug/m3 SC,25,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
7/8/2020,AQS,481410057,1,36,ug/m3 SC,33,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
7/14/2020,AQS,481410057,1,52,ug/m3 SC,48,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
7/20/2020,AQS,481410057,1,36,ug/m3 SC,33,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
7/26/2020,AQS,481410057,1,12,ug/m3 SC,11,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
8/1/2020,AQS,481410057,1,33,ug/m3 SC,31,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
8/7/2020,AQS,481410057,1,32,ug/m3 SC,30,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
8/13/2020,AQS,481410057,1,21,ug/m3 SC,19,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
8/19/2020,AQS,481410057,1,35,ug/m3 SC,32,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
8/25/2020,AQS,481410057,1,22,ug/m3 SC,20,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
8/31/2020,AQS,481410057,1,45,ug/m3 SC,42,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
9/6/2020,AQS,481410057,1,28,ug/m3 SC,26,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
9/12/2020,AQS,481410057,1,17,ug/m3 SC,16,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
9/18/2020,AQS,481410057,1,30,ug/m3 SC,28,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
9/24/2020,AQS,481410057,1,51,ug/m3 SC,47,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
9/30/2020,AQS,481410057,1,59,ug/m3 SC,53,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
10/6/2020,AQS,481410057,1,69,ug/m3 SC,58,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
10/12/2020,AQS,481410057,1,96,ug/m3 SC,71,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
10/18/2020,AQS,481410057,1,54,ug/m3 SC,50,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
10/24/2020,AQS,481410057,1,56,ug/m3 SC,51,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
10/30/2020,AQS,481410057,1,29,ug/m3 SC,27,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
11/5/2020,AQS,481410057,1,34,ug/m3 SC,31,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
11/11/2020,AQS,481410057,1,42,ug/m3 SC,39,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
11/17/2020,AQS,481410057,1,48,ug/m3 SC,44,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
11/23/2020,AQS,481410057,1,54,ug/m3 SC,50,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
11/29/2020,AQS,481410057,1,51,ug/m3 SC,47,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
12/5/2020,AQS,481410057,1,38,ug/m3 SC,35,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
12/11/2020,AQS,481410057,1,16,ug/m3 SC,15,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
12/23/2020,AQS,481410057,1,194,ug/m3 SC,120,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
