D-AQI,DMean PM10,PM10 AQI,PM-WEIGHT,DMax NO2,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 AQI,SO2-WEIGHT,DMax CO,CO AQI,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
,11,10,1,10,9,24,0.03,28,17,0.1,0,24,0.2,2,24,2016,09,06,Newark Firehouse,40.720989,-74.192892,9/6/2016
,17,16,1,21,20,24,0.045,42,17,0.4,0,24,0.4,5,24,2016,09,09,Newark Firehouse,40.720989,-74.192892,9/9/2016
,12,11,1,18,17,24,0.031,29,17,0.4,0,23,0.2,2,24,2016,09,12,Newark Firehouse,40.720989,-74.192892,9/12/2016
,7,6,1,23,22,24,0.034,31,17,0.5,0,24,0.2,2,24,2016,09,15,Newark Firehouse,40.720989,-74.192892,9/15/2016
,15,14,1,32,30,21,0.031,29,17,1.1,1,24,0.3,3,24,2016,09,18,Newark Firehouse,40.720989,-74.192892,9/18/2016
,15,14,1,31,29,24,0.047,44,17,0.5,0,23,0.7,8,24,2016,09,21,Newark Firehouse,40.720989,-74.192892,9/21/2016
,9,8,1,12,11,24,0.02,19,17,0.1,0,24,0.2,2,24,2016,09,30,Newark Firehouse,40.720989,-74.192892,9/30/2016
,13,12,1,44,42,24,0.027,25,17,1.1,1,23,0.6,7,24,2016,10,03,Newark Firehouse,40.720989,-74.192892,10/3/2016
,28,26,1,47,44,24,0.024,22,17,1.4,1,24,0.6,7,24,2016,10,06,Newark Firehouse,40.720989,-74.192892,10/6/2016
,7,6,1,7,7,21,0.019,18,17,0.2,0,24,0.7,8,24,2016,10,09,Newark Firehouse,40.720989,-74.192892,10/9/2016
,21,19,1,33,31,24,0.023,21,17,1.2,1,24,0.7,8,24,2016,10,12,Newark Firehouse,40.720989,-74.192892,10/12/2016
,11,10,1,31,29,24,0.031,29,17,1.2,1,24,0.5,6,24,2016,10,15,Newark Firehouse,40.720989,-74.192892,10/15/2016
,25,23,1,29,27,24,0.041,38,17,1.2,1,24,0.7,8,24,2016,10,18,Newark Firehouse,40.720989,-74.192892,10/18/2016
,20,19,1,37,35,18,0.011,10,17,1.4,1,22,0.5,6,24,2016,10,21,Newark Firehouse,40.720989,-74.192892,10/21/2016
,9,8,1,30,28,21,0.033,31,17,0.4,0,23,0.3,3,24,2016,10,24,Newark Firehouse,40.720989,-74.192892,10/24/2016
,8,7,1,36,34,24,0.008,7,17,0.3,0,24,0.6,7,24,2016,10,27,Newark Firehouse,40.720989,-74.192892,10/27/2016
,16,15,1,21,20,21,0.036,33,17,0.7,0,24,0.4,5,24,2016,10,30,Newark Firehouse,40.720989,-74.192892,10/30/2016
,38,35,1,34,32,24,0.023,21,17,0.4,0,24,0.5,6,24,2016,11,02,Newark Firehouse,40.720989,-74.192892,11/2/2016
,10,9,1,33,31,24,0.028,26,17,0.8,0,24,0.6,7,24,2016,11,05,Newark Firehouse,40.720989,-74.192892,11/5/2016
,30,28,1,56,53,24,0.011,10,17,2.6,3,24,2,23,24,2016,11,08,Newark Firehouse,40.720989,-74.192892,11/8/2016
,9,8,1,25,24,24,0.03,28,17,1,1,24,0.3,3,24,2016,11,11,Newark Firehouse,40.720989,-74.192892,11/11/2016
,14,13,1,30,28,24,0.027,25,17,0.7,0,24,0.4,5,24,2016,11,17,Newark Firehouse,40.720989,-74.192892,11/17/2016
,3,3,1,5,5,21,0.033,31,17,0.2,0,24,0.2,2,24,2016,11,20,Newark Firehouse,40.720989,-74.192892,11/20/2016
,6,6,1,29,27,24,0.029,27,17,0.2,0,24,0.3,3,24,2016,11,23,Newark Firehouse,40.720989,-74.192892,11/23/2016
,9,8,1,21,20,24,0.018,17,17,0.5,0,24,0.8,9,24,2016,11,26,Newark Firehouse,40.720989,-74.192892,11/26/2016
,12,11,1,41,39,24,0.016,15,17,0.9,0,24,0.3,3,24,2016,11,29,Newark Firehouse,40.720989,-74.192892,11/29/2016
,6,6,1,16,15,24,0.016,15,17,0.7,0,24,0.3,3,24,2016,12,02,Newark Firehouse,40.720989,-74.192892,12/2/2016
,11,10,1,33,31,24,0.016,15,17,1.2,1,23,0.6,7,24,2016,12,05,Newark Firehouse,40.720989,-74.192892,12/5/2016
,13,12,1,26,25,24,0.016,15,17,1.6,1,24,0.7,8,24,2016,12,08,Newark Firehouse,40.720989,-74.192892,12/8/2016
,13,12,1,34,32,21,0.017,16,17,1.2,1,24,0.4,5,24,2016,12,11,Newark Firehouse,40.720989,-74.192892,12/11/2016
,15,14,1,40,38,24,0.003,3,17,1.1,1,24,0.8,9,24,2016,12,17,Newark Firehouse,40.720989,-74.192892,12/17/2016
,13,12,1,41,39,24,0.018,17,17,0.8,0,24,0.4,5,24,2016,12,20,Newark Firehouse,40.720989,-74.192892,12/20/2016
,16,15,1,29,27,24,0.025,23,17,1.4,1,24,0.3,3,24,2018,01,02,Newark Firehouse,40.720989,-74.192892,1/2/2018
,6,6,1,10,9,24,0.033,31,17,0.5,0,24,0.2,2,24,2018,01,05,Newark Firehouse,40.720989,-74.192892,1/5/2018
,26,24,1,36,34,24,0.013,12,17,3.3,4,23,0.4,5,24,2018,01,08,Newark Firehouse,40.720989,-74.192892,1/8/2018
,40,37,1,77,76,24,0.001,1,17,4.9,6,24,1.6,18,24,2018,01,11,Newark Firehouse,40.720989,-74.192892,1/11/2018
,16,15,1,34,32,24,0.019,18,17,0.7,0,24,1,11,24,2018,01,17,Newark Firehouse,40.720989,-74.192892,1/17/2018
,20,19,1,43,41,24,0.033,31,17,1.7,1,24,0.6,7,24,2018,01,20,Newark Firehouse,40.720989,-74.192892,1/20/2018
,13,12,1,48,45,24,0.027,25,17,0.8,0,24,0.9,10,24,2018,01,23,Newark Firehouse,40.720989,-74.192892,1/23/2018
,14,13,1,37,35,24,0.019,18,17,0.7,0,24,0.5,6,24,2018,01,26,Newark Firehouse,40.720989,-74.192892,1/26/2018
,13,12,1,29,27,24,0.021,19,17,0.3,0,21,0.4,5,24,2018,01,29,Newark Firehouse,40.720989,-74.192892,1/29/2018
,18,17,1,38,36,24,0.015,14,17,1.4,1,24,0.6,7,24,2018,02,01,Newark Firehouse,40.720989,-74.192892,2/1/2018
,12,11,1,42,40,21,0.024,22,17,0.5,0,24,0.8,9,24,2018,02,04,Newark Firehouse,40.720989,-74.192892,2/4/2018
,6,6,1,25,24,24,0.035,32,17,0.1,0,24,0.3,3,7,2018,02,16,Newark Firehouse,40.720989,-74.192892,2/16/2018
,20,19,1,43,41,24,0.021,19,17,1.2,1,23,1.6,18,24,2018,02,19,Newark Firehouse,40.720989,-74.192892,2/19/2018
,5,5,1,18,17,24,0.021,19,17,0.1,0,24,0.3,3,24,2018,02,22,Newark Firehouse,40.720989,-74.192892,2/22/2018
,7,6,1,21,20,21,0.019,18,17,0.2,0,24,0.4,5,24,2018,02,25,Newark Firehouse,40.720989,-74.192892,2/25/2018
,14,13,1,43,41,24,0.034,31,17,0.6,0,24,0.4,5,24,2018,02,28,Newark Firehouse,40.720989,-74.192892,2/28/2018
,4,4,1,8,8,24,0.036,33,17,0,0,24,0.2,2,24,2018,03,03,Newark Firehouse,40.720989,-74.192892,3/3/2018
,12,11,1,35,33,24,0.033,31,17,0.7,0,24,0.4,5,24,2018,03,06,Newark Firehouse,40.720989,-74.192892,3/6/2018
,8,7,1,25,24,24,0.033,31,17,0.8,0,24,0.3,3,24,2018,03,09,Newark Firehouse,40.720989,-74.192892,3/9/2018
,11,10,1,26,25,24,0.032,30,17,0.5,0,23,0.4,5,24,2018,03,12,Newark Firehouse,40.720989,-74.192892,3/12/2018
,12,11,1,16,15,24,0.042,39,17,0.5,0,24,0.3,3,24,2018,03,15,Newark Firehouse,40.720989,-74.192892,3/15/2018
,8,7,1,14,13,24,0.036,33,17,0.1,0,24,0.3,3,24,2018,03,21,Newark Firehouse,40.720989,-74.192892,3/21/2018
,7,6,1,10,9,24,0.045,42,17,0.1,0,24,0.2,2,24,2018,03,24,Newark Firehouse,40.720989,-74.192892,3/24/2018
,22,20,1,38,36,24,0.026,24,17,0.7,0,24,0.5,6,24,2018,03,27,Newark Firehouse,40.720989,-74.192892,3/27/2018
,21,19,1,46,43,24,0.035,32,17,2.2,3,24,0.9,10,24,2018,03,30,Newark Firehouse,40.720989,-74.192892,3/30/2018
,10,9,1,39,37,24,0.035,32,17,0.8,0,23,0.4,5,24,2018,04,02,Newark Firehouse,40.720989,-74.192892,4/2/2018
,6,6,1,39,37,24,0.043,40,17,0.4,0,24,0.3,3,24,2018,04,05,Newark Firehouse,40.720989,-74.192892,4/5/2018
,6,6,1,9,8,21,0.043,40,17,0.2,0,24,0.2,2,24,2018,04,08,Newark Firehouse,40.720989,-74.192892,4/8/2018
,20,19,1,42,40,24,0.039,36,17,1.4,1,24,0.6,7,24,2018,04,11,Newark Firehouse,40.720989,-74.192892,4/11/2018
,38,35,1,24,23,24,0.052,48,17,1.4,1,24,0.4,5,24,2018,04,14,Newark Firehouse,40.720989,-74.192892,4/14/2018
,3,3,1,9,8,24,0.031,29,17,0.3,0,24,0.2,2,24,2018,04,17,Newark Firehouse,40.720989,-74.192892,4/17/2018
,5,5,1,9,8,21,0.035,32,17,0.1,0,24,0.3,3,24,2018,04,29,Newark Firehouse,40.720989,-74.192892,4/29/2018
,16,15,1,31,29,24,0.04,37,17,0.9,0,24,0.3,3,24,2018,05,08,Newark Firehouse,40.720989,-74.192892,5/8/2018
,10,9,1,26,25,24,0.05,46,17,0,0,24,0.4,5,24,2018,05,11,Newark Firehouse,40.720989,-74.192892,5/11/2018
,12,11,1,38,36,24,0.027,25,17,0.5,0,23,0.3,3,24,2018,05,14,Newark Firehouse,40.720989,-74.192892,5/14/2018
,8,7,1,27,25,24,0.022,20,17,0,0,24,0.5,6,24,2018,05,17,Newark Firehouse,40.720989,-74.192892,5/17/2018
,11,10,1,23,22,21,0.037,34,17,0.1,0,24,0.6,7,24,2018,05,20,Newark Firehouse,40.720989,-74.192892,5/20/2018
,23,21,1,21,20,24,0.06,67,17,0.4,0,24,0.4,5,24,2018,05,26,Newark Firehouse,40.720989,-74.192892,5/26/2018
,15,14,1,41,39,24,0.031,29,17,0.5,0,24,0.4,5,24,2018,06,01,Newark Firehouse,40.720989,-74.192892,6/1/2018
,13,12,1,24,23,24,0.024,22,17,0.5,0,24,0.2,2,24,2018,06,07,Newark Firehouse,40.720989,-74.192892,6/7/2018
,13,12,1,25,24,21,0.026,24,17,0.5,0,24,0.4,5,24,2018,06,10,Newark Firehouse,40.720989,-74.192892,6/10/2018
,16,15,1,19,18,24,0.039,36,17,0.6,0,24,0.3,3,24,2018,06,13,Newark Firehouse,40.720989,-74.192892,6/13/2018
,12,11,1,21,20,24,0.044,41,17,0.5,0,24,0.4,5,24,2018,06,16,Newark Firehouse,40.720989,-74.192892,6/16/2018
,11,10,1,12,11,24,0.041,38,17,0.1,0,24,0.3,3,24,2018,06,19,Newark Firehouse,40.720989,-74.192892,6/19/2018
,14,13,1,22,21,24,0.035,32,17,0.6,0,24,0.3,3,24,2018,06,22,Newark Firehouse,40.720989,-74.192892,6/22/2018
,7,6,1,12,11,24,0.037,34,17,0.1,0,23,0.2,2,24,2018,06,25,Newark Firehouse,40.720989,-74.192892,6/25/2018
,12,11,1,29,27,24,0.047,44,17,0.1,0,24,0.3,3,24,2018,06,28,Newark Firehouse,40.720989,-74.192892,6/28/2018
