D-AQI,DMean PM10,PM10 AQI,PM-WEIGHT,DMax NO2,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 AQI,SO2-WEIGHT,DMax CO,CO AQI,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
,7,6,1,20.6,19,24,0.034,31,17,0.1,0,24,0.4,5,24,2020,03,22,Los Angeles-North Main Street,34.06659,-118.22688,3/22/2020
,21,19,1,12.5,11,24,0.049,45,17,0.3,0,24,0.2,2,24,2020,07,02,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
,21,19,1,12.5,11,24,0.049,45,17,0.3,0,24,0.2,2,24,2020,07,02,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
,21,19,1,11.6,10,24,0.049,45,17,0.3,0,24,0.2,2,24,2020,07,02,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
,21,19,1,11.6,10,24,0.049,45,17,0.3,0,24,0.2,2,24,2020,07,02,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
,34,31,1,23.1,22,24,0.051,47,17,0.4,0,24,0.3,3,24,2020,07,08,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
,34,31,1,23.1,22,24,0.051,47,17,0.4,0,24,0.3,3,24,2020,07,08,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
,34,31,1,21.6,20,24,0.051,47,17,0.4,0,24,0.3,3,24,2020,07,08,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
,34,31,1,21.6,20,24,0.051,47,17,0.4,0,24,0.3,3,24,2020,07,08,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
,27,25,1,17,16,24,0.046,43,17,1,1,24,0.2,2,24,2020,07,14,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
,27,25,1,16.8,15,24,0.046,43,17,1,1,24,0.2,2,24,2020,07,14,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
,19,18,1,19.2,18,24,0.042,39,17,0.8,0,24,0.3,3,24,2020,07,20,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
,19,18,1,18.7,17,24,0.042,39,17,0.8,0,24,0.3,3,24,2020,07,20,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
,17,16,1,13.5,12,24,0.045,42,17,0.2,0,24,0.3,3,24,2020,07,26,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
,17,16,1,12.7,11,24,0.045,42,17,0.2,0,24,0.3,3,24,2020,07,26,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
,34,31,1,45.8,42,24,0.054,50,17,1.2,1,24,0.4,5,2,2020,08,01,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
,34,31,1,42.7,40,24,0.054,50,17,1.2,1,24,0.4,5,2,2020,08,01,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
,23,21,1,23.7,22,24,0.048,44,17,0.6,0,24,0.3,3,24,2020,08,07,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
,23,21,1,20.7,19,24,0.048,44,17,0.6,0,24,0.3,3,24,2020,08,07,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
,32,30,1,43.3,41,24,0.071,101,17,1.4,1,24,0.9,10,24,2020,08,15,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
,32,30,1,40.5,38,24,0.071,101,17,1.4,1,24,0.9,10,24,2020,08,15,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
,32,30,1,34.2,32,24,0.065,84,17,1.1,1,24,0.7,8,24,2020,08,19,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
,32,30,1,31.5,29,24,0.065,84,17,1.1,1,24,0.7,8,24,2020,08,19,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
,22,20,1,25.5,24,24,0.037,34,17,0.5,0,24,0.7,8,24,2020,08,25,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
,22,20,1,23.1,22,24,0.037,34,17,0.5,0,24,0.7,8,24,2020,08,25,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
,15,14,1,15.8,14,24,0.051,47,17,0.2,0,24,0.4,5,24,2020,08,31,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
,15,14,1,15.1,14,24,0.051,47,17,0.2,0,24,0.4,5,24,2020,08,31,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
,33,31,1,44.6,42,24,0.118,214,17,0.9,0,24,1.3,15,24,2020,09,06,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
,33,31,1,39.5,37,24,0.118,214,17,0.9,0,24,1.3,15,24,2020,09,06,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
,83,65,1,41.6,39,24,0.045,42,17,1,1,24,1.4,16,24,2020,09,12,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
,83,65,1,36.4,34,24,0.045,42,17,1,1,24,1.4,16,24,2020,09,12,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
,53,49,1,51.1,48,23,0.076,119,17,1.5,1,24,1.1,13,24,2020,09,18,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
,53,49,1,51.7,48,23,0.076,119,17,1.5,1,24,1.1,13,24,2020,09,18,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
,37,34,1,47.5,44,24,0.067,90,17,1,1,20,0.8,9,24,2020,09,24,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
,37,34,1,42.8,40,24,0.067,90,17,1,1,20,0.8,9,24,2020,09,24,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
,43,40,1,47.4,44,24,0.069,97,17,0.6,0,18,0.8,9,24,2020,09,30,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
,43,40,1,43.6,41,24,0.069,97,17,0.6,0,18,0.8,9,24,2020,09,30,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
,54,50,1,45.3,42,24,0.074,112,17,0.7,0,24,1.2,14,24,2020,10,06,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
,54,50,1,41.8,39,24,0.074,112,17,0.7,0,24,1.2,14,24,2020,10,06,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
,32,30,1,41.6,39,24,0.064,80,17,0.4,0,24,0.8,9,24,2020,10,12,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
,32,30,1,36.8,34,24,0.064,80,17,0.4,0,24,0.8,9,24,2020,10,12,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
,37,34,1,22.7,21,24,0.06,67,17,0.6,0,24,0.6,7,24,2020,10,18,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
,37,34,1,18.1,17,24,0.06,67,17,0.6,0,24,0.6,7,24,2020,10,18,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
,54,50,1,41.2,39,24,0.062,74,17,0.7,0,24,0.9,10,24,2020,10,28,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
,54,50,1,40.3,38,24,0.062,74,17,0.7,0,24,0.9,10,24,2020,10,28,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
,47,44,1,54.2,51,24,0.051,47,17,0.8,0,24,1.2,14,24,2020,10,30,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
,47,44,1,49.5,46,24,0.051,47,17,0.8,0,24,1.2,14,24,2020,10,30,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
,43,40,1,54.7,51,20,0.025,23,13,0.7,0,24,1.3,15,17,2020,11,05,Los Angeles-North Main Street,34.06659,-118.22688,11/5/2020
,31,29,1,38.9,36,24,0.036,33,17,0.6,0,24,0.8,9,24,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
,31,29,1,38.9,36,24,0.036,33,17,0.6,0,24,0.8,9,24,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
,31,29,1,36.3,34,24,0.036,33,17,0.6,0,24,0.8,9,24,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
,31,29,1,36.3,34,24,0.036,33,17,0.6,0,24,0.8,9,24,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
,41,38,1,47.9,44,24,0.037,34,17,1.6,1,24,1,11,24,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
,41,38,1,47.9,44,24,0.037,34,17,1.6,1,24,1.1,13,24,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
,41,38,1,43.1,41,24,0.037,34,17,1.6,1,24,1,11,24,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
,41,38,1,43.1,41,24,0.037,34,17,1.6,1,24,1.1,13,24,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
,41,38,1,36.2,34,24,0.032,30,17,0.3,0,24,1.1,13,24,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
,41,38,1,36.2,34,24,0.032,30,17,0.3,0,24,1,11,24,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
,41,38,1,31.7,29,24,0.032,30,17,0.3,0,24,1.1,13,24,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
,41,38,1,31.7,29,24,0.032,30,17,0.3,0,24,1,11,24,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
,26,24,1,37,35,24,0.042,39,17,0.5,0,24,1.1,13,24,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
,26,24,1,37,35,24,0.042,39,17,0.5,0,24,1,11,24,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
,26,24,1,36.4,34,24,0.042,39,17,0.5,0,24,1.1,13,24,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
,26,24,1,36.4,34,24,0.042,39,17,0.5,0,24,1,11,24,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
,42,39,1,54.6,51,24,0.025,23,17,1.6,1,24,1.5,17,24,2020,12,05,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
,42,39,1,54.6,51,24,0.025,23,17,1.6,1,24,1.2,14,2,2020,12,05,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
,42,39,1,52.2,49,24,0.025,23,17,1.6,1,24,1.5,17,24,2020,12,05,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
,42,39,1,52.2,49,24,0.025,23,17,1.6,1,24,1.2,14,2,2020,12,05,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
,35,32,1,33.4,31,19,0.037,34,13,0.3,0,24,0.7,8,16,2020,12,11,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
,35,32,1,29.5,27,19,0.037,34,13,0.3,0,24,0.7,8,16,2020,12,11,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
,32,30,1,43.7,41,24,0.026,24,17,0.8,0,24,1.2,14,24,2020,12,17,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
,32,30,1,41.3,39,24,0.026,24,17,0.8,0,24,1.2,14,24,2020,12,17,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
,48,44,1,53.3,50,24,0.016,15,17,0.5,0,20,1,11,24,2020,12,23,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
,48,44,1,48.5,45,24,0.016,15,17,0.5,0,20,1,11,24,2020,12,23,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
,15,14,1,37.9,35,24,0.029,27,17,0.4,0,23,0.7,8,24,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
,15,14,1,37.9,35,24,0.029,27,17,0.4,0,23,0.7,8,24,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
,15,14,1,35.1,33,24,0.029,27,17,0.4,0,23,0.7,8,24,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
,15,14,1,35.1,33,24,0.029,27,17,0.4,0,23,0.7,8,24,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
,26,24,1,34.3,32,24,0.036,33,17,1.3,1,24,1.2,14,24,2020,01,04,LAX Hastings,33.95507,-118.43049,1/4/2020
,14,13,1,31.5,29,24,0.022,20,17,1.8,1,24,0.6,7,24,2020,01,10,LAX Hastings,33.95507,-118.43049,1/10/2020
,27,25,1,41.2,39,24,0.036,33,17,0.9,0,24,1.1,13,24,2020,01,16,LAX Hastings,33.95507,-118.43049,1/16/2020
,19,18,1,31.9,29,24,0.033,31,17,1.3,1,24,0.6,7,24,2020,01,22,LAX Hastings,33.95507,-118.43049,1/22/2020
,15,14,1,47.3,44,24,0.038,35,17,4.1,6,24,0.3,3,24,2020,01,28,LAX Hastings,33.95507,-118.43049,1/28/2020
,18,17,1,10.9,9,24,0.038,35,17,0.4,0,24,0.2,2,24,2020,02,03,LAX Hastings,33.95507,-118.43049,2/3/2020
,14,13,1,18.4,17,24,0.035,32,17,0.8,0,24,0.3,3,24,2020,02,09,LAX Hastings,33.95507,-118.43049,2/9/2020
,28,26,1,38.6,36,24,0.045,42,17,2.2,3,24,0.9,10,24,2020,02,15,LAX Hastings,33.95507,-118.43049,2/15/2020
,24,22,1,42.4,40,24,0.047,44,17,1.8,1,24,0.7,8,24,2020,02,21,LAX Hastings,33.95507,-118.43049,2/21/2020
,21,19,1,38.7,36,24,0.04,37,17,0.6,0,24,0.6,7,24,2020,02,27,LAX Hastings,33.95507,-118.43049,2/27/2020
,26,24,1,23.5,22,24,0.036,33,17,1,1,24,0.3,3,24,2020,03,04,LAX Hastings,33.95507,-118.43049,3/4/2020
,42,39,1,4.8,4,24,0.028,26,24,0.4,0,24,0.1,1,24,2020,07,02,LAX Hastings,33.95507,-118.43049,7/2/2020
,20,19,1,14.2,13,24,0.034,31,17,0.5,0,24,0.2,2,24,2020,07,08,LAX Hastings,33.95507,-118.43049,7/8/2020
,16,15,1,7,7,20,0.034,31,14,0.3,0,20,0.1,1,17,2020,07,14,LAX Hastings,33.95507,-118.43049,7/14/2020
,11,10,1,8.5,8,24,0.031,29,17,0.8,0,24,0.1,1,24,2020,07,20,LAX Hastings,33.95507,-118.43049,7/20/2020
,11,10,1,9.2,8,24,0.03,28,17,0.4,0,24,0.1,1,24,2020,07,26,LAX Hastings,33.95507,-118.43049,7/26/2020
,19,18,1,19.8,18,24,0.031,29,17,1,1,24,0.1,1,24,2020,08,01,LAX Hastings,33.95507,-118.43049,8/1/2020
,14,13,1,12.2,11,24,0.034,31,17,0.6,0,24,0.1,1,24,2020,08,07,LAX Hastings,33.95507,-118.43049,8/7/2020
,20,19,1,22.9,21,24,0.029,27,17,0.6,0,24,0.3,3,24,2020,08,19,LAX Hastings,33.95507,-118.43049,8/19/2020
,25,23,1,14.5,13,24,0.034,31,17,1.2,1,24,0.2,2,24,2020,08,27,LAX Hastings,33.95507,-118.43049,8/27/2020
,6,6,1,3.6,3,24,0.039,36,17,0.1,0,24,0.1,1,24,2020,08,31,LAX Hastings,33.95507,-118.43049,8/31/2020
,43,40,1,31.4,29,24,0.074,112,17,2.5,3,24,0.6,7,24,2020,09,06,LAX Hastings,33.95507,-118.43049,9/6/2020
,55,51,1,34.6,32,24,0.032,30,17,0.8,0,24,1,11,24,2020,09,12,LAX Hastings,33.95507,-118.43049,9/12/2020
,38,35,1,30.7,28,24,0.046,43,17,1.7,1,24,0.5,6,24,2020,09,18,LAX Hastings,33.95507,-118.43049,9/18/2020
,12,11,1,35.4,33,24,0.04,37,17,1.6,1,24,0.4,5,24,2020,09,24,LAX Hastings,33.95507,-118.43049,9/24/2020
,33,31,1,43.6,41,24,0.048,44,17,1,1,24,0.8,9,24,2020,09,30,LAX Hastings,33.95507,-118.43049,9/30/2020
,30,28,1,16.6,15,22,0.054,50,17,0.4,0,22,0.4,5,24,2020,10,06,LAX Hastings,33.95507,-118.43049,10/6/2020
,21,19,1,30.1,28,24,0.043,40,17,0.6,0,24,0.4,5,24,2020,10,12,LAX Hastings,33.95507,-118.43049,10/12/2020
,25,23,1,29.3,27,24,0.044,41,17,0.5,0,24,0.4,5,24,2020,10,18,LAX Hastings,33.95507,-118.43049,10/18/2020
,14,13,1,8.2,8,24,0.032,30,17,0.1,0,24,0.2,2,24,2020,10,24,LAX Hastings,33.95507,-118.43049,10/24/2020
,41,38,1,57.8,54,24,0.041,38,17,1.2,1,24,1.2,14,24,2020,10,30,LAX Hastings,33.95507,-118.43049,10/30/2020
,23,21,1,39.7,37,24,0.035,32,17,1.5,1,24,0.7,8,24,2020,11,11,LAX Hastings,33.95507,-118.43049,11/11/2020
,17,16,1,50.3,47,21,0.039,36,15,0.8,0,21,0.8,9,18,2020,11,17,LAX Hastings,33.95507,-118.43049,11/17/2020
,27,25,1,39,37,24,0.027,25,17,1.2,1,24,0.7,8,24,2020,12,05,LAX Hastings,33.95507,-118.43049,12/5/2020
,26,24,1,30.7,28,21,0.037,34,18,0.4,0,21,0.6,7,18,2020,12,11,LAX Hastings,33.95507,-118.43049,12/11/2020
,27,25,1,50.9,47,22,0.031,29,17,3,4,22,1.1,13,24,2020,12,17,LAX Hastings,33.95507,-118.43049,12/17/2020
,39,36,1,45.1,42,24,0.022,20,17,2.1,3,24,0.7,8,24,2020,12,23,LAX Hastings,33.95507,-118.43049,12/23/2020
,8,7,1,28.9,26,24,0.03,28,17,1.4,1,24,0.4,5,24,2020,12,29,LAX Hastings,33.95507,-118.43049,12/29/2020
