Day-Result,D-AQI,PM10 AQI,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI,DMean PM10,PM-WEIGHT,DMax NO2,NO2-WEIGHT,DMax Ozone,OZONE-WEIGHT,DMax SO2,SO2-WEIGHT,DMax CO,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
Good,47,6,39,47,0,5,6,1,41.2,24,0.051,17,0.3,24,0.4,24,2018,4,26,QUEENS COLLEGE 2,40.73614,-73.82153,4/26/2018
Moderate Pollution,101,6,36,101,6,5,7,1,38.1,24,0.071,8,4.6,24,0.4,24,2018,5,2,QUEENS COLLEGE 2,40.73614,-73.82153,5/2/2018
Good,49,11,27,49,0,2,12,1,29.6,24,0.053,17,0.4,22,0.2,24,2018,5,8,QUEENS COLLEGE 2,40.73614,-73.82153,5/8/2018
Good,32,9,22,32,0,3,10,1,23.2,24,0.035,17,0.1,22,0.3,24,2018,5,14,QUEENS COLLEGE 2,40.73614,-73.82153,5/14/2018
Good,35,11,20,35,0,3,12,1,21.1,24,0.038,17,0.6,24,0.3,24,2018,5,20,QUEENS COLLEGE 2,40.73614,-73.82153,5/20/2018
Moderate Pollution,90,25,34,90,0,5,27,1,36.6,24,0.067,17,0.9,24,0.4,24,2018,5,26,QUEENS COLLEGE 2,40.73614,-73.82153,5/26/2018
Good,50,15,33,50,0,5,16,1,35,24,0.054,17,0.4,24,0.4,24,2018,6,2,QUEENS COLLEGE 2,40.73614,-73.82153,6/2/2018
Good,27,7,18,27,0,2,8,1,19.7,24,0.029,17,0.6,24,0.2,24,2018,6,7,QUEENS COLLEGE 2,40.73614,-73.82153,6/7/2018
Good,33,14,25,33,0,3,15,1,27.7,24,0.036,17,0.3,24,0.3,24,2018,6,13,QUEENS COLLEGE 2,40.73614,-73.82153,6/13/2018
Good,35,8,13,35,1,2,9,1,14.2,19,0.038,17,1.2,22,0.2,24,2018,6,25,QUEENS COLLEGE 2,40.73614,-73.82153,6/25/2018
Moderate Pollution,133,26,58,133,1,5,28,1,61.1,24,0.08,17,1.2,24,0.4,24,2018,7,1,QUEENS COLLEGE 2,40.73614,-73.82153,7/1/2018
Good,36,6,16,36,0,1,7,1,17.1,24,0.039,17,0.7,24,0.1,24,2018,7,7,QUEENS COLLEGE 2,40.73614,-73.82153,7/7/2018
Good,44,18,25,44,1,3,19,1,26.4,24,0.047,17,1,24,0.3,24,2018,7,13,QUEENS COLLEGE 2,40.73614,-73.82153,7/13/2018
Good,49,10,19,49,1,2,11,1,20.6,24,0.053,17,1.1,24,0.2,24,2018,7,19,QUEENS COLLEGE 2,40.73614,-73.82153,7/19/2018
Good,23,13,8,23,0,1,14,1,8.9,24,0.025,17,0.1,24,0.1,24,2018,7,25,QUEENS COLLEGE 2,40.73614,-73.82153,7/25/2018
Moderate Pollution,101,27,35,101,0,5,29,1,37.4,24,0.071,17,0.8,24,0.4,24,2018,8,6,QUEENS COLLEGE 2,40.73614,-73.82153,8/6/2018
Good,44,11,10,44,0,3,12,1,11.8,24,0.048,17,0,24,0.3,24,2018,8,12,QUEENS COLLEGE 2,40.73614,-73.82153,8/12/2018
Good,44,13,17,44,0,3,14,1,18.9,24,0.047,17,0.3,24,0.3,24,2018,8,18,QUEENS COLLEGE 2,40.73614,-73.82153,8/18/2018
Good,47,16,16,47,0,3,17,1,17.9,24,0.051,17,0.7,24,0.3,24,2018,9,5,QUEENS COLLEGE 2,40.73614,-73.82153,9/5/2018
Good,25,10,25,9,0,6,11,1,26.1,24,0.01,17,0.3,24,0.5,24,2018,9,11,QUEENS COLLEGE 2,40.73614,-73.82153,9/11/2018
Good,25,12,22,25,0,3,13,1,23.6,24,0.027,17,0.5,24,0.3,24,2018,9,17,QUEENS COLLEGE 2,40.73614,-73.82153,9/17/2018
Good,21,7,8,21,0,2,8,1,9.4,24,0.023,17,0,24,0.2,24,2018,9,23,QUEENS COLLEGE 2,40.73614,-73.82153,9/23/2018
Good,34,11,24,34,0,7,12,1,25.2,24,0.037,17,0.7,24,0.6,24,2018,9,29,QUEENS COLLEGE 2,40.73614,-73.82153,9/29/2018
Good,26,12,12,26,0,5,13,1,13.5,23,0.028,17,0.1,24,0.4,18,2018,10,5,QUEENS COLLEGE 2,40.73614,-73.82153,10/5/2018
Good,27,12,27,17,0,3,13,1,29.2,24,0.018,17,0.4,24,0.3,24,2018,10,11,QUEENS COLLEGE 2,40.73614,-73.82153,10/11/2018
Good,26,8,26,26,4,3,9,1,28.5,24,0.028,17,3,24,0.3,24,2018,10,17,QUEENS COLLEGE 2,40.73614,-73.82153,10/17/2018
Good,30,10,30,27,1,5,11,1,32.6,20,0.029,17,1.8,24,0.4,24,2018,10,23,QUEENS COLLEGE 2,40.73614,-73.82153,10/23/2018
Good,21,6,20,21,3,3,6,1,21.6,24,0.023,17,2.2,21,0.3,24,2018,10,29,QUEENS COLLEGE 2,40.73614,-73.82153,10/29/2018
Good,27,4,18,27,0,2,4,1,19.6,18,0.029,17,0.5,24,0.2,24,2018,11,10,QUEENS COLLEGE 2,40.73614,-73.82153,11/10/2018
Good,29,4,10,29,3,2,4,1,11.7,24,0.031,17,2.5,24,0.2,24,2018,11,22,QUEENS COLLEGE 2,40.73614,-73.82153,11/22/2018
Good,24,2,16,24,4,3,2,1,17.2,24,0.026,17,3,24,0.3,12,2018,12,4,QUEENS COLLEGE 2,40.73614,-73.82153,12/4/2018
Good,30,10,30,25,1,5,11,1,32.4,24,0.027,17,1.3,21,0.4,17,2018,12,10,QUEENS COLLEGE 2,40.73614,-73.82153,12/10/2018
Good,23,5,14,23,0,3,5,1,15.9,24,0.025,17,0.2,24,0.3,24,2018,12,16,QUEENS COLLEGE 2,40.73614,-73.82153,12/16/2018
Good,24,8,18,24,0,2,9,1,19.3,24,0.026,17,0.6,24,0.2,24,2018,12,22,QUEENS COLLEGE 2,40.73614,-73.82153,12/22/2018
Good,33,8,33,24,0,5,9,1,35.6,20,0.026,17,0.4,22,0.4,24,2018,12,28,QUEENS COLLEGE 2,40.73614,-73.82153,12/28/2018
Good,33,4,33,24,0,3,4,1,35.5,24,0.026,17,0.4,24,0.3,18,2020,1,1,Newark Firehouse,40.720989,-74.192892,1/1/2020
Good,25,11,25,25,0,8,12,1,27.4,24,0.027,17,0.6,24,0.7,24,2020,1,4,Newark Firehouse,40.720989,-74.192892,1/4/2020
Good,38,17,38,10,0,6,18,1,40,24,0.011,17,0.8,24,0.5,24,2020,1,7,Newark Firehouse,40.720989,-74.192892,1/7/2020
Good,31,13,31,17,0,5,14,1,33,24,0.018,17,0.5,24,0.4,24,2020,1,10,Newark Firehouse,40.720989,-74.192892,1/10/2020
Good,34,23,34,2,0,10,25,1,36.1,20,0.002,17,0.5,23,0.9,16,2020,1,13,Newark Firehouse,40.720989,-74.192892,1/13/2020
Good,29,9,27,29,0,10,10,1,29.3,24,0.031,17,0.2,24,0.9,24,2020,1,16,Newark Firehouse,40.720989,-74.192892,1/16/2020
Good,31,6,22,31,0,3,7,1,23.2,21,0.033,17,0.2,24,0.3,24,2020,1,19,Newark Firehouse,40.720989,-74.192892,1/19/2020
Good,37,11,37,21,0,6,12,1,39.9,24,0.023,17,0.6,24,0.5,24,2020,1,25,Newark Firehouse,40.720989,-74.192892,1/25/2020
Good,32,3,14,32,0,3,3,1,15.5,24,0.035,17,0,24,0.3,24,2020,1,28,Newark Firehouse,40.720989,-74.192892,1/28/2020
Good,48,19,48,15,1,9,20,1,51.5,24,0.016,17,1.3,24,0.8,24,2020,1,31,Newark Firehouse,40.720989,-74.192892,1/31/2020
Moderate Pollution,51,16,51,25,1,13,17,1,54.6,24,0.027,17,1.1,23,1.1,24,2020,2,3,Newark Firehouse,40.720989,-74.192892,2/3/2020
Good,34,9,34,6,0,6,10,1,36,24,0.007,17,0.4,24,0.5,24,2020,2,6,Newark Firehouse,40.720989,-74.192892,2/6/2020
Good,34,15,34,22,0,7,16,1,36.7,21,0.024,17,0.9,24,0.6,24,2020,2,9,Newark Firehouse,40.720989,-74.192892,2/9/2020
Good,30,9,26,30,0,3,10,1,28,24,0.032,17,0.4,24,0.3,24,2020,2,12,Newark Firehouse,40.720989,-74.192892,2/12/2020
Good,25,9,25,23,0,3,10,1,27.9,24,0.025,17,0.3,24,0.3,24,2020,2,15,Newark Firehouse,40.720989,-74.192892,2/15/2020
Good,34,8,34,34,0,3,9,1,36,24,0.037,17,0.3,24,0.3,24,2020,2,21,Newark Firehouse,40.720989,-74.192892,2/21/2020
Good,50,30,50,22,1,7,32,1,53.7,24,0.024,17,1,23,0.6,24,2020,2,24,Newark Firehouse,40.720989,-74.192892,2/24/2020
Good,35,4,16,35,0,3,4,1,17,24,0.038,17,0.2,24,0.3,24,2020,2,27,Newark Firehouse,40.720989,-74.192892,2/27/2020
Good,41,6,41,38,0,5,7,1,43.8,21,0.041,17,0.4,24,0.4,24,2020,3,1,Newark Firehouse,40.720989,-74.192892,3/1/2020
Good,36,5,14,36,0,3,5,1,15,24,0.039,17,0.3,21,0.3,24,2020,3,4,Newark Firehouse,40.720989,-74.192892,3/4/2020
Good,37,5,12,37,0,3,5,1,13.5,24,0.04,17,0,24,0.3,24,2020,3,7,Newark Firehouse,40.720989,-74.192892,3/7/2020
Good,36,16,36,31,0,3,17,1,38.2,24,0.034,17,0.4,24,0.3,24,2020,3,10,Newark Firehouse,40.720989,-74.192892,3/10/2020
Good,31,12,17,31,0,3,13,1,18.6,24,0.034,17,0.4,23,0.3,24,2020,3,16,Newark Firehouse,40.720989,-74.192892,3/16/2020
Good,39,19,39,39,0,6,21,1,41.3,21,0.042,17,0.4,24,0.5,24,2020,7,5,Newark Firehouse,40.720989,-74.192892,7/5/2020
Good,41,16,41,28,0,6,17,1,43.4,24,0.03,17,0.1,24,0.5,24,2020,7,8,Newark Firehouse,40.720989,-74.192892,7/8/2020
Good,37,11,18,37,0,3,12,1,19.6,24,0.04,17,0,24,0.3,24,2020,7,11,Newark Firehouse,40.720989,-74.192892,7/11/2020
Good,30,8,10,30,0,2,9,1,11.9,24,0.032,17,0,24,0.2,24,2020,7,14,Newark Firehouse,40.720989,-74.192892,7/14/2020
Good,36,15,25,36,0,5,16,1,27.3,24,0.039,17,0,24,0.4,24,2020,7,17,Newark Firehouse,40.720989,-74.192892,7/17/2020
Good,50,15,15,50,0,3,16,1,16.1,24,0.054,17,0.1,23,0.3,24,2020,7,20,Newark Firehouse,40.720989,-74.192892,7/20/2020
Good,46,11,10,46,0,2,12,1,11,24,0.05,17,0,24,0.2,24,2020,7,23,Newark Firehouse,40.720989,-74.192892,7/23/2020
Moderate Pollution,54,13,17,54,0,3,14,1,18.3,21,0.056,17,0.2,24,0.3,24,2020,7,26,Newark Firehouse,40.720989,-74.192892,7/26/2020
Moderate Pollution,74,15,24,74,0,3,16,1,25.4,24,0.062,17,0.4,24,0.3,24,2020,7,29,Newark Firehouse,40.720989,-74.192892,7/29/2020
Moderate Pollution,71,12,29,71,0,6,13,1,31.9,24,0.061,17,0.4,24,0.5,24,2020,8,1,Newark Firehouse,40.720989,-74.192892,8/1/2020
Good,25,17,22,25,0,2,18,1,23,24,0.027,17,0,24,0.2,24,2020,8,4,Newark Firehouse,40.720989,-74.192892,8/4/2020
Good,46,17,31,46,0,6,18,1,33,24,0.05,17,0.3,24,0.5,24,2020,8,7,Newark Firehouse,40.720989,-74.192892,8/7/2020
Moderate Pollution,84,21,15,84,0,3,23,1,16.1,24,0.065,17,0.2,23,0.3,21,2020,8,10,Newark Firehouse,40.720989,-74.192892,8/10/2020
Good,32,17,24,32,0,5,18,1,25.1,21,0.035,17,0.1,24,0.4,24,2020,8,13,Newark Firehouse,40.720989,-74.192892,8/13/2020
Good,19,9,4,19,0,2,10,1,4.8,21,0.02,17,0.2,24,0.2,24,2020,8,16,Newark Firehouse,40.720989,-74.192892,8/16/2020
Good,38,14,38,28,0,6,15,1,40.8,24,0.03,17,0.5,24,0.5,24,2020,8,19,Newark Firehouse,40.720989,-74.192892,8/19/2020
Good,44,11,11,44,0,3,12,1,12.1,24,0.047,17,0,24,0.3,24,2020,8,22,Newark Firehouse,40.720989,-74.192892,8/22/2020
Good,50,12,19,50,0,2,13,1,20,24,0.054,17,0.5,24,0.2,24,2020,8,25,Newark Firehouse,40.720989,-74.192892,8/25/2020
Good,39,11,21,39,0,2,12,1,22.1,24,0.042,17,0.2,24,0.2,24,2020,8,28,Newark Firehouse,40.720989,-74.192892,8/28/2020
Good,44,11,21,44,0,3,12,1,22.5,24,0.047,17,0.2,24,0.3,24,2020,9,3,Newark Firehouse,40.720989,-74.192892,9/3/2020
Good,48,11,12,48,0,3,12,1,13.9,21,0.052,17,0.5,24,0.3,24,2020,9,6,Newark Firehouse,40.720989,-74.192892,9/6/2020
Good,25,15,25,20,0,3,16,1,26.7,24,0.022,17,0.8,24,0.3,24,2020,9,9,Newark Firehouse,40.720989,-74.192892,9/9/2020
Good,26,9,12,26,0,2,10,1,13.4,24,0.028,17,0.2,24,0.2,24,2020,9,12,Newark Firehouse,40.720989,-74.192892,9/12/2020
Good,29,9,29,18,0,3,10,1,31.7,24,0.019,17,0.4,24,0.3,24,2020,9,15,Newark Firehouse,40.720989,-74.192892,9/15/2020
Good,27,10,14,27,0,6,11,1,15.1,24,0.029,17,0,24,0.5,11,2020,9,18,Newark Firehouse,40.720989,-74.192892,9/18/2020
Good,29,7,29,29,0,5,8,1,31.7,24,0.031,17,0.2,23,0.4,24,2020,9,21,Newark Firehouse,40.720989,-74.192892,9/21/2020
Good,42,21,42,37,0,8,23,1,44.3,24,0.04,17,0.4,24,0.7,24,2020,9,24,Newark Firehouse,40.720989,-74.192892,9/24/2020
Good,31,8,16,31,0,3,9,1,17.9,21,0.033,17,0.3,24,0.3,24,2020,9,27,Newark Firehouse,40.720989,-74.192892,9/27/2020
Good,29,6,16,29,0,2,7,1,17,24,0.031,17,0.2,24,0.2,24,2020,9,30,Newark Firehouse,40.720989,-74.192892,9/30/2020
Good,29,6,25,29,0,6,7,1,27.2,24,0.031,17,0,24,0.5,24,2020,10,3,Newark Firehouse,40.720989,-74.192892,10/3/2020
Good,39,12,29,39,0,7,13,1,31.4,24,0.042,17,0.4,24,0.6,24,2020,10,6,Newark Firehouse,40.720989,-74.192892,10/6/2020
Good,33,15,33,31,4,6,16,1,35.5,24,0.034,17,3.6,24,0.5,24,2020,10,9,Newark Firehouse,40.720989,-74.192892,10/9/2020
Good,19,4,12,19,0,3,4,1,13.2,24,0.021,17,0.1,23,0.3,24,2020,10,12,Newark Firehouse,40.720989,-74.192892,10/12/2020
Good,37,14,33,37,0,6,15,1,35.3,24,0.04,17,0.3,24,0.5,24,2020,10,15,Newark Firehouse,40.720989,-74.192892,10/15/2020
Good,30,12,30,26,0,19,13,1,32.2,21,0.028,17,0.6,24,1.7,24,2020,10,18,Newark Firehouse,40.720989,-74.192892,10/18/2020
Good,31,12,31,8,0,6,13,1,33.5,24,0.009,17,0.6,24,0.5,24,2020,10,21,Newark Firehouse,40.720989,-74.192892,10/21/2020
Good,18,6,15,18,0,2,7,1,16.1,24,0.019,17,0,24,0.2,24,2020,10,24,Newark Firehouse,40.720989,-74.192892,10/24/2020
Good,22,6,22,16,0,7,6,1,23.2,24,0.017,17,0.4,24,0.6,24,2020,10,27,Newark Firehouse,40.720989,-74.192892,10/27/2020
Good,21,3,21,17,0,5,3,1,22.3,24,0.018,17,0,24,0.4,24,2020,10,30,Newark Firehouse,40.720989,-74.192892,10/30/2020
Good,31,5,30,31,0,3,5,1,32.2,24,0.033,17,0.3,23,0.3,24,2020,11,2,Newark Firehouse,40.720989,-74.192892,11/2/2020
Good,45,19,45,30,1,10,20,1,48.3,24,0.032,17,1.4,24,0.9,24,2020,11,5,Newark Firehouse,40.720989,-74.192892,11/5/2020
Moderate Pollution,57,34,57,22,3,22,37,1,60.9,21,0.024,17,2.4,24,1.9,24,2020,11,8,Newark Firehouse,40.720989,-74.192892,11/8/2020
Good,19,8,19,11,0,5,9,1,20.9,24,0.012,17,0.1,24,0.4,24,2020,11,11,Newark Firehouse,40.720989,-74.192892,11/11/2020
Good,35,7,35,30,0,13,8,1,37.6,24,0.032,17,0.9,24,1.1,24,2020,11,17,Newark Firehouse,40.720989,-74.192892,11/17/2020
Good,32,10,32,22,0,7,11,1,34.1,21,0.024,17,0.8,24,0.6,24,2020,11,29,Newark Firehouse,40.720989,-74.192892,11/29/2020
Good,19,6,15,19,0,2,6,1,16.8,24,0.021,17,0.1,24,0.2,24,2020,12,2,Newark Firehouse,40.720989,-74.192892,12/2/2020
Good,29,6,29,23,0,5,6,1,31.6,24,0.025,17,0.1,24,0.4,24,2020,12,5,Newark Firehouse,40.720989,-74.192892,12/5/2020
Good,20,4,20,19,0,5,4,1,21.4,24,0.02,17,0.2,23,0.4,24,2020,12,14,Newark Firehouse,40.720989,-74.192892,12/14/2020
Good,27,4,22,27,0,3,4,1,23.8,24,0.029,17,0.2,24,0.3,24,2020,12,17,Newark Firehouse,40.720989,-74.192892,12/17/2020
Good,19,8,11,19,1,3,9,1,12.8,24,0.021,17,1.5,24,0.3,24,2020,12,26,Newark Firehouse,40.720989,-74.192892,12/26/2020
Good,31,6,17,31,0,6,7,1,18,24,0.033,17,0.1,24,0.5,24,2020,12,29,Newark Firehouse,40.720989,-74.192892,12/29/2020
Good,28,11,28,25,0,7,12,1,30,24,0.027,17,0.6,24,0.6,24,2020,1,4,QUEENS COLLEGE 2,40.73614,-73.82153,1/4/2020
Good,41,14,41,12,3,6,15,1,43.6,21,0.013,17,2.4,24,0.5,24,2020,1,10,QUEENS COLLEGE 2,40.73614,-73.82153,1/10/2020
Moderate Pollution,58,24,58,10,4,9,26,1,61.9,24,0.011,17,3.5,18,0.8,24,2020,1,22,QUEENS COLLEGE 2,40.73614,-73.82153,1/22/2020
Good,31,3,15,31,3,2,3,1,16.8,24,0.034,17,2.2,24,0.2,24,2020,1,28,QUEENS COLLEGE 2,40.73614,-73.82153,1/28/2020
Good,45,14,45,20,3,6,15,1,48.6,24,0.022,17,2.6,24,0.5,24,2020,2,3,QUEENS COLLEGE 2,40.73614,-73.82153,2/3/2020
Good,30,9,25,30,0,3,10,1,26.2,24,0.032,17,0.7,24,0.3,24,2020,2,9,QUEENS COLLEGE 2,40.73614,-73.82153,2/9/2020
Good,26,6,24,26,1,3,7,1,25.7,24,0.028,17,1.2,24,0.3,24,2020,2,15,QUEENS COLLEGE 2,40.73614,-73.82153,2/15/2020
Good,31,6,29,31,1,2,7,1,31.2,24,0.033,17,1.1,24,0.2,24,2020,2,21,QUEENS COLLEGE 2,40.73614,-73.82153,2/21/2020
Good,33,3,23,33,0,2,3,1,24.6,24,0.036,17,0.3,24,0.2,24,2020,2,27,QUEENS COLLEGE 2,40.73614,-73.82153,2/27/2020
Good,35,6,17,35,0,3,6,1,18.1,24,0.038,17,0.9,24,0.3,24,2020,3,4,QUEENS COLLEGE 2,40.73614,-73.82153,3/4/2020
Good,39,10,22,39,0,2,11,1,23.7,24,0.042,14,0.3,22,0.2,3,2020,6,8,QUEENS COLLEGE 2,40.73614,-73.82153,6/8/2020
Good,34,6,8,34,0,2,6,1,8.5,24,0.037,17,0.3,24,0.2,24,2020,6,14,QUEENS COLLEGE 2,40.73614,-73.82153,6/14/2020
Good,44,13,27,44,0,3,14,1,29.3,24,0.047,17,0.5,24,0.3,24,2020,6,20,QUEENS COLLEGE 2,40.73614,-73.82153,6/20/2020
Moderate Pollution,87,16,27,87,0,3,17,1,29.6,24,0.066,17,0.7,24,0.3,24,2020,6,26,QUEENS COLLEGE 2,40.73614,-73.82153,6/26/2020
Moderate Pollution,58,17,25,58,3,3,18,1,27.8,24,0.057,17,2.3,24,0.3,24,2020,7,2,QUEENS COLLEGE 2,40.73614,-73.82153,7/2/2020
Good,31,15,11,31,0,2,16,1,12.3,24,0.033,17,0.2,24,0.2,24,2020,7,8,QUEENS COLLEGE 2,40.73614,-73.82153,7/8/2020
Good,34,8,11,34,0,2,9,1,12.7,24,0.037,17,0.4,24,0.2,24,2020,7,14,QUEENS COLLEGE 2,40.73614,-73.82153,7/14/2020
Moderate Pollution,74,12,15,74,0,2,13,1,16.1,24,0.062,17,0.5,24,0.2,24,2020,7,26,QUEENS COLLEGE 2,40.73614,-73.82153,7/26/2020
Moderate Pollution,74,13,26,74,0,6,14,1,28.1,24,0.062,17,0.5,24,0.5,24,2020,8,1,QUEENS COLLEGE 2,40.73614,-73.82153,8/1/2020
Moderate Pollution,64,15,23,64,0,8,16,1,24.5,24,0.059,17,0.4,24,0.7,24,2020,8,7,QUEENS COLLEGE 2,40.73614,-73.82153,8/7/2020
Good,38,14,28,38,0,3,15,1,30,24,0.041,17,0.6,21,0.3,18,2020,8,13,QUEENS COLLEGE 2,40.73614,-73.82153,8/13/2020
Good,37,12,20,37,0,3,13,1,21.8,24,0.04,14,0.6,21,0.3,18,2020,8,19,QUEENS COLLEGE 2,40.73614,-73.82153,8/19/2020
Moderate Pollution,64,18,22,64,0,3,19,1,23.7,24,0.059,17,0.9,22,0.3,24,2020,8,25,QUEENS COLLEGE 2,40.73614,-73.82153,8/25/2020
Good,28,5,13,28,0,2,5,1,14,24,0.03,17,0.4,24,0.2,24,2020,8,31,QUEENS COLLEGE 2,40.73614,-73.82153,8/31/2020
Moderate Pollution,67,13,14,67,0,3,14,1,15.8,24,0.06,17,0.8,24,0.3,24,2020,9,6,QUEENS COLLEGE 2,40.73614,-73.82153,9/6/2020
Good,29,9,9,29,3,2,10,1,10,24,0.031,17,2.2,24,0.2,24,2020,9,12,QUEENS COLLEGE 2,40.73614,-73.82153,9/12/2020
Good,29,12,18,29,0,3,13,1,19.1,24,0.031,17,0.2,24,0.3,24,2020,9,18,QUEENS COLLEGE 2,40.73614,-73.82153,9/18/2020
Good,45,34,45,34,0,9,37,1,48.9,24,0.037,17,0.8,24,0.8,24,2020,9,24,QUEENS COLLEGE 2,40.73614,-73.82153,9/24/2020
Good,40,13,27,40,1,5,14,1,29.5,24,0.043,17,1.3,22,0.4,24,2020,10,6,QUEENS COLLEGE 2,40.73614,-73.82153,10/6/2020
Good,28,4,6,28,0,2,4,1,6.6,24,0.03,17,0.2,24,0.2,24,2020,10,12,QUEENS COLLEGE 2,40.73614,-73.82153,10/12/2020
Good,31,14,23,31,0,18,15,1,24.7,24,0.034,17,0.8,24,1.6,24,2020,10,18,QUEENS COLLEGE 2,40.73614,-73.82153,10/18/2020
Good,19,9,10,19,0,2,10,1,11.3,24,0.02,17,0.1,24,0.2,24,2020,10,24,QUEENS COLLEGE 2,40.73614,-73.82153,10/24/2020
Good,19,3,19,19,0,3,3,1,20.5,24,0.021,17,0.5,24,0.3,24,2020,10,30,QUEENS COLLEGE 2,40.73614,-73.82153,10/30/2020
Good,23,9,23,15,0,2,10,1,24.6,24,0.016,17,0.3,24,0.2,24,2020,11,11,QUEENS COLLEGE 2,40.73614,-73.82153,11/11/2020
Good,34,6,34,29,10,3,6,1,36.5,24,0.031,17,7.7,19,0.3,17,2020,11,17,QUEENS COLLEGE 2,40.73614,-73.82153,11/17/2020
Good,25,6,24,25,0,2,7,1,25.7,24,0.027,17,0.4,24,0.2,24,2020,11,23,QUEENS COLLEGE 2,40.73614,-73.82153,11/23/2020
Good,31,9,31,19,1,5,10,1,33.4,24,0.021,13,1.4,24,0.4,24,2020,11,29,QUEENS COLLEGE 2,40.73614,-73.82153,11/29/2020
Good,32,6,32,21,0,5,6,1,34.2,24,0.023,17,0.7,24,0.4,24,2020,12,5,QUEENS COLLEGE 2,40.73614,-73.82153,12/5/2020
Good,45,21,45,20,1,11,23,1,48.5,22,0.022,17,1.3,22,1,24,2020,12,11,QUEENS COLLEGE 2,40.73614,-73.82153,12/11/2020
Good,24,4,18,24,0,2,4,1,19.9,24,0.026,17,0.8,24,0.2,24,2020,12,17,QUEENS COLLEGE 2,40.73614,-73.82153,12/17/2020
Good,31,9,31,19,1,3,10,1,33.3,24,0.021,17,1.4,23,0.3,24,2020,12,23,QUEENS COLLEGE 2,40.73614,-73.82153,12/23/2020
Good,30,6,22,30,1,5,6,1,23.4,24,0.032,17,1.4,21,0.4,24,2020,12,29,QUEENS COLLEGE 2,40.73614,-73.82153,12/29/2020
