Day-Result,D-AQI,PM10 AQI,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI,PM-WEIGHT,DMax NO2,NO2-WEIGHT,DMax Ozone,OZONE-WEIGHT,DMax SO2,SO2-WEIGHT,DMax CO,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
Good,32,18,32,0,2,3,1,19.1,24,0.035,17,0.3,22,0.2,24,2018,4,14,SEATTLE - BEACON HILL,47.568236,-122.308628,4/14/2018
Good,38,11,38,0,2,8,1,12.3,24,0.041,17,0.3,22,0.2,24,2018,4,17,SEATTLE - BEACON HILL,47.568236,-122.308628,4/17/2018
Good,40,19,40,1,3,9,1,20.5,24,0.043,17,1.1,22,0.3,24,2018,4,20,SEATTLE - BEACON HILL,47.568236,-122.308628,4/20/2018
Good,37,37,36,0,2,10,1,39.3,24,0.039,17,0.6,21,0.2,24,2018,4,23,SEATTLE - BEACON HILL,47.568236,-122.308628,4/23/2018
Good,40,26,40,1,3,21,1,28.1,24,0.043,17,1.3,24,0.3,24,2018,4,26,SEATTLE - BEACON HILL,47.568236,-122.308628,4/26/2018
Good,31,31,31,1,3,14,1,33.4,23,0.034,17,1.5,20,0.3,24,2018,5,2,SEATTLE - BEACON HILL,47.568236,-122.308628,5/2/2018
Good,27,22,27,1,3,10,1,23.6,22,0.029,17,1.8,22,0.3,24,2018,5,5,SEATTLE - BEACON HILL,47.568236,-122.308628,5/5/2018
Good,31,23,31,1,2,11,1,24.4,23,0.033,17,1.2,19,0.2,24,2018,5,8,SEATTLE - BEACON HILL,47.568236,-122.308628,5/8/2018
Good,29,29,29,0,2,10,1,31.2,22,0.031,17,0.7,22,0.2,24,2018,5,11,SEATTLE - BEACON HILL,47.568236,-122.308628,5/11/2018
Good,41,35,41,3,5,21,1,37.8,23,0.044,17,2.6,20,0.4,13,2018,5,14,SEATTLE - BEACON HILL,47.568236,-122.308628,5/14/2018
Good,30,10,30,0,2,7,1,11.8,24,0.032,17,0.5,24,0.2,24,2018,5,17,SEATTLE - BEACON HILL,47.568236,-122.308628,5/17/2018
Good,35,30,35,1,2,14,1,32.6,24,0.038,17,1.3,22,0.2,24,2018,5,23,SEATTLE - BEACON HILL,47.568236,-122.308628,5/23/2018
Good,34,22,34,0,2,10,1,23.8,23,0.037,17,0.4,22,0.2,24,2018,5,26,SEATTLE - BEACON HILL,47.568236,-122.308628,5/26/2018
Good,28,12,28,0,2,15,1,13.5,22,0.03,17,0.6,24,0.2,24,2018,5,29,SEATTLE - BEACON HILL,47.568236,-122.308628,5/29/2018
Good,34,15,34,0,2,5,1,16,23,0.037,17,0.7,20,0.2,24,2018,6,1,SEATTLE - BEACON HILL,47.568236,-122.308628,6/1/2018
Good,31,12,31,0,2,6,1,13.1,22,0.034,17,0.3,22,0.2,24,2018,6,4,SEATTLE - BEACON HILL,47.568236,-122.308628,6/4/2018
Good,41,7,41,0,2,9,1,7.6,23,0.044,17,0.8,22,0.2,24,2018,6,7,SEATTLE - BEACON HILL,47.568236,-122.308628,6/7/2018
Good,28,8,28,0,2,3,1,8.9,24,0.03,17,0.4,24,0.2,24,2018,6,10,SEATTLE - BEACON HILL,47.568236,-122.308628,6/10/2018
Good,24,15,24,0,2,4,1,16.4,24,0.026,17,0.5,22,0.2,24,2018,6,13,SEATTLE - BEACON HILL,47.568236,-122.308628,6/13/2018
Good,34,12,34,0,2,10,1,13,24,0.037,17,0.6,24,0.2,24,2018,6,16,SEATTLE - BEACON HILL,47.568236,-122.308628,6/16/2018
Good,34,34,26,1,2,17,1,36.3,24,0.028,17,1.4,20,0.2,24,2018,6,19,SEATTLE - BEACON HILL,47.568236,-122.308628,6/19/2018
Good,19,14,19,0,1,7,1,15,24,0.02,17,0.6,24,0.1,24,2018,6,22,SEATTLE - BEACON HILL,47.568236,-122.308628,6/22/2018
Good,28,20,28,1,1,6,1,21.8,20,0.03,17,1.3,19,0.1,24,2018,6,25,SEATTLE - BEACON HILL,47.568236,-122.308628,6/25/2018
Good,22,11,22,0,2,12,1,12.1,22,0.024,17,0.7,24,0.2,24,2018,6,28,SEATTLE - BEACON HILL,47.568236,-122.308628,6/28/2018
Good,24,15,24,0,1,5,1,16.7,23,0.026,17,0.5,19,0.1,24,2018,7,7,SEATTLE - BEACON HILL,47.568236,-122.308628,7/7/2018
Good,27,8,27,0,1,6,1,9.1,22,0.029,17,0.6,24,0.1,24,2018,7,10,SEATTLE - BEACON HILL,47.568236,-122.308628,7/10/2018
Good,30,24,30,7,2,15,1,25.9,22,0.032,17,5.9,20,0.2,14,2018,7,13,SEATTLE - BEACON HILL,47.568236,-122.308628,7/13/2018
Good,42,42,33,1,2,18,1,44.6,23,0.036,17,1.6,21,0.2,24,2018,7,16,SEATTLE - BEACON HILL,47.568236,-122.308628,7/16/2018
Good,20,20,20,0,1,10,1,21,24,0.022,17,0.5,22,0.1,24,2018,7,19,SEATTLE - BEACON HILL,47.568236,-122.308628,7/19/2018
Good,33,20,33,0,2,11,1,21.3,24,0.036,17,0.9,22,0.2,24,2018,7,22,SEATTLE - BEACON HILL,47.568236,-122.308628,7/22/2018
Good,36,35,36,3,3,20,1,37,24,0.039,17,2.8,23,0.3,24,2018,7,25,SEATTLE - BEACON HILL,47.568236,-122.308628,7/25/2018
Good,35,35,22,3,2,12,1,37.5,22,0.024,17,2.8,22,0.2,24,2018,7,28,SEATTLE - BEACON HILL,47.568236,-122.308628,7/28/2018
Good,28,4,28,0,2,10,1,4.9,23,0.03,17,0.8,22,0.2,24,2018,7,31,SEATTLE - BEACON HILL,47.568236,-122.308628,7/31/2018
Good,19,11,19,0,1,5,1,12,22,0.021,17,0.7,21,0.1,24,2018,8,3,SEATTLE - BEACON HILL,47.568236,-122.308628,8/3/2018
Good,21,20,21,4,3,12,1,21.6,23,0.023,17,3,22,0.3,24,2018,8,6,SEATTLE - BEACON HILL,47.568236,-122.308628,8/6/2018
Good,39,31,39,4,2,20,1,33.2,22,0.042,17,3.5,22,0.2,24,2018,8,9,SEATTLE - BEACON HILL,47.568236,-122.308628,8/9/2018
Moderate Pollution,53,44,31,4,8,60,1,47.4,24,0.033,17,3.2,22,0.7,24,2018,8,15,SEATTLE - BEACON HILL,47.568236,-122.308628,8/15/2018
Good,21,13,21,1,1,6,1,14.9,24,0.023,17,1,24,0.1,24,2018,8,30,SEATTLE - BEACON HILL,47.568236,-122.308628,8/30/2018
Good,39,39,25,1,3,22,1,41.9,24,0.027,17,1.6,22,0.3,24,2018,9,5,SEATTLE - BEACON HILL,47.568236,-122.308628,9/5/2018
Good,25,25,20,1,3,10,1,26.8,24,0.022,17,1,22,0.3,24,2018,10,14,SEATTLE - BEACON HILL,47.568236,-122.308628,10/14/2018
Moderate Pollution,54,54,7,4,7,22,1,57.2,24,0.008,17,3.4,24,0.6,24,2018,10,17,SEATTLE - BEACON HILL,47.568236,-122.308628,10/17/2018
Good,19,13,19,0,3,20,1,14.4,24,0.021,17,0.6,24,0.3,24,2018,10,20,SEATTLE - BEACON HILL,47.568236,-122.308628,10/20/2018
Good,25,25,10,3,9,20,1,26.6,24,0.011,17,2.7,22,0.8,24,2018,10,23,SEATTLE - BEACON HILL,47.568236,-122.308628,10/23/2018
Good,28,14,28,0,5,8,1,15.4,24,0.03,17,0.6,22,0.4,24,2018,10,26,SEATTLE - BEACON HILL,47.568236,-122.308628,10/26/2018
Good,24,24,19,0,2,6,1,25,24,0.021,17,0.8,18,0.2,24,2018,10,29,SEATTLE - BEACON HILL,47.568236,-122.308628,10/29/2018
Good,29,7,29,0,2,6,1,7.8,24,0.031,17,0.7,24,0.2,13,2018,11,1,SEATTLE - BEACON HILL,47.568236,-122.308628,11/1/2018
Good,20,20,17,0,3,9,1,21.6,24,0.018,17,0.5,24,0.3,24,2018,11,7,SEATTLE - BEACON HILL,47.568236,-122.308628,11/7/2018
Good,19,19,15,1,6,14,1,20.4,24,0.016,17,1.8,20,0.5,24,2018,11,10,SEATTLE - BEACON HILL,47.568236,-122.308628,11/10/2018
Good,18,18,17,0,2,7,1,19.4,24,0.018,17,0.7,21,0.2,24,2018,11,16,SEATTLE - BEACON HILL,47.568236,-122.308628,11/16/2018
Good,30,30,1,4,7,24,1,32.7,22,0.001,17,3.6,24,0.6,24,2018,11,19,SEATTLE - BEACON HILL,47.568236,-122.308628,11/19/2018
Good,27,21,27,1,6,5,1,22.5,24,0.029,17,1,22,0.5,24,2018,11,22,SEATTLE - BEACON HILL,47.568236,-122.308628,11/22/2018
Good,23,23,5,1,5,11,1,24,22,0.005,17,1.5,24,0.4,24,2018,11,25,SEATTLE - BEACON HILL,47.568236,-122.308628,11/25/2018
Good,33,33,12,1,5,7,1,35,24,0.013,17,1.6,22,0.4,24,2018,11,28,SEATTLE - BEACON HILL,47.568236,-122.308628,11/28/2018
Good,19,19,17,0,3,7,1,20.5,24,0.018,17,0.6,22,0.3,24,2018,12,4,SEATTLE - BEACON HILL,47.568236,-122.308628,12/4/2018
Good,22,22,19,0,3,10,1,23.4,24,0.02,17,0.9,24,0.3,24,2018,12,7,SEATTLE - BEACON HILL,47.568236,-122.308628,12/7/2018
Good,25,25,18,0,3,7,1,26,24,0.019,17,0.8,24,0.3,24,2018,12,13,SEATTLE - BEACON HILL,47.568236,-122.308628,12/13/2018
Good,32,32,17,1,5,11,1,34.3,22,0.018,17,1.6,21,0.4,24,2018,12,19,SEATTLE - BEACON HILL,47.568236,-122.308628,12/19/2018
Good,26,25,26,1,3,8,1,27.3,24,0.028,17,1.4,21,0.3,24,2018,12,22,SEATTLE - BEACON HILL,47.568236,-122.308628,12/22/2018
Good,18,18,10,1,3,9,1,19.7,22,0.011,17,1.1,23,0.3,24,2018,12,25,SEATTLE - BEACON HILL,47.568236,-122.308628,12/25/2018
Good,27,22,27,0,5,4,1,23.9,24,0.029,17,0.8,22,0.4,24,2018,12,28,SEATTLE - BEACON HILL,47.568236,-122.308628,12/28/2018
Good,34,6,34,0,1,4,1,6,24,0.037,17,0.6,24,0.1,19,2020,1,1,SEATTLE - BEACON HILL,47.568236,-122.308628,1/1/2020
Good,31,22,31,0,2,2,1,23.1,24,0.034,17,0.6,22,0.2,24,2020,1,7,SEATTLE - BEACON HILL,47.568236,-122.308628,1/7/2020
Good,30,16,30,0,3,2,1,17,23,0.032,17,0.5,22,0.3,24,2020,1,10,SEATTLE - BEACON HILL,47.568236,-122.308628,1/10/2020
Good,24,19,24,0,2,7,1,20.1,24,0.026,14,0.5,24,0.2,24,2020,1,13,SEATTLE - BEACON HILL,47.568236,-122.308628,1/13/2020
Good,27,21,27,0,3,7,1,22.1,24,0.029,17,0.5,24,0.3,24,2020,1,16,SEATTLE - BEACON HILL,47.568236,-122.308628,1/16/2020
Good,29,26,29,0,3,4,1,28.4,24,0.031,17,0.8,22,0.3,24,2020,1,19,SEATTLE - BEACON HILL,47.568236,-122.308628,1/19/2020
Good,19,19,18,0,3,3,1,20.7,23,0.019,17,0.5,24,0.3,24,2020,1,22,SEATTLE - BEACON HILL,47.568236,-122.308628,1/22/2020
Good,19,12,19,0,2,3,1,13.1,24,0.021,17,0.4,24,0.2,24,2020,1,25,SEATTLE - BEACON HILL,47.568236,-122.308628,1/25/2020
Good,22,19,22,0,3,4,1,20.7,24,0.024,17,0.6,24,0.3,24,2020,1,28,SEATTLE - BEACON HILL,47.568236,-122.308628,1/28/2020
Good,31,12,31,0,3,2,1,13.2,24,0.034,17,0.5,22,0.3,24,2020,1,31,SEATTLE - BEACON HILL,47.568236,-122.308628,1/31/2020
Good,28,21,28,0,3,6,1,22.9,23,0.03,17,0.6,24,0.3,24,2020,2,3,SEATTLE - BEACON HILL,47.568236,-122.308628,2/3/2020
Good,33,33,19,0,3,3,1,35.3,24,0.02,17,0.9,24,0.3,24,2020,2,6,SEATTLE - BEACON HILL,47.568236,-122.308628,2/6/2020
Good,19,19,19,3,3,9,1,20.8,24,0.021,17,2.1,24,0.3,24,2020,2,9,SEATTLE - BEACON HILL,47.568236,-122.308628,2/9/2020
Good,31,13,31,0,2,3,1,14.5,23,0.033,17,0.5,20,0.2,24,2020,2,15,SEATTLE - BEACON HILL,47.568236,-122.308628,2/15/2020
Good,24,15,24,0,3,6,1,16.3,24,0.026,17,0.5,24,0.3,24,2020,2,18,SEATTLE - BEACON HILL,47.568236,-122.308628,2/18/2020
Good,26,24,26,1,3,10,1,25.3,24,0.028,17,1.9,24,0.3,24,2020,2,21,SEATTLE - BEACON HILL,47.568236,-122.308628,2/21/2020
Good,33,14,33,0,2,14,1,15.2,24,0.036,17,0.4,22,0.2,24,2020,2,24,SEATTLE - BEACON HILL,47.568236,-122.308628,2/24/2020
Good,32,32,20,1,3,10,1,34.6,23,0.022,17,1.4,24,0.3,24,2020,2,27,SEATTLE - BEACON HILL,47.568236,-122.308628,2/27/2020
Good,30,11,30,0,2,8,1,12.2,24,0.032,17,0.7,24,0.2,24,2020,3,1,SEATTLE - BEACON HILL,47.568236,-122.308628,3/1/2020
Good,31,18,31,1,3,15,1,19.7,24,0.034,17,1,24,0.3,24,2020,3,4,SEATTLE - BEACON HILL,47.568236,-122.308628,3/4/2020
Good,29,16,29,1,2,11,1,17.7,24,0.031,17,1,24,0.2,24,2020,8,7,SEATTLE - BEACON HILL,47.568236,-122.308628,8/7/2020
Good,27,22,27,1,2,11,1,23.6,24,0.029,17,1.6,22,0.2,24,2020,8,10,SEATTLE - BEACON HILL,47.568236,-122.308628,8/10/2020
Good,36,11,36,1,2,11,1,12.5,23,0.039,17,1,24,0.2,24,2020,8,13,SEATTLE - BEACON HILL,47.568236,-122.308628,8/13/2020
Good,47,26,47,6,3,16,1,28,24,0.051,17,4.3,24,0.3,24,2020,8,16,SEATTLE - BEACON HILL,47.568236,-122.308628,8/16/2020
Good,28,26,28,1,2,10,1,28.1,24,0.03,17,1.6,24,0.2,24,2020,8,19,SEATTLE - BEACON HILL,47.568236,-122.308628,8/19/2020
Good,31,6,31,0,2,8,1,6.1,24,0.033,17,0.9,22,0.2,24,2020,8,22,SEATTLE - BEACON HILL,47.568236,-122.308628,8/22/2020
Good,25,19,25,1,2,11,1,20.8,23,0.027,17,1.7,24,0.2,24,2020,8,25,SEATTLE - BEACON HILL,47.568236,-122.308628,8/25/2020
Good,25,8,25,0,2,7,1,8.9,24,0.027,17,0.9,24,0.2,24,2020,8,28,SEATTLE - BEACON HILL,47.568236,-122.308628,8/28/2020
Good,27,25,27,1,2,6,1,26.5,24,0.029,17,1,24,0.2,24,2020,8,31,SEATTLE - BEACON HILL,47.568236,-122.308628,8/31/2020
Good,26,18,26,1,2,9,1,19,24,0.028,17,1.7,22,0.2,24,2020,9,3,SEATTLE - BEACON HILL,47.568236,-122.308628,9/3/2020
Good,37,37,25,1,3,12,1,39,23,0.027,17,1.4,24,0.3,24,2020,9,6,SEATTLE - BEACON HILL,47.568236,-122.308628,9/6/2020
Moderate Pollution,58,32,58,1,5,38,1,34.5,24,0.057,17,1.5,24,0.4,24,2020,9,9,SEATTLE - BEACON HILL,47.568236,-122.308628,9/9/2020
Good,43,23,13,1,9,46,1,24.9,23,0.014,17,1.5,24,0.8,24,2020,9,18,SEATTLE - BEACON HILL,47.568236,-122.308628,9/18/2020
Good,22,22,19,3,6,10,1,23.9,24,0.021,17,2.9,24,0.5,24,2020,9,21,SEATTLE - BEACON HILL,47.568236,-122.308628,9/21/2020
Good,24,11,24,0,2,8,1,12.3,24,0.026,17,0.9,24,0.2,24,2020,9,24,SEATTLE - BEACON HILL,47.568236,-122.308628,9/24/2020
Good,27,11,27,0,2,7,1,12,24,0.029,17,0.9,22,0.2,24,2020,9,27,SEATTLE - BEACON HILL,47.568236,-122.308628,9/27/2020
Good,36,36,2,6,6,19,1,38.3,23,0.002,17,4.7,24,0.5,24,2020,9,30,SEATTLE - BEACON HILL,47.568236,-122.308628,9/30/2020
Good,22,22,9,3,5,15,1,23.3,24,0.01,17,2.2,24,0.4,24,2020,10,3,SEATTLE - BEACON HILL,47.568236,-122.308628,10/3/2020
Good,16,14,16,1,3,13,1,15.6,24,0.017,17,1.6,24,0.3,24,2020,10,6,SEATTLE - BEACON HILL,47.568236,-122.308628,10/6/2020
Good,21,14,21,1,2,8,1,15.6,24,0.023,17,1.3,22,0.2,24,2020,10,9,SEATTLE - BEACON HILL,47.568236,-122.308628,10/9/2020
Good,29,15,29,1,2,8,1,16.8,23,0.031,17,1.1,24,0.2,24,2020,10,12,SEATTLE - BEACON HILL,47.568236,-122.308628,10/12/2020
Good,31,31,21,1,3,12,1,33.3,24,0.023,17,1.2,24,0.3,24,2020,10,15,SEATTLE - BEACON HILL,47.568236,-122.308628,10/15/2020
Good,24,13,24,1,3,5,1,14.6,24,0.026,17,1.3,24,0.3,24,2020,10,18,SEATTLE - BEACON HILL,47.568236,-122.308628,10/18/2020
Good,24,17,24,1,3,9,1,18.4,23,0.026,17,1.1,21,0.3,22,2020,10,21,SEATTLE - BEACON HILL,47.568236,-122.308628,10/21/2020
Good,26,8,26,0,2,9,1,9.8,23,0.028,17,0.9,24,0.2,21,2020,10,24,SEATTLE - BEACON HILL,47.568236,-122.308628,10/24/2020
Good,22,22,16,3,5,13,1,23.2,22,0.017,13,2,22,0.4,24,2020,10,27,SEATTLE - BEACON HILL,47.568236,-122.308628,10/27/2020
Good,31,19,31,1,2,7,1,20,24,0.033,17,1.1,24,0.2,24,2020,11,8,SEATTLE - BEACON HILL,47.568236,-122.308628,11/8/2020
Good,13,13,12,1,3,7,1,14.7,24,0.013,17,1.1,24,0.3,24,2020,11,11,SEATTLE - BEACON HILL,47.568236,-122.308628,11/11/2020
Good,27,10,27,1,2,6,1,11.7,24,0.029,17,1.1,22,0.2,24,2020,11,14,SEATTLE - BEACON HILL,47.568236,-122.308628,11/14/2020
Good,31,21,31,3,3,5,1,22.2,23,0.034,17,2.1,24,0.3,24,2020,11,17,SEATTLE - BEACON HILL,47.568236,-122.308628,11/17/2020
Good,23,23,16,1,3,7,1,24.5,24,0.017,17,1.9,24,0.3,24,2020,11,20,SEATTLE - BEACON HILL,47.568236,-122.308628,11/20/2020
Good,21,21,14,1,3,8,1,22.4,24,0.015,17,1.1,24,0.3,24,2020,11,23,SEATTLE - BEACON HILL,47.568236,-122.308628,11/23/2020
Good,22,14,22,0,3,6,1,15.8,24,0.024,17,0.9,22,0.3,24,2020,11,26,SEATTLE - BEACON HILL,47.568236,-122.308628,11/26/2020
Good,22,22,9,4,6,11,1,23.5,23,0.01,17,3.4,24,0.5,24,2020,11,29,SEATTLE - BEACON HILL,47.568236,-122.308628,11/29/2020
Good,33,33,11,4,5,10,1,35.2,24,0.012,17,3.8,24,0.4,24,2020,12,2,SEATTLE - BEACON HILL,47.568236,-122.308628,12/2/2020
Good,25,22,25,3,6,13,1,23.5,24,0.027,17,2,24,0.5,24,2020,12,5,SEATTLE - BEACON HILL,47.568236,-122.308628,12/5/2020
Good,27,19,27,1,2,4,1,20,24,0.029,17,1.6,22,0.2,24,2020,12,8,SEATTLE - BEACON HILL,47.568236,-122.308628,12/8/2020
Good,25,25,23,1,3,8,1,27.1,24,0.025,15,1.3,24,0.3,24,2020,12,14,SEATTLE - BEACON HILL,47.568236,-122.308628,12/14/2020
Good,25,8,25,1,2,6,1,9.7,24,0.027,17,1.1,21,0.2,24,2020,12,17,SEATTLE - BEACON HILL,47.568236,-122.308628,12/17/2020
Good,31,20,31,0,3,7,1,21.7,24,0.034,17,0.2,22,0.3,24,2020,12,20,SEATTLE - BEACON HILL,47.568236,-122.308628,12/20/2020
Good,31,11,31,0,2,5,1,12.8,24,0.033,13,0.1,24,0.2,24,2020,12,26,SEATTLE - BEACON HILL,47.568236,-122.308628,12/26/2020
Good,20,20,4,0,6,13,1,21.5,24,0.004,15,0.8,24,0.5,24,2020,12,29,SEATTLE - BEACON HILL,47.568236,-122.308628,12/29/2020
Good,25,14,25,0,2,3,1,15,24,0.027,17,0.6,24,0.2,18,2016,1,1,Newark Firehouse,40.720989,-74.192892,1/1/2016
Good,28,19,28,0,5,4,1,20,24,0.03,17,0.4,23,0.4,24,2016,1,4,Newark Firehouse,40.720989,-74.192892,1/4/2016
Moderate Pollution,68,68,3,7,14,45,1,70,24,0.003,17,5.5,24,1.2,24,2016,1,7,Newark Firehouse,40.720989,-74.192892,1/7/2016
Good,26,25,26,0,5,12,1,27,21,0.028,17,0.5,24,0.4,24,2016,1,10,Newark Firehouse,40.720989,-74.192892,1/10/2016
Good,26,18,26,3,5,10,1,19,24,0.028,17,2.5,24,0.4,24,2016,1,13,Newark Firehouse,40.720989,-74.192892,1/13/2016
Good,44,44,26,0,10,7,1,47,24,0.028,17,0.9,24,0.9,24,2016,1,16,Newark Firehouse,40.720989,-74.192892,1/16/2016
Good,28,12,28,1,2,6,1,13,24,0.03,17,1,24,0.2,24,2016,1,19,Newark Firehouse,40.720989,-74.192892,1/19/2016
Good,32,32,27,0,3,6,1,34,24,0.029,17,0.8,24,0.3,24,2016,1,22,Newark Firehouse,40.720989,-74.192892,1/22/2016
Good,46,46,13,3,11,23,1,49,24,0.014,17,2.1,23,1,24,2016,1,25,Newark Firehouse,40.720989,-74.192892,1/25/2016
Moderate Pollution,95,95,17,4,26,26,1,95,21,0.018,17,3.5,24,2.3,24,2016,1,28,Newark Firehouse,40.720989,-74.192892,1/28/2016
Good,47,47,21,1,11,21,1,50,21,0.023,17,1.8,24,1,24,2016,1,31,Newark Firehouse,40.720989,-74.192892,1/31/2016
Good,44,44,8,0,7,16,1,47,24,0.009,17,0.9,24,0.6,24,2016,2,3,Newark Firehouse,40.720989,-74.192892,2/3/2016
Good,35,35,24,1,6,13,1,37,24,0.026,17,1.3,24,0.5,24,2016,2,6,Newark Firehouse,40.720989,-74.192892,2/6/2016
Good,36,36,18,0,6,17,1,38,24,0.019,17,0.6,24,0.5,24,2016,2,9,Newark Firehouse,40.720989,-74.192892,2/9/2016
Good,30,24,30,1,3,8,1,25,24,0.032,17,1.2,24,0.3,24,2016,2,12,Newark Firehouse,40.720989,-74.192892,2/12/2016
Good,31,20,31,0,3,6,1,21,24,0.033,17,0.3,24,0.3,24,2016,2,18,Newark Firehouse,40.720989,-74.192892,2/18/2016
Good,42,42,29,1,8,10,1,44,21,0.031,17,1.5,24,0.7,24,2016,2,21,Newark Firehouse,40.720989,-74.192892,2/21/2016
Good,39,39,24,0,6,8,1,41,24,0.026,17,0.5,24,0.5,24,2016,2,24,Newark Firehouse,40.720989,-74.192892,2/24/2016
Good,33,33,32,0,3,6,1,35,24,0.035,17,0.9,24,0.3,24,2016,2,27,Newark Firehouse,40.720989,-74.192892,2/27/2016
Good,31,30,31,1,3,13,1,32,24,0.033,17,1,24,0.3,24,2016,3,1,Newark Firehouse,40.720989,-74.192892,3/1/2016
Moderate Pollution,57,57,15,3,16,19,1,60,24,0.016,17,2.5,24,1.4,24,2016,3,16,Newark Firehouse,40.720989,-74.192892,3/16/2016
Good,34,31,34,0,3,4,1,33,24,0.037,17,0.3,24,0.3,24,2016,3,19,Newark Firehouse,40.720989,-74.192892,3/19/2016
Good,37,31,37,1,3,10,1,33,21,0.04,17,1,24,0.3,24,2016,3,22,Newark Firehouse,40.720989,-74.192892,3/22/2016
Good,37,37,37,1,8,27,1,39,24,0.04,17,1.1,24,0.7,24,2016,3,25,Newark Firehouse,40.720989,-74.192892,3/25/2016
Good,37,31,37,0,5,6,1,33,24,0.04,17,0.2,23,0.4,24,2016,3,28,Newark Firehouse,40.720989,-74.192892,3/28/2016
Good,46,46,44,1,3,20,1,49,24,0.047,17,1.3,24,0.3,24,2016,3,31,Newark Firehouse,40.720989,-74.192892,3/31/2016
Good,37,13,37,0,2,4,1,14,21,0.04,17,0.1,24,0.2,24,2016,4,3,Newark Firehouse,40.720989,-74.192892,4/3/2016
Good,43,43,35,0,5,14,1,46,24,0.038,17,0.9,24,0.4,24,2016,4,6,Newark Firehouse,40.720989,-74.192892,4/6/2016
Good,37,37,32,0,7,7,1,39,24,0.035,17,0.8,24,0.6,24,2016,4,9,Newark Firehouse,40.720989,-74.192892,4/9/2016
Good,34,17,34,0,5,8,1,18,24,0.037,17,0.2,24,0.4,24,2016,4,12,Newark Firehouse,40.720989,-74.192892,4/12/2016
Good,37,37,32,1,6,33,1,39,24,0.035,17,1.4,24,0.5,24,2016,4,15,Newark Firehouse,40.720989,-74.192892,4/15/2016
Good,50,42,50,4,8,24,1,45,24,0.054,17,3.8,23,0.7,24,2016,4,18,Newark Firehouse,40.720989,-74.192892,4/18/2016
Moderate Pollution,54,29,54,0,3,21,1,31,24,0.056,17,0.8,24,0.3,24,2016,4,21,Newark Firehouse,40.720989,-74.192892,4/21/2016
Good,45,45,44,1,5,11,1,48,21,0.047,17,1.7,24,0.4,24,2016,4,24,Newark Firehouse,40.720989,-74.192892,4/24/2016
Good,23,21,23,0,3,12,1,22,24,0.025,17,0.6,24,0.3,24,2016,4,27,Newark Firehouse,40.720989,-74.192892,4/27/2016
Good,41,22,41,0,3,11,1,23,24,0.044,17,0.8,24,0.3,24,2016,4,30,Newark Firehouse,40.720989,-74.192892,4/30/2016
Good,34,34,14,0,8,11,1,36,24,0.015,17,0.7,24,0.7,24,2016,5,3,Newark Firehouse,40.720989,-74.192892,5/3/2016
Good,21,21,14,0,3,8,1,22,24,0.015,17,0.2,24,0.3,24,2016,5,6,Newark Firehouse,40.720989,-74.192892,5/6/2016
Good,43,29,43,0,9,15,1,31,24,0.046,17,0.8,23,0.8,24,2016,5,9,Newark Firehouse,40.720989,-74.192892,5/9/2016
Moderate Pollution,52,52,45,1,6,28,1,55,24,0.049,17,1.6,24,0.5,24,2016,5,12,Newark Firehouse,40.720989,-74.192892,5/12/2016
Good,26,8,26,0,2,5,1,9,21,0.028,17,0.4,24,0.2,24,2016,5,15,Newark Firehouse,40.720989,-74.192892,5/15/2016
Good,32,26,32,0,3,11,1,28,24,0.035,17,0.4,24,0.3,24,2016,5,18,Newark Firehouse,40.720989,-74.192892,5/18/2016
Good,42,42,33,1,6,17,1,45,24,0.036,17,1.3,24,0.5,24,2016,5,21,Newark Firehouse,40.720989,-74.192892,5/21/2016
Good,40,40,35,0,5,12,1,42,24,0.038,17,0.3,24,0.4,24,2016,5,24,Newark Firehouse,40.720989,-74.192892,5/24/2016
Good,45,45,45,4,6,39,1,48,24,0.049,17,3.3,24,0.5,24,2016,5,27,Newark Firehouse,40.720989,-74.192892,5/27/2016
Good,34,7,34,0,2,7,1,7,24,0.037,17,0.1,23,0.2,24,2016,5,30,Newark Firehouse,40.720989,-74.192892,5/30/2016
Good,29,25,29,0,3,20,1,26,24,0.031,17,0.9,24,0.3,24,2016,6,2,Newark Firehouse,40.720989,-74.192892,6/2/2016
Good,23,20,23,0,3,11,1,21,21,0.025,17,0.5,24,0.3,24,2016,6,5,Newark Firehouse,40.720989,-74.192892,6/5/2016
Good,25,8,25,0,2,7,1,9,24,0.027,17,0,24,0.2,24,2016,6,8,Newark Firehouse,40.720989,-74.192892,6/8/2016
Moderate Pollution,84,34,84,0,6,24,1,36,24,0.065,17,0.6,24,0.5,24,2016,6,11,Newark Firehouse,40.720989,-74.192892,6/11/2016
Good,34,17,34,0,2,7,1,18,24,0.037,17,0.2,24,0.2,24,2016,6,14,Newark Firehouse,40.720989,-74.192892,6/14/2016
Good,38,29,38,0,6,17,1,31,24,0.041,17,0.5,24,0.5,24,2016,6,17,Newark Firehouse,40.720989,-74.192892,6/17/2016
Good,49,42,49,3,5,26,1,45,24,0.053,17,2.3,23,0.4,24,2016,6,20,Newark Firehouse,40.720989,-74.192892,6/20/2016
Moderate Pollution,52,52,44,1,8,24,1,55,24,0.047,17,1.3,24,0.7,24,2016,6,23,Newark Firehouse,40.720989,-74.192892,6/23/2016
