,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
49,Millbrook School,1/25/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,9.3,ppb,8.0,0.032,ppm,30.0,0.0,ppb,0.0,0.2,ppm,2.0
50,Millbrook School,1/26/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,24.3,ppb,23.0,0.034,ppm,31.0,1.0,ppb,1.0,0.3,ppm,3.0
51,Millbrook School,1/26/2020,8.0,ug/m3 SC,7.0,35.856111,-78.574167,24.3,ppb,23.0,0.034,ppm,31.0,1.0,ppb,1.0,0.3,ppm,3.0
52,Millbrook School,1/27/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,18.4,ppb,17.0,0.026000000000000002,ppm,24.0,0.9,ppb,0.0,0.7,ppm,8.0
53,Millbrook School,1/27/2020,15.0,ug/m3 SC,14.0,35.856111,-78.574167,18.4,ppb,17.0,0.026000000000000002,ppm,24.0,0.9,ppb,0.0,0.7,ppm,8.0
54,Millbrook School,1/28/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,27.2,ppb,25.0,0.039,ppm,36.0,0.7,ppb,0.0,0.3,ppm,3.0
55,Millbrook School,1/28/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,27.2,ppb,25.0,0.039,ppm,36.0,0.7,ppb,0.0,0.3,ppm,3.0
56,Millbrook School,1/29/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,13.9,ppb,12.0,0.035,ppm,32.0,0.9,ppb,0.0,0.3,ppm,3.0
57,Millbrook School,1/29/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,13.9,ppb,12.0,0.035,ppm,32.0,0.9,ppb,0.0,0.3,ppm,3.0
58,Millbrook School,2/8/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,23.0,ppb,22.0,0.036000000000000004,ppm,33.0,0.3,ppb,0.0,0.3,ppm,3.0
59,Millbrook School,2/8/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,23.0,ppb,22.0,0.036000000000000004,ppm,33.0,0.3,ppb,0.0,0.3,ppm,3.0
60,Millbrook School,2/9/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,13.2,ppb,12.0,0.038,ppm,35.0,0.1,ppb,0.0,0.3,ppm,3.0
61,Millbrook School,2/9/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,13.2,ppb,12.0,0.038,ppm,35.0,0.1,ppb,0.0,0.3,ppm,3.0
62,Millbrook School,2/10/2020,17.0,ug/m3 SC,16.0,35.856111,-78.574167,18.5,ppb,17.0,0.035,ppm,32.0,0.3,ppb,0.0,0.3,ppm,3.0
63,Millbrook School,2/10/2020,15.0,ug/m3 SC,14.0,35.856111,-78.574167,18.5,ppb,17.0,0.035,ppm,32.0,0.3,ppb,0.0,0.3,ppm,3.0
64,Millbrook School,2/11/2020,14.0,ug/m3 SC,13.0,35.856111,-78.574167,8.2,ppb,8.0,0.023,ppm,21.0,0.2,ppb,0.0,0.3,ppm,3.0
65,Millbrook School,2/11/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,8.2,ppb,8.0,0.023,ppm,21.0,0.2,ppb,0.0,0.3,ppm,3.0
66,Millbrook School,2/12/2020,9.0,ug/m3 SC,8.0,35.856111,-78.574167,4.3,ppb,4.0,0.028999999999999998,ppm,27.0,0.1,ppb,0.0,0.2,ppm,2.0
67,Millbrook School,2/12/2020,8.0,ug/m3 SC,7.0,35.856111,-78.574167,4.3,ppb,4.0,0.028999999999999998,ppm,27.0,0.1,ppb,0.0,0.2,ppm,2.0
68,Millbrook School,2/13/2020,14.0,ug/m3 SC,13.0,35.856111,-78.574167,9.4,ppb,8.0,0.027000000000000003,ppm,25.0,0.0,ppb,0.0,0.2,ppm,2.0
69,Millbrook School,2/13/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,9.4,ppb,8.0,0.027000000000000003,ppm,25.0,0.0,ppb,0.0,0.2,ppm,2.0
70,Millbrook School,2/14/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,5.5,ppb,5.0,0.037000000000000005,ppm,34.0,0.4,ppb,0.0,0.2,ppm,2.0
71,Millbrook School,2/14/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,5.5,ppb,5.0,0.037000000000000005,ppm,34.0,0.4,ppb,0.0,0.2,ppm,2.0
72,Millbrook School,2/15/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,14.9,ppb,13.0,0.036000000000000004,ppm,33.0,0.2,ppb,0.0,0.3,ppm,3.0
73,Millbrook School,2/15/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,14.9,ppb,13.0,0.036000000000000004,ppm,33.0,0.2,ppb,0.0,0.3,ppm,3.0
74,Millbrook School,2/16/2020,16.0,ug/m3 SC,15.0,35.856111,-78.574167,16.2,ppb,15.0,0.037000000000000005,ppm,34.0,0.3,ppb,0.0,0.3,ppm,3.0
75,Millbrook School,2/16/2020,19.0,ug/m3 SC,18.0,35.856111,-78.574167,16.2,ppb,15.0,0.037000000000000005,ppm,34.0,0.3,ppb,0.0,0.3,ppm,3.0
76,Millbrook School,2/17/2020,18.0,ug/m3 SC,17.0,35.856111,-78.574167,21.6,ppb,20.0,0.039,ppm,36.0,0.3,ppb,0.0,0.4,ppm,5.0
77,Millbrook School,2/17/2020,19.0,ug/m3 SC,18.0,35.856111,-78.574167,21.6,ppb,20.0,0.039,ppm,36.0,0.3,ppb,0.0,0.4,ppm,5.0
78,Millbrook School,2/18/2020,16.0,ug/m3 SC,15.0,35.856111,-78.574167,17.9,ppb,16.0,0.026000000000000002,ppm,24.0,0.2,ppb,0.0,0.4,ppm,5.0
79,Millbrook School,2/18/2020,20.0,ug/m3 SC,19.0,35.856111,-78.574167,17.9,ppb,16.0,0.026000000000000002,ppm,24.0,0.2,ppb,0.0,0.4,ppm,5.0
80,Millbrook School,2/19/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,18.7,ppb,17.0,0.032,ppm,30.0,0.2,ppb,0.0,0.4,ppm,5.0
81,Millbrook School,2/19/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,18.7,ppb,17.0,0.032,ppm,30.0,0.2,ppb,0.0,0.4,ppm,5.0
82,Millbrook School,2/20/2020,9.0,ug/m3 SC,8.0,35.856111,-78.574167,14.6,ppb,13.0,0.03,ppm,28.0,0.2,ppb,0.0,0.4,ppm,5.0
83,Millbrook School,2/20/2020,9.0,ug/m3 SC,8.0,35.856111,-78.574167,14.6,ppb,13.0,0.03,ppm,28.0,0.2,ppb,0.0,0.4,ppm,5.0
84,Millbrook School,2/21/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,23.2,ppb,22.0,0.04,ppm,37.0,0.3,ppb,0.0,0.3,ppm,3.0
85,Millbrook School,2/21/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,23.2,ppb,22.0,0.04,ppm,37.0,0.3,ppb,0.0,0.3,ppm,3.0
86,Millbrook School,2/22/2020,19.0,ug/m3 SC,18.0,35.856111,-78.574167,29.3,ppb,27.0,0.038,ppm,35.0,0.4,ppb,0.0,0.5,ppm,6.0
87,Millbrook School,2/22/2020,19.0,ug/m3 SC,18.0,35.856111,-78.574167,29.3,ppb,27.0,0.038,ppm,35.0,0.4,ppb,0.0,0.5,ppm,6.0
88,Millbrook School,2/23/2020,18.0,ug/m3 SC,17.0,35.856111,-78.574167,23.5,ppb,22.0,0.044000000000000004,ppm,41.0,0.3,ppb,0.0,1.0,ppm,11.0
89,Millbrook School,2/23/2020,20.0,ug/m3 SC,19.0,35.856111,-78.574167,23.5,ppb,22.0,0.044000000000000004,ppm,41.0,0.3,ppb,0.0,1.0,ppm,11.0
90,Millbrook School,2/24/2020,17.0,ug/m3 SC,16.0,35.856111,-78.574167,24.1,ppb,23.0,0.028999999999999998,ppm,27.0,0.4,ppb,0.0,0.4,ppm,5.0
91,Millbrook School,2/24/2020,19.0,ug/m3 SC,18.0,35.856111,-78.574167,24.1,ppb,23.0,0.028999999999999998,ppm,27.0,0.4,ppb,0.0,0.4,ppm,5.0
92,Millbrook School,2/25/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,15.4,ppb,14.0,0.027000000000000003,ppm,25.0,0.1,ppb,0.0,0.4,ppm,5.0
93,Millbrook School,2/25/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,15.4,ppb,14.0,0.027000000000000003,ppm,25.0,0.1,ppb,0.0,0.4,ppm,5.0
94,Millbrook School,2/26/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,13.5,ppb,12.0,0.033,ppm,31.0,0.1,ppb,0.0,0.4,ppm,5.0
95,Millbrook School,2/26/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,13.5,ppb,12.0,0.033,ppm,31.0,0.1,ppb,0.0,0.4,ppm,5.0
96,Millbrook School,2/27/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,18.3,ppb,17.0,0.04,ppm,37.0,0.1,ppb,0.0,0.2,ppm,2.0
97,Millbrook School,2/27/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,18.3,ppb,17.0,0.04,ppm,37.0,0.1,ppb,0.0,0.2,ppm,2.0
98,Millbrook School,2/28/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,23.8,ppb,22.0,0.04,ppm,37.0,0.3,ppb,0.0,0.3,ppm,3.0
99,Millbrook School,2/28/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,23.8,ppb,22.0,0.04,ppm,37.0,0.3,ppb,0.0,0.3,ppm,3.0
100,Millbrook School,2/29/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,7.4,ppb,7.0,0.04,ppm,37.0,0.4,ppb,0.0,0.2,ppm,2.0
101,Millbrook School,2/29/2020,8.0,ug/m3 SC,7.0,35.856111,-78.574167,7.4,ppb,7.0,0.04,ppm,37.0,0.4,ppb,0.0,0.2,ppm,2.0
102,Millbrook School,3/1/2020,9.0,ug/m3 SC,8.0,35.856111,-78.574167,23.6,ppb,22.0,0.043,ppm,40.0,0.4,ppb,0.0,0.3,ppm,3.0
103,Millbrook School,3/1/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,23.6,ppb,22.0,0.043,ppm,40.0,0.4,ppb,0.0,0.3,ppm,3.0
104,Millbrook School,3/2/2020,16.0,ug/m3 SC,15.0,35.856111,-78.574167,17.1,ppb,16.0,0.048,ppm,44.0,0.4,ppb,0.0,0.3,ppm,3.0
105,Millbrook School,3/2/2020,17.0,ug/m3 SC,16.0,35.856111,-78.574167,17.1,ppb,16.0,0.048,ppm,44.0,0.4,ppb,0.0,0.3,ppm,3.0
106,Millbrook School,3/3/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,8.2,ppb,8.0,0.032,ppm,30.0,0.1,ppb,0.0,0.2,ppm,2.0
107,Millbrook School,3/3/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,8.2,ppb,8.0,0.032,ppm,30.0,0.1,ppb,0.0,0.2,ppm,2.0
108,Millbrook School,3/4/2020,9.0,ug/m3 SC,8.0,35.856111,-78.574167,14.6,ppb,13.0,0.037000000000000005,ppm,34.0,0.2,ppb,0.0,0.2,ppm,2.0
109,Millbrook School,3/4/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,14.6,ppb,13.0,0.037000000000000005,ppm,34.0,0.2,ppb,0.0,0.2,ppm,2.0
110,Millbrook School,3/5/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,16.0,ppb,15.0,0.031,ppm,29.0,0.5,ppb,0.0,0.2,ppm,2.0
111,Millbrook School,3/5/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,16.0,ppb,15.0,0.031,ppm,29.0,0.5,ppb,0.0,0.2,ppm,2.0
112,Millbrook School,3/6/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,8.9,ppb,8.0,0.038,ppm,35.0,0.2,ppb,0.0,0.2,ppm,2.0
113,Millbrook School,3/6/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,8.9,ppb,8.0,0.038,ppm,35.0,0.2,ppb,0.0,0.2,ppm,2.0
114,Millbrook School,3/7/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,10.1,ppb,9.0,0.039,ppm,36.0,0.3,ppb,0.0,0.2,ppm,2.0
115,Millbrook School,3/7/2020,5.0,ug/m3 SC,5.0,35.856111,-78.574167,10.1,ppb,9.0,0.039,ppm,36.0,0.3,ppb,0.0,0.2,ppm,2.0
116,Millbrook School,3/8/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,13.4,ppb,12.0,0.042,ppm,39.0,0.4,ppb,0.0,0.3,ppm,3.0
117,Millbrook School,3/8/2020,11.0,ug/m3 SC,10.0,35.856111,-78.574167,13.4,ppb,12.0,0.042,ppm,39.0,0.4,ppb,0.0,0.3,ppm,3.0
118,Millbrook School,3/9/2020,15.0,ug/m3 SC,14.0,35.856111,-78.574167,23.3,ppb,22.0,0.042,ppm,39.0,0.4,ppb,0.0,0.4,ppm,5.0
119,Millbrook School,3/9/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,23.3,ppb,22.0,0.042,ppm,39.0,0.4,ppb,0.0,0.4,ppm,5.0
120,Millbrook School,3/10/2020,15.0,ug/m3 SC,14.0,35.856111,-78.574167,9.7,ppb,8.0,0.034,ppm,31.0,0.4,ppb,0.0,0.3,ppm,3.0
121,Millbrook School,3/10/2020,15.0,ug/m3 SC,14.0,35.856111,-78.574167,9.7,ppb,8.0,0.034,ppm,31.0,0.4,ppb,0.0,0.3,ppm,3.0
