,Site Name,Date,DMean PM10,PM_UNITS,PM10 AQI,PM-WEIGHT,NYt,Lng,DMax NO2,NO2 Units,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone Units,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 Units,SO2 AQI,SO2-WEIGHT,DMax CO,CO Units,CO AQI,CO-WEIGHT
265,QUEENS COLLEGE 2,8/13/2020,15.0,ug/m3 SC,14.0,1.0,40.73614,-73.82153,30.0,ppb,28.0,24.0,0.041,ppm,38.0,17.0,0.6,ppb,0.0,21.0,0.3,ppm,3.0,18.0
266,QUEENS COLLEGE 2,8/19/2020,13.0,ug/m3 SC,12.0,1.0,40.73614,-73.82153,21.8,ppb,20.0,24.0,0.04,ppm,37.0,14.0,0.6,ppb,0.0,21.0,0.3,ppm,3.0,18.0
267,QUEENS COLLEGE 2,8/25/2020,19.0,ug/m3 SC,18.0,1.0,40.73614,-73.82153,23.7,ppb,22.0,24.0,0.059,ppm,64.0,17.0,0.9,ppb,0.0,22.0,0.3,ppm,3.0,24.0
268,QUEENS COLLEGE 2,8/31/2020,5.0,ug/m3 SC,5.0,1.0,40.73614,-73.82153,14.0,ppb,13.0,24.0,0.03,ppm,28.0,17.0,0.4,ppb,0.0,24.0,0.2,ppm,2.0,24.0
269,QUEENS COLLEGE 2,9/6/2020,14.0,ug/m3 SC,13.0,1.0,40.73614,-73.82153,15.8,ppb,14.0,24.0,0.06,ppm,67.0,17.0,0.8,ppb,0.0,24.0,0.3,ppm,3.0,24.0
270,QUEENS COLLEGE 2,9/12/2020,10.0,ug/m3 SC,9.0,1.0,40.73614,-73.82153,10.0,ppb,9.0,24.0,0.031,ppm,29.0,17.0,2.2,ppb,3.0,24.0,0.2,ppm,2.0,24.0
271,QUEENS COLLEGE 2,9/18/2020,13.0,ug/m3 SC,12.0,1.0,40.73614,-73.82153,19.1,ppb,18.0,24.0,0.031,ppm,29.0,17.0,0.2,ppb,0.0,24.0,0.3,ppm,3.0,24.0
272,QUEENS COLLEGE 2,9/24/2020,37.0,ug/m3 SC,34.0,1.0,40.73614,-73.82153,48.9,ppb,45.0,24.0,0.037,ppm,34.0,17.0,0.8,ppb,0.0,24.0,0.8,ppm,9.0,24.0
274,QUEENS COLLEGE 2,10/6/2020,14.0,ug/m3 SC,13.0,1.0,40.73614,-73.82153,29.5,ppb,27.0,24.0,0.043,ppm,40.0,17.0,1.3,ppb,1.0,22.0,0.4,ppm,5.0,24.0
275,QUEENS COLLEGE 2,10/12/2020,4.0,ug/m3 SC,4.0,1.0,40.73614,-73.82153,6.6,ppb,6.0,24.0,0.03,ppm,28.0,17.0,0.2,ppb,0.0,24.0,0.2,ppm,2.0,24.0
276,QUEENS COLLEGE 2,10/18/2020,15.0,ug/m3 SC,14.0,1.0,40.73614,-73.82153,24.7,ppb,23.0,24.0,0.034,ppm,31.0,17.0,0.8,ppb,0.0,24.0,1.6,ppm,18.0,24.0
277,QUEENS COLLEGE 2,10/24/2020,10.0,ug/m3 SC,9.0,1.0,40.73614,-73.82153,11.3,ppb,10.0,24.0,0.02,ppm,19.0,17.0,0.1,ppb,0.0,24.0,0.2,ppm,2.0,24.0
278,QUEENS COLLEGE 2,10/30/2020,3.0,ug/m3 SC,3.0,1.0,40.73614,-73.82153,20.5,ppb,19.0,24.0,0.021,ppm,19.0,17.0,0.5,ppb,0.0,24.0,0.3,ppm,3.0,24.0
280,QUEENS COLLEGE 2,11/11/2020,10.0,ug/m3 SC,9.0,1.0,40.73614,-73.82153,24.6,ppb,23.0,24.0,0.016,ppm,15.0,17.0,0.3,ppb,0.0,24.0,0.2,ppm,2.0,24.0
281,QUEENS COLLEGE 2,11/17/2020,6.0,ug/m3 SC,6.0,1.0,40.73614,-73.82153,36.5,ppb,34.0,24.0,0.031,ppm,29.0,17.0,7.7,ppb,10.0,19.0,0.3,ppm,3.0,17.0
282,QUEENS COLLEGE 2,11/23/2020,7.0,ug/m3 SC,6.0,1.0,40.73614,-73.82153,25.7,ppb,24.0,24.0,0.027,ppm,25.0,17.0,0.4,ppb,0.0,24.0,0.2,ppm,2.0,24.0
283,QUEENS COLLEGE 2,11/29/2020,10.0,ug/m3 SC,9.0,1.0,40.73614,-73.82153,33.4,ppb,31.0,24.0,0.021,ppm,19.0,13.0,1.4,ppb,1.0,24.0,0.4,ppm,5.0,24.0
284,QUEENS COLLEGE 2,12/5/2020,6.0,ug/m3 SC,6.0,1.0,40.73614,-73.82153,34.2,ppb,32.0,24.0,0.023,ppm,21.0,17.0,0.7,ppb,0.0,24.0,0.4,ppm,5.0,24.0
285,QUEENS COLLEGE 2,12/11/2020,23.0,ug/m3 SC,21.0,1.0,40.73614,-73.82153,48.5,ppb,45.0,22.0,0.022,ppm,20.0,17.0,1.3,ppb,1.0,22.0,1.0,ppm,11.0,24.0
286,QUEENS COLLEGE 2,12/17/2020,4.0,ug/m3 SC,4.0,1.0,40.73614,-73.82153,19.9,ppb,18.0,24.0,0.026,ppm,24.0,17.0,0.8,ppb,0.0,24.0,0.2,ppm,2.0,24.0
287,QUEENS COLLEGE 2,12/23/2020,10.0,ug/m3 SC,9.0,1.0,40.73614,-73.82153,33.3,ppb,31.0,24.0,0.021,ppm,19.0,17.0,1.4,ppb,1.0,23.0,0.3,ppm,3.0,24.0
288,QUEENS COLLEGE 2,12/29/2020,6.0,ug/m3 SC,6.0,1.0,40.73614,-73.82153,23.4,ppb,22.0,24.0,0.032,ppm,30.0,17.0,1.4,ppb,1.0,21.0,0.4,ppm,5.0,24.0
