Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/27/2020,AQS,250092006,3,6.3,ppb,6,LYNN WATER TREATMENT PLANT,23,96,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/28/2020,AQS,250092006,3,5.8,ppb,5,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/29/2020,AQS,250092006,3,4.5,ppb,4,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/30/2020,AQS,250092006,3,3.6,ppb,3,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/31/2020,AQS,250092006,3,1.4,ppb,1,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/1/2020,AQS,250092006,3,3.6,ppb,3,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/2/2020,AQS,250092006,3,9.4,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/3/2020,AQS,250092006,3,10.4,ppb,9,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/4/2020,AQS,250092006,3,8.2,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/5/2020,AQS,250092006,3,12.2,ppb,11,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/6/2020,AQS,250092006,3,6.5,ppb,6,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/7/2020,AQS,250092006,3,6.6,ppb,6,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/8/2020,AQS,250092006,3,3.8,ppb,3,LYNN WATER TREATMENT PLANT,21,88,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/9/2020,AQS,250092006,3,12.4,ppb,11,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/10/2020,AQS,250092006,3,3.8,ppb,3,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/11/2020,AQS,250092006,3,7.9,ppb,7,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/12/2020,AQS,250092006,3,8.8,ppb,8,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
6/13/2020,AQS,250092006,3,2.2,ppb,2,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
